,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
46,Scott Brooks,0.695,6.6,1.5,0.5,0.8,0.6,0.0,0.48700000000000004,0.41700000000000004,0.9329999999999999,3.0
47,Chucky Brown,0.488,8.3,3.4,1.6,0.4,0.0,0.2,0.5,0.0,0.727,1.8
48,Chucky Brown,0.402,11.2,2.8,2.2,0.4,0.2,0.3,0.508,0.16699999999999998,0.6609999999999999,1.2
49,Dee Brown,0.183,24.9,7.6,2.3,3.2,1.5,0.3,0.36700000000000005,0.308,0.818,0.2
50,Marcus Brown,0.598,8.8,3.9,0.7,1.0,0.4,0.1,0.4,0.406,0.684,10.8
51,Mike Brown,0.488,13.8,2.7,4.2,0.8,0.2,0.2,0.41700000000000004,0.0,0.6,-0.1
52,P.J. Brown,0.7440000000000001,32.4,9.5,8.4,1.2,1.1,1.2,0.457,0.0,0.732,0.7
53,Randy Brown,0.841,14.7,4.7,1.5,1.8,1.1,0.2,0.42,0.182,0.679,1.6
54,Kobe Bryant*,0.6829999999999999,15.5,7.6,1.9,1.3,0.7,0.3,0.41700000000000004,0.375,0.8190000000000001,0.1
55,Mark Bryant,0.488,24.8,9.3,5.2,1.1,0.5,0.1,0.5529999999999999,0.0,0.7040000000000001,1.5
56,Jud Buechler,0.841,9.3,1.8,1.7,0.8,0.3,0.3,0.36700000000000005,0.33299999999999996,0.35700000000000004,0.3
57,Matt Bullard,0.695,14.4,4.5,1.6,0.9,0.3,0.3,0.401,0.366,0.735,0.4
58,Scott Burrell,0.659,17.2,5.4,2.8,1.4,0.5,0.4,0.344,0.345,0.792,0.2
59,Scott Burrell,0.366,15.8,4.9,2.7,1.2,0.5,0.3,0.379,0.361,0.652,7.5
60,Willie Burton,0.6829999999999999,15.8,6.2,1.7,0.5,0.3,0.1,0.336,0.28300000000000003,0.838,2.4
61,Mitchell Butler,0.598,9.5,3.0,1.1,0.6,0.3,0.0,0.41600000000000004,0.308,0.64,1.8
62,Jason Caffey,0.841,18.7,7.3,4.0,1.2,0.3,0.1,0.532,0.0,0.659,2.3
63,Michael Cage,0.268,15.2,1.8,3.9,0.5,0.6,0.5,0.46799999999999997,0.0,0.46299999999999997,1.2
64,Adrian Caldwell,0.317,11.3,1.6,3.1,0.3,0.4,0.1,0.28600000000000003,0.0,0.529,1.7
65,Adrian Caldwell,0.268,13.5,2.7,4.1,0.3,0.3,0.3,0.526,0.0,0.364,0.8
66,Marcus Camby,0.366,30.1,14.8,6.3,1.5,1.0,2.1,0.48200000000000004,0.14300000000000002,0.693,0.6
67,Elden Campbell,0.6829999999999999,32.7,14.9,8.0,1.6,0.6,1.5,0.469,0.25,0.711,0.2
68,Antoine Carr,0.78,17.8,7.4,2.4,0.9,0.3,0.8,0.483,0.0,0.78,0.5
69,Chris Carr,0.488,15.1,6.1,2.1,0.9,0.4,0.2,0.461,0.35200000000000004,0.767,0.6
70,Jimmy Carruth,0.402,5.3,1.3,1.0,0.0,0.0,0.5,0.667,0.0,1.0,3.9
71,Sam Cassell,0.488,24.5,14.8,2.3,4.5,1.0,0.3,0.415,0.306,0.855,2.0
72,Sam Cassell,0.293,24.9,12.3,3.1,3.6,1.1,0.4,0.424,0.306,0.84,0.2
73,Sam Cassell,0.317,33.8,19.3,3.6,6.5,1.6,0.3,0.44299999999999995,0.392,0.831,-0.1
74,Duane Causwell,0.415,12.6,2.6,2.8,0.4,0.3,0.8,0.511,0.667,0.541,0.3
75,Cedric Ceballos,0.6829999999999999,34.9,10.8,6.6,1.9,0.6,0.8,0.41,0.23800000000000002,0.867,3.7
76,Cedric Ceballos,0.488,27.3,15.3,6.6,1.2,0.7,0.4,0.46399999999999997,0.259,0.737,7.0
77,Tom Chambers,0.659,6.9,1.6,1.2,0.3,0.1,0.0,0.226,0.667,0.75,2.4
78,Rex Chapman,0.488,28.2,13.8,2.8,2.8,0.8,0.1,0.44299999999999995,0.35,0.8320000000000001,1.7
79,Calbert Cheaney,0.537,30.5,10.6,3.4,1.4,1.0,0.2,0.505,0.133,0.693,0.0
80,Pete Chilcutt,0.171,12.3,3.4,2.9,0.9,0.5,0.3,0.436,0.36200000000000004,0.591,3.9
81,Randolph Childress,0.598,6.6,1.5,0.3,0.8,0.4,0.0,0.33299999999999996,0.188,0.75,1.2
82,Randolph Childress,0.659,7.5,2.5,0.3,0.5,0.5,0.0,0.4,0.667,0.0,0.5
83,Chris Childs,0.695,31.9,9.3,2.9,6.1,1.2,0.2,0.414,0.387,0.758,2.2
84,Doug Christie,0.366,38.6,14.5,5.3,3.9,2.5,0.6,0.41700000000000004,0.384,0.775,0.7
85,Derrick Coleman,0.268,36.9,18.1,10.1,3.4,0.9,1.3,0.435,0.26899999999999996,0.745,2.4
86,Bimbo Coles,0.366,23.2,6.1,2.3,2.9,0.7,0.1,0.389,0.294,0.755,0.2
87,Marty Conlon,0.183,21.8,7.8,4.4,1.4,0.6,0.2,0.47100000000000003,0.2,0.8420000000000001,2.2
88,Tyrone Corbin,0.6829999999999999,32.9,9.5,4.2,1.8,1.3,0.1,0.42200000000000004,0.35600000000000004,0.7959999999999999,-0.4
89,Joe Courtney,0.268,13.0,3.0,2.3,0.0,0.0,0.0,0.429,0.0,0.0,3.3
90,Joe Courtney,0.244,9.6,2.6,1.4,0.0,0.0,0.0,0.313,0.0,0.6,3.9
91,John Crotty,0.7440000000000001,13.7,4.8,1.0,2.1,0.4,0.0,0.513,0.408,0.8440000000000001,1.1
92,Terry Cummings,0.695,18.4,8.2,4.1,0.9,0.7,0.2,0.486,0.6,0.695,-0.2
93,Earl Cureton,0.366,5.1,0.8,1.0,0.4,0.0,0.0,0.375,0.0,0.33299999999999996,-0.1
94,Dell Curry,0.659,30.6,14.8,3.1,1.7,0.9,0.2,0.45899999999999996,0.426,0.8029999999999999,-0.1
95,Michael Curry,0.659,15.0,3.9,1.5,0.5,0.4,0.1,0.44799999999999995,0.299,0.898,3.9
96,Erick Dampier,0.47600000000000003,14.6,5.1,4.1,0.6,0.3,1.0,0.39,1.0,0.637,7.0
97,Lloyd Daniels,0.415,5.6,1.2,0.8,0.2,0.2,0.0,0.125,0.182,0.0,3.3
98,Lloyd Daniels,0.317,16.6,5.4,2.3,1.5,0.5,0.2,0.33,0.322,0.833,0.5
99,Sasha Danilović,0.7440000000000001,31.4,11.3,2.4,1.8,0.9,0.2,0.442,0.358,0.777,1.8
100,Sasha Danilović,0.293,33.7,16.6,2.6,1.9,1.2,0.1,0.42,0.36700000000000005,0.8420000000000001,5.0
101,Yinka Dare,0.317,7.6,1.4,2.0,0.1,0.1,0.7,0.35200000000000004,0.0,0.514,-0.1
102,Antonio Davis,0.47600000000000003,28.5,10.5,7.3,0.8,0.5,1.0,0.48,0.071,0.6659999999999999,0.0
103,Ben Davis,0.488,4.9,1.5,1.4,0.0,0.2,0.1,0.385,0.0,0.45,-0.1
104,Dale Davis,0.47600000000000003,32.4,10.4,9.7,0.7,0.8,1.0,0.5379999999999999,0.0,0.428,2.4
105,Emanual Davis,0.695,17.7,5.0,1.7,2.0,0.7,0.2,0.444,0.444,0.625,2.1
106,Hubert Davis,0.366,17.3,5.0,1.1,0.9,0.3,0.1,0.402,0.22899999999999998,0.7390000000000001,0.0
107,Mark Davis,0.268,22.7,8.5,4.3,1.8,1.1,0.4,0.469,0.258,0.6729999999999999,3.8
108,Todd Day,0.183,28.1,14.5,4.1,1.4,1.3,0.6,0.39799999999999996,0.36200000000000004,0.773,3.2
109,Andrew DeClercq,0.366,15.0,5.3,4.2,0.5,0.5,0.4,0.52,0.0,0.603,0.9
110,Terry Dehere,0.439,14.4,6.4,1.3,2.2,0.4,0.0,0.386,0.325,0.8240000000000001,0.0
111,Vinny Del Negro,0.244,31.2,12.3,2.9,3.2,0.8,0.1,0.467,0.314,0.868,-0.2
112,Bison Dele,0.841,15.3,7.0,3.7,1.3,0.3,0.6,0.413,0.0,0.733,0.2
113,Tony Delk,0.659,14.2,5.4,1.6,1.6,0.6,0.1,0.465,0.46399999999999997,0.8240000000000001,2.8
114,Dell Demps,0.5489999999999999,5.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2.0
115,Vlade Divac*,0.659,35.1,12.6,9.0,3.7,1.3,2.2,0.494,0.23399999999999999,0.6829999999999999,0.8
116,Sherman Douglas,0.402,29.3,9.7,2.4,5.4,1.0,0.1,0.502,0.33299999999999996,0.667,-0.1
117,Greg Dreiling,0.293,9.7,2.0,1.9,0.3,0.2,0.2,0.45899999999999996,1.0,0.40700000000000003,5.2
118,Clyde Drexler*,0.695,36.6,18.0,6.0,5.7,1.9,0.6,0.442,0.355,0.75,0.1
119,Nate Driggers,0.183,8.8,2.4,1.5,0.4,0.2,0.1,0.302,0.0,0.7140000000000001,6.7
120,Kevin Duckworth,0.439,14.8,4.0,2.3,0.6,0.3,0.4,0.43700000000000006,0.75,0.688,0.3
121,Chris Dudley,0.598,22.7,3.9,7.3,0.5,0.5,1.2,0.43,0.0,0.474,0.1
122,Joe Dumars*,0.659,37.0,14.7,2.4,4.0,0.7,0.0,0.44,0.43200000000000005,0.867,2.3
123,Tony Dumas,0.293,12.6,4.0,0.8,1.2,0.6,0.1,0.35100000000000003,0.125,0.652,3.2
124,Tony Dumas,0.488,8.5,2.3,0.3,0.5,0.0,0.2,0.316,0.25,0.5,1.6
125,Acie Earl,0.366,12.0,4.3,2.2,0.5,0.3,0.7,0.376,0.0,0.629,1.2
126,Acie Earl,0.402,4.8,2.9,1.2,0.2,0.3,0.1,0.348,0.0,0.7140000000000001,3.1
127,Tyus Edney,0.415,19.7,6.9,1.6,3.2,0.9,0.0,0.384,0.19,0.823,0.2
128,Blue Edwards,0.171,23.6,7.8,3.1,1.9,0.6,0.3,0.397,0.281,0.8170000000000001,1.6
129,Kevin Edwards,0.317,14.9,5.9,1.3,1.8,0.5,0.1,0.377,0.349,0.86,0.0
130,Craig Ehlo,0.695,13.7,3.5,1.8,1.1,0.6,0.1,0.35100000000000003,0.284,0.5,7.3
131,Howard Eisley,0.78,13.2,4.5,1.0,2.4,0.5,0.1,0.451,0.278,0.787,4.6
132,Mario Elie,0.695,34.4,11.7,3.0,4.0,1.2,0.2,0.49700000000000005,0.42,0.8959999999999999,0.4
133,Sean Elliott,0.244,35.7,14.9,4.9,3.2,0.6,0.6,0.42200000000000004,0.33299999999999996,0.755,8.1
134,Dale Ellis,0.256,35.9,16.6,3.6,2.0,0.7,0.1,0.414,0.364,0.8170000000000001,-0.2
135,LaPhonso Ellis,0.256,36.4,21.9,7.0,2.4,0.8,0.7,0.439,0.36700000000000005,0.773,-0.2
136,Pervis Ellison,0.183,20.8,2.5,4.3,0.7,0.8,1.5,0.375,0.0,0.6,3.5
137,Brian Evans,0.5489999999999999,4.2,1.4,0.6,0.5,0.1,0.1,0.364,0.5,0.0,8.8
138,Patrick Ewing*,0.695,37.0,22.4,10.7,2.0,0.9,2.4,0.488,0.222,0.754,-0.3
139,Jamie Feick,0.659,3.3,1.7,1.0,0.0,0.0,0.3,0.5,1.0,0.0,-0.2
140,Jamie Feick,0.244,16.2,3.8,5.6,0.7,0.4,0.3,0.353,0.308,0.523,-0.1
141,Duane Ferrell,0.47600000000000003,18.0,6.4,2.3,1.1,0.6,0.1,0.47200000000000003,0.409,0.617,0.0
142,Danny Ferry,0.512,32.1,10.6,4.1,1.8,0.7,0.4,0.429,0.401,0.851,-0.1
143,Michael Finley,0.488,29.5,13.0,4.4,2.5,0.7,0.1,0.475,0.255,0.812,0.1
144,Michael Finley,0.293,35.6,16.0,4.5,2.8,0.9,0.4,0.43200000000000005,0.387,0.807,1.5
145,Matt Fish,0.537,1.4,0.4,1.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,-0.1
146,Matt Fish,0.7440000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
147,Derek Fisher,0.6829999999999999,11.5,3.9,1.2,1.5,0.5,0.1,0.397,0.301,0.6579999999999999,0.3
148,Greg Foster,0.78,11.6,3.5,2.4,0.4,0.1,0.3,0.45299999999999996,0.667,0.831,1.2
149,Rick Fox,0.183,34.9,15.4,5.2,3.8,2.2,0.5,0.456,0.363,0.787,8.9
150,Todd Fuller,0.366,12.7,4.1,3.3,0.3,0.1,0.3,0.429,0.0,0.691,1.5
151,Kevin Gamble,0.415,15.4,5.0,1.7,1.2,0.3,0.3,0.43,0.48200000000000004,0.7,3.1
152,Kevin Garnett*,0.488,38.9,17.0,8.0,3.1,1.4,2.1,0.499,0.28600000000000003,0.754,3.6
153,Dean Garrett,0.488,24.5,8.0,7.3,0.6,0.6,1.4,0.573,0.0,0.696,0.0
154,Chris Gatling,0.293,27.1,19.1,7.9,0.6,0.8,0.7,0.5329999999999999,0.16699999999999998,0.706,0.1
155,Chris Gatling,0.317,30.7,17.0,7.3,1.0,1.3,0.0,0.419,0.0,0.938,9.8
156,Reggie Geary,0.512,6.3,1.5,0.4,0.9,0.3,0.1,0.379,0.381,0.455,0.2
157,Matt Geiger,0.659,21.3,8.9,5.3,0.8,0.4,0.6,0.489,0.3,0.701,0.0
158,Kendall Gill,0.317,39.0,21.8,6.1,4.0,1.9,0.6,0.44299999999999995,0.336,0.797,0.2
159,Armen Gilliam,0.402,25.6,8.6,6.2,0.7,0.8,0.5,0.47100000000000003,0.0,0.768,1.9
160,Anthony Goldwire,0.659,17.5,5.8,1.2,2.8,0.6,0.0,0.40299999999999997,0.439,0.75,5.6
161,Anthony Goldwire,0.256,22.7,7.3,1.7,4.6,0.5,0.0,0.392,0.39399999999999996,0.816,3.9
162,Greg Graham,0.695,7.0,3.3,0.5,0.4,0.4,0.0,0.363,0.29,0.65,1.2
163,Brian Grant,0.415,25.3,10.5,5.9,1.2,0.8,1.0,0.44,0.0,0.778,2.7
164,Gary Grant,0.7440000000000001,13.0,3.9,1.4,1.6,0.6,0.0,0.355,0.304,0.818,0.0
165,Harvey Grant,0.537,20.6,4.1,3.3,0.9,0.6,0.6,0.41100000000000003,0.315,0.769,0.0
166,Horace Grant,0.5489999999999999,37.3,12.6,9.0,2.4,1.5,1.0,0.515,0.16699999999999998,0.715,0.0
167,Devin Gray,0.415,8.3,2.7,3.0,0.7,1.0,0.0,0.273,0.0,0.5,1.1
168,Devin Gray,0.244,8.0,3.3,1.7,0.0,0.3,0.0,0.33299999999999996,0.0,0.0,1.0
169,Evric Gray,0.317,8.4,2.6,0.6,0.4,0.2,0.0,0.267,0.25,1.0,5.2
170,Jeff Grayer,0.415,12.6,3.6,1.5,1.0,0.3,0.3,0.45799999999999996,0.364,0.55,0.7
171,A.C. Green,0.488,20.3,5.7,5.1,0.6,0.7,0.0,0.47700000000000004,0.0,0.6459999999999999,1.6
172,A.C. Green,0.293,34.7,7.9,9.3,0.9,0.9,0.3,0.486,0.059000000000000004,0.6509999999999999,7.3
173,Litterial Green,0.659,6.9,2.0,0.5,0.9,0.4,0.0,0.469,0.0,0.638,6.2
174,Tom Gugliotta,0.488,38.7,20.6,8.7,4.1,1.6,1.1,0.442,0.258,0.82,3.9
175,Jack Haley,0.317,3.7,2.0,1.6,0.3,0.1,0.1,0.35100000000000003,0.0,0.737,3.7
176,Darvin Ham,0.256,8.9,2.3,1.6,0.4,0.2,0.2,0.525,0.0,0.485,0.2
177,Darvin Ham,0.47600000000000003,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3
178,Steve Hamer,0.183,7.7,2.2,1.7,0.2,0.1,0.1,0.526,0.0,0.552,1.9
179,Tom Hammonds,0.256,21.7,6.2,5.0,0.8,0.2,0.3,0.48,0.0,0.721,8.8
180,Darrin Hancock,0.402,4.3,0.4,0.6,0.4,0.2,0.0,0.33299999999999996,0.0,0.0,4.1
181,Darrin Hancock,0.6829999999999999,6.1,2.4,0.9,0.5,0.5,0.1,0.48100000000000004,0.0,0.667,1.7
182,Darrin Hancock,0.244,8.0,4.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.8
183,Anfernee Hardaway,0.5489999999999999,37.6,20.5,4.5,5.6,1.6,0.6,0.447,0.318,0.82,0.8
184,Tim Hardaway,0.7440000000000001,38.7,20.3,3.4,8.6,1.9,0.1,0.415,0.344,0.799,0.3
185,Derek Harper,0.293,29.5,10.0,1.8,4.3,1.2,0.2,0.444,0.341,0.742,1.0
186,Ron Harper,0.841,22.9,6.3,2.5,2.5,1.1,0.5,0.436,0.36200000000000004,0.7070000000000001,0.4
187,Othella Harrington,0.695,15.1,4.8,3.5,0.3,0.2,0.4,0.5489999999999999,0.0,0.605,2.7
188,Lucious Harris,0.268,15.1,5.4,1.3,0.9,0.8,0.1,0.381,0.364,0.7020000000000001,7.7
189,Antonio Harvey,0.695,4.3,2.5,1.7,0.2,0.0,0.7,0.455,0.0,0.833,-0.2
190,Hersey Hawkins,0.695,33.6,13.9,3.9,3.0,1.9,0.1,0.46399999999999997,0.40299999999999997,0.875,0.0
191,Michael Hawkins,0.183,11.2,2.8,1.1,2.2,0.6,0.0,0.426,0.32299999999999995,0.8,-0.2
192,Shane Heal,0.488,5.5,1.7,0.4,0.8,0.1,0.1,0.268,0.308,0.6,-0.1
193,Alan Henderson,0.6829999999999999,16.7,6.6,3.9,0.8,0.7,0.2,0.475,0.0,0.6,0.3
194,Mark Hendrickson,0.268,10.4,2.9,3.2,0.1,0.3,0.1,0.41600000000000004,0.25,0.6920000000000001,4.8
195,Carl Herrera,0.244,24.5,8.0,4.5,0.7,0.8,0.7,0.433,0.33299999999999996,0.6859999999999999,0.8
196,Grant Hill*,0.659,39.3,21.4,9.0,7.3,1.8,0.6,0.496,0.303,0.711,4.0
197,Tyrone Hill,0.512,34.9,12.9,9.9,1.2,0.9,0.4,0.6,0.0,0.633,0.8
198,Fred Hoiberg,0.47600000000000003,12.2,4.8,1.7,0.9,0.6,0.1,0.429,0.414,0.792,6.7
199,Jeff Hornacek,0.78,31.6,14.5,2.9,4.4,1.5,0.3,0.48200000000000004,0.369,0.899,0.2
200,Robert Horry,0.488,22.5,6.9,3.7,1.7,0.9,0.8,0.42100000000000004,0.308,0.64,0.1
201,Robert Horry,0.6829999999999999,30.7,9.2,5.4,2.5,1.7,1.3,0.455,0.32899999999999996,0.7,0.1
202,Allan Houston,0.695,33.1,14.8,3.0,2.2,0.5,0.2,0.423,0.385,0.8029999999999999,0.0
203,Juwan Howard,0.537,40.5,19.1,8.0,3.8,1.1,0.3,0.486,0.0,0.7559999999999999,0.2
204,Stephen Howard,0.244,9.9,3.7,1.3,0.1,1.1,0.3,0.583,0.0,0.857,1.7
205,Stephen Howard,0.78,8.3,3.6,1.8,0.2,0.3,0.2,0.573,0.0,0.597,0.2
206,Lindsey Hunter,0.659,36.9,14.2,2.8,1.9,1.6,0.3,0.40399999999999997,0.355,0.778,-0.1
207,Bobby Hurley,0.415,12.9,2.9,0.8,3.0,0.6,0.1,0.368,0.311,0.698,0.2
208,Allen Iverson*,0.268,40.1,23.5,4.1,7.5,2.1,0.3,0.41600000000000004,0.341,0.7020000000000001,0.0
209,Jaren Jackson,0.537,15.1,5.0,1.8,0.9,0.6,0.2,0.40700000000000003,0.335,0.768,8.1
210,Jim Jackson,0.293,36.4,15.5,4.9,3.4,1.2,0.3,0.442,0.331,0.787,12.9
211,Jim Jackson,0.317,37.3,16.5,5.9,5.2,0.9,0.5,0.41700000000000004,0.37,0.852,2.7
212,Mark Jackson,0.256,38.5,10.4,5.2,12.3,1.0,0.2,0.425,0.397,0.8009999999999999,5.7
213,Mark Jackson,0.47600000000000003,35.1,9.0,4.1,9.8,1.5,0.1,0.42700000000000005,0.316,0.7659999999999999,1.4
214,Henry James,0.6829999999999999,17.8,6.7,1.5,0.4,0.2,0.0,0.408,0.42,0.833,0.4
215,Chris Jent,0.695,3.3,2.0,0.3,0.3,0.0,0.0,0.33299999999999996,0.667,0.0,0.1
216,Avery Johnson,0.244,32.5,10.5,1.9,6.8,1.3,0.2,0.47700000000000004,0.231,0.69,10.9
217,Eddie Johnson,0.47600000000000003,10.9,5.3,1.4,0.6,0.2,0.0,0.434,0.321,0.741,0.2
218,Eddie Johnson,0.695,25.3,11.5,4.1,1.5,0.4,0.0,0.447,0.38799999999999996,0.8540000000000001,-0.4
219,Ervin Johnson,0.256,31.7,7.1,11.1,0.9,0.8,2.8,0.52,0.0,0.615,1.3
220,Kevin Johnson,0.488,38.0,20.1,3.6,9.3,1.5,0.2,0.496,0.441,0.852,0.3
221,Larry Johnson,0.695,34.4,12.8,5.2,2.3,0.8,0.5,0.512,0.324,0.693,0.1
222,Charles Jones,0.695,7.8,0.3,1.1,0.3,0.2,0.3,0.4,0.0,0.0,14.6
223,Eddie Jones,0.6829999999999999,37.5,17.2,4.1,3.4,2.4,0.6,0.43799999999999994,0.391,0.8190000000000001,9.9
224,Popeye Jones,0.366,30.6,7.8,8.6,1.1,0.7,0.5,0.48,0.077,0.818,2.1
225,Michael Jordan*,0.841,37.9,29.6,5.9,4.3,1.7,0.5,0.486,0.374,0.833,10.2
226,Reggie Jordan,0.598,11.0,2.2,2.6,1.2,0.6,0.3,0.5,0.0,0.4,2.9
227,Reggie Jordan,0.488,3.1,2.0,0.4,0.1,0.2,0.0,0.8,0.0,0.5710000000000001,0.7
228,Adam Keefe,0.78,14.8,3.8,3.5,0.5,0.5,0.2,0.513,0.0,0.6890000000000001,2.2
229,Shawn Kemp,0.695,34.0,18.7,10.0,1.9,1.5,1.0,0.51,0.364,0.742,4.7
230,Tim Kempton,0.244,5.9,0.4,0.8,0.2,0.1,0.1,0.2,0.0,1.0,7.0
231,Steve Kerr,0.841,22.7,8.1,1.6,2.1,0.8,0.0,0.5329999999999999,0.46399999999999997,0.8059999999999999,1.3
232,Jerome Kersey,0.6829999999999999,25.2,6.8,5.2,1.3,1.7,0.7,0.43200000000000005,0.262,0.602,0.2
233,Jason Kidd*,0.293,36.0,9.9,4.1,9.1,2.0,0.4,0.369,0.32299999999999995,0.667,1.1
234,Jason Kidd*,0.488,35.5,11.6,4.8,9.0,2.4,0.4,0.423,0.4,0.688,6.4
235,Frankie King,0.268,8.4,2.9,2.0,0.7,0.6,0.0,0.41200000000000003,0.5,1.0,0.4
