,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
61,Jud Buechler,0.6709999999999999,8.1,1.9,1.9,0.7,0.6,0.2,0.303,0.0,0.75,0.9
62,Matt Bullard,0.512,16.0,6.4,2.8,0.9,0.3,0.3,0.45899999999999996,0.386,0.76,0.3
63,Willie Burton,0.46299999999999997,23.3,11.2,3.6,1.8,0.7,0.5,0.45,0.4,0.8,0.6
64,Steve Burtt,0.6459999999999999,11.5,6.0,1.1,1.9,0.5,0.1,0.46299999999999997,0.16699999999999998,0.7040000000000001,2.1
65,Michael Cage,0.573,30.0,8.8,8.9,1.1,1.2,0.7,0.5660000000000001,0.0,0.62,0.4
66,Demetrius Calip,0.524,8.3,1.6,0.7,1.7,0.1,0.0,0.222,0.2,0.667,0.0
67,Elden Campbell,0.524,23.2,7.1,5.2,0.7,0.7,2.0,0.44799999999999995,0.0,0.619,0.3
68,Tony Campbell,0.183,31.3,16.8,3.7,2.9,1.1,0.4,0.46399999999999997,0.35100000000000003,0.8029999999999999,0.1
69,Antoine Carr,0.573,23.0,10.9,4.3,0.8,0.4,1.2,0.49,0.2,0.764,2.4
70,Bill Cartwright,0.8170000000000001,23.0,8.0,5.1,1.4,0.3,0.2,0.467,0.0,0.604,2.0
71,Terry Catledge,0.256,31.2,14.8,7.0,1.4,0.7,0.2,0.496,0.0,0.6940000000000001,0.5
72,Duane Causwell,0.354,28.6,8.0,7.3,0.7,0.6,2.7,0.5489999999999999,0.0,0.613,7.6
73,Cedric Ceballos,0.6459999999999999,11.3,7.2,2.4,0.8,0.3,0.2,0.48200000000000004,0.16699999999999998,0.736,-0.2
74,Tom Chambers,0.6459999999999999,28.2,16.3,5.8,2.1,0.8,0.5,0.431,0.36700000000000005,0.83,3.3
75,Rex Chapman,0.37799999999999995,26.0,12.4,2.6,4.1,0.7,0.4,0.45,0.29600000000000004,0.679,2.5
76,Rex Chapman,0.305,22.0,10.0,4.0,3.0,1.0,0.0,0.41700000000000004,0.0,0.0,4.0
77,Maurice Cheeks*,0.46299999999999997,19.4,4.6,1.7,3.3,1.5,0.0,0.462,0.5,0.605,2.5
78,Pete Chilcutt,0.354,11.8,3.6,2.7,0.6,0.5,0.2,0.452,1.0,0.821,4.6
79,Derrick Coleman,0.488,34.0,19.8,9.5,3.2,0.8,1.5,0.504,0.303,0.763,3.9
80,Bimbo Coles,0.46299999999999997,24.4,10.1,2.3,4.5,0.9,0.2,0.455,0.192,0.8240000000000001,1.3
81,Marty Conlon,0.573,8.5,2.7,1.5,0.3,0.2,0.2,0.475,0.0,0.75,4.4
82,Lester Conner,0.37799999999999995,17.5,3.5,2.3,3.6,1.2,0.1,0.431,0.0,0.7040000000000001,0.1
83,Anthony Cook,0.293,5.2,1.5,1.5,0.1,0.2,0.2,0.6,0.0,0.667,0.2
84,Wayne Cooper,0.695,9.8,2.2,2.9,0.6,0.1,0.8,0.42700000000000005,0.0,0.636,-0.1
85,Tom Copa,0.573,4.0,1.5,1.1,0.1,0.1,0.2,0.55,0.0,0.308,2.1
86,Lanard Copeland,0.5489999999999999,4.8,1.6,0.7,0.5,0.2,0.0,0.304,0.0,1.0,0.7
87,Tyrone Corbin,0.183,31.3,14.4,6.3,3.0,1.1,0.5,0.401,0.0,0.83,5.6
88,Tyrone Corbin,0.6709999999999999,27.0,9.0,5.8,1.6,1.0,0.2,0.504,0.0,0.878,3.0
89,Chris Corchiani,0.256,14.5,5.0,1.5,2.8,0.9,0.0,0.39899999999999997,0.27,0.875,0.3
90,Corey Crowder,0.6709999999999999,6.4,2.2,0.8,0.3,0.1,0.0,0.384,0.433,0.833,2.7
91,Terry Cummings,0.573,30.7,17.3,9.0,1.5,0.8,0.5,0.488,0.385,0.711,0.4
92,Dell Curry,0.37799999999999995,26.2,15.7,3.4,2.3,1.2,0.3,0.486,0.40399999999999997,0.836,0.7
93,Quintin Dailey,0.573,8.9,2.8,1.1,0.4,0.5,0.1,0.243,0.0,0.813,0.2
94,Brad Daugherty,0.695,36.2,21.5,10.4,3.6,0.9,1.1,0.57,0.0,0.777,-0.1
95,Brad Davis,0.268,13.0,2.8,1.0,2.0,0.3,0.1,0.442,0.278,0.733,5.6
96,Dale Davis,0.488,20.3,6.2,6.4,0.5,0.4,1.2,0.552,0.0,0.5720000000000001,0.2
97,Terry Davis,0.268,31.6,10.2,9.9,0.8,0.4,0.4,0.48200000000000004,0.0,0.635,5.4
98,Walter Davis,0.293,16.1,9.9,1.5,1.5,0.6,0.0,0.45899999999999996,0.313,0.872,0.9
99,Johnny Dawkins,0.42700000000000005,34.3,12.0,2.8,6.9,1.1,0.1,0.43700000000000006,0.35600000000000004,0.882,0.4
100,Bison Dele,0.256,18.9,9.1,5.7,0.7,0.9,1.1,0.528,0.0,0.669,6.5
101,Vlade Divac*,0.524,27.2,11.3,6.9,1.7,1.5,1.0,0.495,0.263,0.768,3.2
102,James Donaldson,0.268,22.6,6.2,6.1,0.7,0.2,1.0,0.47100000000000003,0.0,0.7020000000000001,-0.3
103,James Donaldson,0.622,5.8,0.9,1.4,0.1,0.0,0.4,0.278,0.0,1.0,11.7
104,Sherman Douglas,0.46299999999999997,19.6,7.4,1.2,3.8,0.8,0.0,0.516,0.0,0.7140000000000001,0.1
105,Sherman Douglas,0.622,17.7,7.3,1.5,4.1,0.6,0.2,0.455,0.111,0.68,3.4
106,Greg Dreiling,0.488,8.5,2.0,1.6,0.4,0.2,0.3,0.494,1.0,0.75,3.1
107,Clyde Drexler*,0.695,36.2,25.0,6.6,6.7,1.8,0.9,0.47,0.337,0.794,1.5
108,Kevin Duckworth,0.695,27.1,10.7,6.1,1.2,0.5,0.5,0.461,0.0,0.69,3.6
109,Chris Dudley,0.488,23.2,5.6,9.0,0.7,0.5,2.2,0.40299999999999997,0.0,0.46799999999999997,1.8
110,Joe Dumars*,0.585,38.9,19.9,2.3,4.6,0.9,0.1,0.44799999999999995,0.408,0.867,1.8
111,Ledell Eackles,0.305,22.5,13.2,2.7,1.9,0.7,0.1,0.46799999999999997,0.2,0.743,1.4
112,Mark Eaton,0.6709999999999999,25.0,3.3,6.1,0.5,0.4,2.5,0.446,0.0,0.598,1.5
113,Patrick Eddie,0.622,3.3,1.0,0.3,0.0,0.0,0.0,0.222,0.0,0.0,-0.1
114,Blue Edwards,0.6709999999999999,28.2,12.6,3.7,1.7,1.0,0.6,0.522,0.379,0.774,1.0
115,James Edwards,0.5489999999999999,20.0,9.7,2.8,0.7,0.3,0.5,0.465,0.0,0.731,0.1
116,Kevin Edwards,0.46299999999999997,22.7,10.1,2.6,2.1,1.2,0.2,0.45399999999999996,0.21899999999999997,0.848,0.9
117,Craig Ehlo,0.695,32.0,12.3,4.9,3.8,1.2,0.3,0.45299999999999996,0.413,0.7070000000000001,0.5
118,Mario Elie,0.6709999999999999,21.2,7.8,2.9,2.2,0.9,0.2,0.521,0.32899999999999996,0.852,12.8
119,Sean Elliott,0.573,38.0,16.3,5.4,2.6,1.0,0.4,0.494,0.305,0.861,3.3
120,Dale Ellis,0.37799999999999995,27.0,15.7,3.1,1.3,0.7,0.2,0.469,0.419,0.774,3.4
121,LeRon Ellis,0.5489999999999999,3.6,1.5,0.8,0.0,0.2,0.3,0.34,0.0,0.474,8.2
122,Pervis Ellison,0.305,38.0,20.0,11.2,2.9,0.9,2.7,0.539,0.33299999999999996,0.728,2.0
123,A.J. English,0.305,20.6,10.9,2.1,1.8,0.4,0.1,0.433,0.17600000000000002,0.841,3.8
124,Patrick Ewing*,0.622,38.4,24.0,11.2,1.9,1.1,3.0,0.522,0.16699999999999998,0.738,-0.1
125,Dave Feitl,0.488,5.1,2.4,1.8,0.2,0.1,0.1,0.429,0.0,0.8420000000000001,5.2
126,Duane Ferrell,0.46299999999999997,24.2,12.7,3.2,1.4,0.7,0.3,0.524,0.33299999999999996,0.7609999999999999,2.8
127,Danny Ferry,0.695,13.8,5.1,3.1,1.1,0.3,0.2,0.409,0.354,0.836,2.4
128,Vern Fleming,0.488,21.2,8.9,2.5,3.2,0.7,0.1,0.48200000000000004,0.222,0.737,3.8
129,Sleepy Floyd,0.512,20.3,9.1,1.8,2.9,0.7,0.3,0.406,0.301,0.794,4.4
130,Greg Foster,0.305,11.2,4.3,3.0,0.7,0.1,0.2,0.461,0.0,0.7140000000000001,8.4
131,Rick Fox,0.622,19.0,8.0,2.7,1.6,1.0,0.4,0.45899999999999996,0.32899999999999996,0.755,4.8
132,Tellis Frank,0.183,14.0,4.6,2.6,0.8,0.5,0.4,0.545,0.0,0.667,-0.2
133,Anthony Frederick,0.37799999999999995,12.9,5.9,2.2,1.1,0.6,0.4,0.435,0.235,0.685,6.9
134,Kevin Gamble,0.622,30.4,13.5,3.5,2.7,0.9,0.5,0.529,0.29,0.885,0.9
135,Winston Garland,0.293,28.3,10.8,2.4,5.3,1.3,0.3,0.444,0.321,0.8590000000000001,13.0
136,Tom Garrick,0.573,19.7,5.2,2.2,3.3,1.1,0.1,0.473,0.0,0.625,0.1
137,Tom Garrick,0.183,7.5,1.9,0.6,1.2,0.5,0.2,0.33299999999999996,0.5,0.75,3.5
138,Tom Garrick,0.268,10.5,1.7,1.0,2.8,1.3,0.0,0.235,0.0,1.0,1.3
139,Chris Gatling,0.6709999999999999,11.3,5.7,3.4,0.3,0.6,0.7,0.568,0.0,0.6609999999999999,2.0
140,Kenny Gattison,0.37799999999999995,27.1,12.7,7.1,1.6,0.7,0.8,0.529,0.0,0.688,0.9
141,Tate George,0.488,14.8,6.0,1.5,2.3,0.6,0.0,0.42700000000000005,0.16699999999999998,0.821,0.5
142,Kendall Gill,0.37799999999999995,36.8,20.5,5.1,4.2,1.9,0.6,0.467,0.24,0.745,2.3
143,Armen Gilliam,0.42700000000000005,34.2,16.9,8.1,1.5,0.6,1.0,0.511,0.0,0.807,0.3
144,Gerald Glass,0.183,24.3,11.5,3.5,2.3,0.9,0.4,0.44,0.29600000000000004,0.616,0.5
145,Mike Gminski,0.37799999999999995,14.3,5.8,3.4,0.9,0.3,0.5,0.452,0.33299999999999996,0.75,6.7
146,Dan Godfread,0.512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
147,Paul Graham,0.46299999999999997,22.0,10.1,3.0,2.2,1.2,0.3,0.447,0.39,0.741,0.2
148,Ron Grandison,0.37799999999999995,8.3,3.3,3.7,0.3,0.3,0.3,0.5,0.0,0.6,0.4
149,Gary Grant,0.5489999999999999,26.3,7.8,2.4,6.9,1.8,0.2,0.462,0.294,0.815,-0.1
150,Greg Grant,0.37799999999999995,4.4,0.1,0.3,1.4,0.6,0.0,0.0,0.0,0.5,0.0
151,Greg Grant,0.42700000000000005,15.2,4.1,1.2,3.6,0.7,0.0,0.456,0.389,0.8640000000000001,2.0
152,Harvey Grant,0.305,37.3,18.0,6.8,2.7,1.2,0.4,0.478,0.125,0.8,4.5
153,Horace Grant,0.8170000000000001,35.3,14.2,10.0,2.7,1.2,1.6,0.578,0.0,0.741,1.1
154,Jeff Grayer,0.37799999999999995,20.2,9.0,3.1,1.8,0.8,0.2,0.44799999999999995,0.28800000000000003,0.667,4.7
155,A.C. Green,0.524,35.4,13.6,9.3,1.4,1.1,0.4,0.47600000000000003,0.214,0.7440000000000001,7.6
156,Rickey Green,0.622,14.1,4.1,0.9,2.6,0.7,0.0,0.447,0.25,0.722,0.3
157,Sean Green,0.488,7.3,4.0,1.2,0.6,0.4,0.2,0.392,0.2,0.536,0.5
158,Sidney Green,0.573,14.1,4.6,4.3,0.5,0.4,0.1,0.42700000000000005,0.0,0.82,0.0
159,Jack Haley,0.524,8.0,1.6,1.9,0.1,0.1,0.2,0.369,0.0,0.483,3.6
160,Tom Hammonds,0.305,26.6,11.9,5.0,1.0,0.6,0.4,0.488,0.0,0.61,0.0
161,Bob Hansen,0.354,20.0,4.0,2.0,0.5,0.5,0.0,0.444,0.0,0.0,3.0
162,Bob Hansen,0.8170000000000001,11.7,2.5,1.1,1.0,0.4,0.0,0.444,0.28,0.364,1.4
163,Tim Hardaway,0.6709999999999999,41.1,23.4,3.8,10.0,2.0,0.2,0.461,0.33799999999999997,0.7659999999999999,-0.1
164,Derek Harper,0.268,34.6,17.7,2.6,5.7,1.6,0.3,0.44299999999999995,0.312,0.759,1.5
165,Ron Harper,0.5489999999999999,38.3,18.2,5.5,5.1,1.9,0.9,0.44,0.303,0.736,4.3
166,Scott Hastings,0.293,10.5,1.5,2.5,0.7,0.3,0.4,0.34,0.0,0.857,14.1
167,Hersey Hawkins,0.42700000000000005,37.2,19.0,3.3,3.1,1.9,0.5,0.462,0.397,0.8740000000000001,1.8
168,Gerald Henderson,0.512,4.3,1.5,0.3,0.6,0.0,0.0,0.364,0.0,0.667,8.8
169,Gerald Henderson,0.585,7.8,3.0,0.8,0.6,0.4,0.0,0.381,0.6,1.0,0.5
170,Steve Henson,0.37799999999999995,7.7,3.0,0.8,1.6,0.3,0.0,0.361,0.479,0.7929999999999999,-0.5
171,Carl Herrera,0.512,13.2,4.4,2.3,0.6,0.4,0.6,0.516,0.0,0.568,1.9
172,Rod Higgins,0.6709999999999999,21.4,10.2,3.4,0.9,0.6,0.5,0.41200000000000003,0.34700000000000003,0.8140000000000001,-0.3
173,Sean Higgins,0.573,6.0,2.5,1.3,0.7,0.3,0.0,0.267,0.0,1.0,0.6
174,Sean Higgins,0.256,18.1,8.6,2.9,1.2,0.4,0.2,0.469,0.25,0.828,0.9
175,Tyrone Hill,0.6709999999999999,23.0,8.2,7.2,0.6,0.9,0.5,0.522,0.0,0.6940000000000001,0.0
176,Donald Hodge,0.268,20.7,8.4,5.4,0.8,0.5,0.5,0.49700000000000005,0.0,0.667,0.9
177,Craig Hodges,0.8170000000000001,9.9,4.3,0.4,1.0,0.3,0.0,0.384,0.375,0.941,9.2
178,Dave Hoppen,0.42700000000000005,3.6,0.8,0.9,0.2,0.0,0.0,0.28600000000000003,0.0,0.5,3.5
179,Dennis Hopson,0.8170000000000001,5.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,5.6
180,Dennis Hopson,0.354,18.9,10.7,3.0,1.5,1.0,0.6,0.465,0.255,0.708,0.3
181,Jeff Hornacek,0.6459999999999999,38.0,20.1,5.0,5.1,2.0,0.4,0.512,0.439,0.8859999999999999,7.8
182,Brian Howard,0.268,11.8,4.9,1.9,0.5,0.4,0.3,0.519,0.5,0.71,0.0
183,Jay Humphries,0.37799999999999995,31.8,14.0,2.6,6.6,1.7,0.2,0.469,0.292,0.7829999999999999,-0.1
184,Cedric Hunter,0.37799999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
185,Mike Iuzzolino,0.268,24.6,9.3,1.9,3.7,0.6,0.0,0.451,0.434,0.836,0.2
186,Jaren Jackson,0.6709999999999999,10.8,5.2,2.0,0.6,0.4,0.0,0.478,0.0,0.667,0.5
187,Mark Jackson,0.622,30.4,11.3,3.8,8.6,1.4,0.2,0.491,0.256,0.77,1.3
188,Dave Jamerson,0.512,7.9,4.0,0.9,0.7,0.4,0.0,0.414,0.28600000000000003,0.9259999999999999,0.4
189,Henry James,0.695,13.3,6.4,1.7,0.4,0.2,0.2,0.40700000000000003,0.322,0.8029999999999999,0.0
190,Les Jepsen,0.354,2.8,0.8,1.0,0.0,0.0,0.2,0.375,0.0,0.636,0.4
191,Avery Johnson,0.573,23.2,6.8,1.8,5.0,1.1,0.2,0.509,0.2,0.75,4.5
192,Avery Johnson,0.512,15.8,5.1,0.9,3.4,0.8,0.1,0.46399999999999997,0.3,0.609,1.5
193,Buck Johnson,0.512,27.5,8.6,3.9,2.0,0.9,0.6,0.45799999999999996,0.111,0.727,0.8
194,Eddie Johnson,0.573,29.2,17.1,3.6,2.0,0.7,0.1,0.45899999999999996,0.252,0.861,-0.1
195,Kevin Johnson,0.6459999999999999,37.2,19.7,3.7,10.7,1.5,0.3,0.479,0.217,0.807,2.1
196,Larry Johnson,0.37799999999999995,37.2,19.2,11.0,3.6,1.0,0.6,0.49,0.22699999999999998,0.8290000000000001,0.0
197,Vinnie Johnson,0.573,22.5,8.0,3.0,2.4,0.7,0.2,0.405,0.317,0.647,2.1
198,Charles Jones,0.305,18.2,1.1,4.2,0.8,0.6,1.2,0.36700000000000005,0.0,0.5,11.6
199,Michael Jordan*,0.8170000000000001,38.8,30.1,6.4,6.1,2.3,0.9,0.519,0.27,0.8320000000000001,0.6
200,Shawn Kemp,0.573,28.3,15.5,10.4,1.3,1.1,1.9,0.504,0.0,0.748,5.8
201,Steve Kerr,0.695,17.6,6.6,1.6,2.3,0.6,0.2,0.511,0.43200000000000005,0.833,0.0
202,Jerome Kersey,0.695,33.2,12.6,8.2,3.2,1.5,0.9,0.467,0.125,0.664,2.2
203,Alec Kessler,0.46299999999999997,15.5,5.3,4.1,0.4,0.2,0.4,0.413,0.0,0.8170000000000001,0.1
204,Bo Kimble,0.5489999999999999,8.1,3.3,0.9,0.5,0.3,0.2,0.396,0.308,0.645,7.6
205,Albert King,0.305,9.8,5.2,1.8,0.8,0.5,0.0,0.36700000000000005,0.28600000000000003,0.875,0.2
206,Rich King,0.573,5.3,2.2,1.2,0.3,0.1,0.1,0.38,0.0,0.7559999999999999,0.3
207,Stacey King,0.8170000000000001,16.1,7.0,2.6,1.0,0.3,0.3,0.506,0.4,0.753,0.1
208,Greg Kite,0.256,20.5,3.2,5.6,0.6,0.4,0.8,0.43700000000000006,0.0,0.588,1.3
209,Joe Kleine,0.622,14.2,4.7,4.2,0.5,0.3,0.2,0.491,0.5,0.708,0.6
210,Negele Knight,0.6459999999999999,15.0,5.8,1.1,2.7,0.6,0.1,0.475,0.308,0.688,0.7
211,Bart Kofoed,0.573,5.4,1.5,0.6,1.2,0.0,0.0,0.47200000000000003,0.14300000000000002,0.5770000000000001,2.3
212,Jon Koncak,0.46299999999999997,19.3,3.1,3.4,1.7,0.6,0.9,0.391,0.0,0.655,5.6
213,Larry Krystkowiak,0.37799999999999995,23.4,9.0,5.4,1.4,0.7,0.2,0.444,0.0,0.757,10.0
214,Bill Laimbeer,0.585,27.6,9.7,5.6,2.0,0.6,0.7,0.47,0.376,0.893,8.9
215,Jerome Lane,0.293,15.7,3.1,4.9,1.4,0.2,0.1,0.25,0.0,0.42100000000000004,1.2
216,Jerome Lane,0.488,10.0,2.0,6.0,1.3,0.0,0.0,0.6,0.0,0.0,1.8
217,Jerome Lane,0.37799999999999995,3.0,1.5,2.0,0.0,0.0,0.0,1.0,0.0,0.5,17.7
218,Andrew Lang,0.6459999999999999,24.3,7.7,6.7,0.5,0.6,2.5,0.522,0.0,0.768,6.7
219,Eric Leckner,0.37799999999999995,12.1,3.3,3.5,0.5,0.2,0.3,0.513,0.0,0.745,2.4
220,Doug Lee,0.488,6.7,2.6,0.8,0.5,0.2,0.0,0.431,0.27,0.526,6.8
221,Gary Leonard,0.46299999999999997,2.6,2.0,1.0,0.2,0.2,0.0,0.667,0.0,1.0,1.2
222,Jim Les,0.354,11.5,3.7,1.0,2.3,0.5,0.0,0.385,0.344,0.809,0.1
223,Fat Lever,0.268,28.5,11.2,5.2,3.5,1.5,0.4,0.387,0.327,0.75,0.1
224,Cliff Levingston,0.8170000000000001,12.9,3.9,2.9,0.8,0.3,0.6,0.498,0.16699999999999998,0.625,0.2
225,Reggie Lewis,0.622,37.4,20.8,4.8,2.3,1.5,1.3,0.503,0.23800000000000002,0.851,3.1
226,Marcus Liberty,0.293,20.4,9.3,4.1,0.8,0.9,0.4,0.44299999999999995,0.34,0.728,1.4
227,Todd Lichti,0.293,17.3,6.6,1.7,1.1,0.6,0.2,0.46,0.111,0.8390000000000001,2.6
228,Alton Lister,0.6709999999999999,11.3,3.9,3.5,0.5,0.2,0.6,0.557,0.0,0.424,0.5
229,Brad Lohaus,0.37799999999999995,15.4,5.8,3.6,1.1,0.6,1.0,0.45,0.396,0.659,0.2
230,Grant Long,0.46299999999999997,37.4,14.8,8.4,2.7,1.7,0.5,0.494,0.273,0.807,1.1
231,Luc Longley,0.183,15.0,4.3,3.9,0.8,0.5,1.0,0.45799999999999996,0.0,0.6629999999999999,1.8
232,Kevin Lynch,0.37799999999999995,14.9,4.1,1.5,1.5,0.7,0.2,0.41700000000000004,0.375,0.7609999999999999,4.9
233,Mark Macon,0.293,30.3,10.6,2.9,2.2,2.0,0.2,0.375,0.133,0.73,-0.2
234,Dan Majerle,0.6459999999999999,34.8,17.3,5.9,3.3,1.6,0.5,0.478,0.382,0.7559999999999999,-0.2
