,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
176,Alan Henderson,0.42700000000000005,18.2,4.8,4.9,0.5,0.4,0.4,0.46799999999999997,0.0,0.638,0.2
177,Nenê,0.207,28.2,10.5,6.1,1.9,1.6,0.8,0.519,0.0,0.578,3.9
178,Grant Hill*,0.512,29.1,14.5,7.1,4.2,1.0,0.4,0.49200000000000005,0.25,0.8190000000000001,-0.4
179,Tyrone Hill,0.207,26.7,6.3,8.3,1.0,1.0,0.6,0.431,0.0,0.733,3.8
180,Tyrone Hill,0.585,20.7,4.5,5.2,0.4,0.6,0.3,0.40399999999999997,0.0,0.6,4.7
181,Fred Hoiberg,0.366,12.4,2.3,2.2,1.1,0.6,0.1,0.389,0.23800000000000002,0.82,0.0
182,Robert Horry,0.61,29.3,6.5,6.4,2.9,1.2,0.8,0.387,0.28800000000000003,0.769,2.0
183,Eddie House,0.305,18.6,7.5,1.8,1.6,0.8,0.0,0.387,0.3,0.861,-0.1
184,Allan Houston,0.451,37.9,22.5,2.8,2.7,0.7,0.1,0.445,0.396,0.919,-0.4
185,Juwan Howard,0.207,35.5,18.4,7.6,3.0,1.0,0.4,0.45,0.5,0.8029999999999999,0.4
186,Troy Hudson,0.622,32.9,14.2,2.3,5.7,0.8,0.1,0.428,0.365,0.9,5.0
187,Nate Huffman,0.293,10.9,3.3,3.3,0.7,0.1,0.4,0.36,0.0,0.625,2.6
188,Larry Hughes,0.451,31.9,12.8,4.6,3.1,1.3,0.4,0.467,0.36700000000000005,0.731,5.0
189,Ryan Humphrey,0.512,9.2,1.8,2.0,0.2,0.1,0.5,0.271,0.0,0.643,2.5
190,Ryan Humphrey,0.341,9.4,2.2,2.3,0.3,0.4,0.2,0.34299999999999997,0.0,0.455,1.4
191,Lindsey Hunter,0.293,23.2,9.7,2.0,2.4,1.2,0.2,0.35100000000000003,0.318,0.723,0.6
192,Steven Hunter,0.512,13.5,3.9,2.8,0.2,0.3,1.1,0.544,0.0,0.409,0.7
193,Zydrunas Ilgauskas,0.207,30.0,17.2,7.5,1.6,0.7,1.9,0.441,0.0,0.7809999999999999,1.3
194,Allen Iverson*,0.585,42.5,27.6,4.2,5.5,2.7,0.2,0.414,0.27699999999999997,0.774,4.8
195,Bobby Jackson,0.72,28.4,15.2,3.7,3.1,1.2,0.1,0.46399999999999997,0.379,0.846,0.7
196,Jermaine Jackson,0.293,11.9,2.8,1.0,1.6,0.4,0.1,0.309,0.111,0.852,7.2
197,Jermaine Jackson,0.42700000000000005,9.4,1.9,1.1,1.2,0.3,0.1,0.452,0.0,0.607,6.0
198,Jim Jackson,0.72,20.8,7.7,4.2,1.9,0.5,0.1,0.442,0.451,0.855,5.1
199,Marc Jackson,0.622,13.5,5.5,2.9,0.5,0.3,0.4,0.43799999999999994,1.0,0.765,0.1
200,Mark Jackson,0.573,17.9,4.7,2.1,4.6,0.6,0.0,0.39799999999999996,0.284,0.763,3.7
201,Stephen Jackson,0.732,28.2,11.8,3.6,2.3,1.6,0.4,0.435,0.32,0.76,-0.5
202,Casey Jacobsen,0.537,15.9,5.1,1.2,1.0,0.5,0.1,0.373,0.315,0.6859999999999999,-0.5
203,Jerome James,0.488,15.0,5.4,4.2,0.5,0.2,1.6,0.478,0.0,0.5870000000000001,0.0
204,Mike James,0.305,22.1,7.8,1.9,3.2,0.8,0.1,0.373,0.294,0.732,-0.6
205,Antawn Jamison,0.46299999999999997,39.3,22.2,7.0,1.9,0.9,0.5,0.47,0.311,0.789,0.9
206,Marko Jarić,0.32899999999999996,20.9,7.4,2.4,2.9,1.5,0.2,0.401,0.319,0.752,5.0
207,Chris Jefferies,0.293,13.1,3.9,1.2,0.4,0.4,0.3,0.387,0.33299999999999996,0.674,9.2
208,Richard Jefferson,0.598,36.0,15.5,6.4,2.5,1.0,0.6,0.501,0.25,0.743,5.5
209,Jared Jeffries,0.451,14.6,4.0,2.9,0.8,0.4,0.3,0.47600000000000003,0.5,0.552,0.2
210,Anthony Johnson,0.598,12.8,4.1,1.2,1.3,0.6,0.1,0.446,0.371,0.6890000000000001,-0.1
211,Avery Johnson,0.732,9.0,3.3,0.6,1.3,0.3,0.0,0.42,0.0,0.769,0.3
212,Ervin Johnson,0.512,17.0,2.2,4.3,0.3,0.5,0.9,0.452,0.0,0.682,2.5
213,Joe Johnson,0.537,27.5,9.8,3.2,2.6,0.8,0.2,0.397,0.366,0.774,2.0
214,Ken Johnson,0.305,9.8,2.0,2.0,0.0,0.1,0.8,0.405,0.0,0.33299999999999996,1.1
215,Damon Jones,0.72,14.5,4.6,1.4,1.6,0.4,0.1,0.381,0.364,0.741,4.8
216,Eddie Jones,0.305,38.1,18.5,4.8,3.7,1.4,0.7,0.423,0.40700000000000003,0.8220000000000001,1.2
217,Fred Jones,0.585,6.1,1.2,0.5,0.3,0.3,0.1,0.375,0.28600000000000003,0.75,0.8
218,Jumaine Jones,0.207,27.6,9.8,5.1,1.4,0.8,0.3,0.434,0.354,0.687,1.8
219,Popeye Jones,0.732,8.5,2.0,2.3,0.3,0.2,0.0,0.387,0.0,0.455,8.5
220,Michael Jordan*,0.451,37.0,20.0,6.1,3.8,1.5,0.5,0.445,0.29100000000000004,0.821,1.9
221,Shawn Kemp,0.512,20.7,6.8,5.7,0.7,0.8,0.4,0.418,0.0,0.742,-0.5
222,Steve Kerr,0.732,12.7,4.0,0.8,0.9,0.4,0.0,0.43,0.395,0.882,9.9
223,Jason Kidd*,0.598,37.4,18.7,6.3,8.9,2.2,0.3,0.414,0.341,0.841,0.3
224,Andrei Kirilenko,0.573,27.7,12.0,5.3,1.7,1.5,2.2,0.491,0.325,0.8,1.8
225,Kerry Kittles,0.598,30.0,13.0,3.9,2.6,1.6,0.5,0.467,0.35600000000000004,0.785,0.4
226,Brevin Knight,0.341,16.9,3.9,1.5,4.2,1.3,0.0,0.425,0.25,0.541,1.9
227,Travis Knight,0.451,9.0,1.9,1.9,0.4,0.3,0.3,0.385,0.0,0.769,2.8
228,Toni Kukoč,0.512,27.0,11.6,4.2,3.7,1.3,0.5,0.43200000000000005,0.361,0.706,0.0
229,Christian Laettner,0.451,29.1,8.3,6.6,3.1,1.1,0.5,0.494,0.125,0.833,1.5
230,Raef LaFrentz,0.732,23.3,9.3,4.8,0.8,0.5,1.3,0.518,0.405,0.682,6.0
231,Sean Lampley,0.305,13.9,4.8,2.4,0.9,0.2,0.1,0.434,0.0,0.695,0.0
232,Dan Langhi,0.537,9.0,3.1,1.5,0.4,0.3,0.1,0.401,0.29,0.6,2.9
233,Voshon Lenard,0.293,30.6,14.3,3.4,2.3,0.9,0.3,0.402,0.365,0.804,0.0
234,Rashard Lewis,0.488,39.5,18.1,6.5,1.7,1.3,0.5,0.452,0.34600000000000003,0.82,6.2
235,Randy Livingston,0.573,6.0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,2.0
236,Art Long,0.585,6.9,2.1,2.1,0.1,0.1,0.4,0.38,1.0,0.2,2.2
237,Art Long,0.293,11.4,2.9,2.9,0.6,0.4,0.4,0.36,0.5,0.2,11.3
238,Grant Long,0.537,11.9,1.8,2.0,0.6,0.2,0.0,0.386,0.0,0.7829999999999999,9.2
