,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
0,Kareem Abdul-Jabbar*,0.7559999999999999,33.3,23.4,6.1,3.5,0.8,1.6,0.564,0.0,0.765,10.8
1,Alvan Adams,0.39,25.7,10.8,6.1,4.2,1.3,0.6,0.502,0.0,0.7829999999999999,3.9
2,Michael Adams,0.451,7.7,2.2,0.3,1.2,0.5,0.1,0.364,0.0,0.667,-0.1
3,Mark Aguirre,0.537,33.8,22.6,6.0,4.6,0.8,0.2,0.503,0.28600000000000003,0.705,4.7
4,Danny Ainge,0.8170000000000001,30.1,10.7,2.9,5.1,1.2,0.1,0.504,0.35600000000000004,0.904,6.8
5,Ron Anderson,0.354,12.2,5.1,1.5,0.5,0.1,0.0,0.5,0.0,0.75,3.1
6,Ron Anderson,0.317,24.5,10.4,4.1,2.3,0.9,0.1,0.493,0.25,0.6579999999999999,0.3
7,John Bagley,0.354,31.7,11.7,3.5,9.4,1.6,0.1,0.423,0.243,0.7909999999999999,2.9
8,James Bailey,0.28,25.9,11.1,7.0,1.0,0.7,0.8,0.456,0.0,0.772,3.0
9,Thurl Bailey,0.512,28.8,14.6,6.0,1.9,0.5,1.4,0.44799999999999995,0.0,0.83,1.9
10,Greg Ballard,0.366,23.9,8.8,5.6,1.1,0.9,0.1,0.47700000000000004,0.486,0.802,4.0
11,Gene Banks,0.366,26.1,10.9,4.4,3.1,1.0,0.1,0.517,0.0,0.718,3.6
12,Ken Bannister,0.28,20.1,8.6,4.6,0.6,0.6,0.3,0.491,0.0,0.526,4.3
13,Charles Barkley*,0.659,36.9,20.0,12.8,3.9,2.2,1.6,0.5720000000000001,0.22699999999999998,0.685,0.7
14,John Battle,0.61,10.0,4.3,1.0,1.2,0.4,0.0,0.455,0.0,0.728,10.8
15,Benoit Benjamin,0.39,26.4,11.1,7.6,1.0,0.8,2.6,0.49,0.33299999999999996,0.746,1.0
16,Kent Benson,0.561,18.7,6.5,5.2,1.1,0.8,0.7,0.484,0.5,0.795,4.0
17,Larry Bird*,0.8170000000000001,38.0,25.8,9.8,6.8,2.0,0.6,0.496,0.423,0.8959999999999999,3.2
18,Otis Birdsong,0.47600000000000003,31.1,15.8,2.6,3.4,1.1,0.2,0.513,0.364,0.581,15.8
19,Uwe Blab,0.537,8.5,2.6,1.9,0.4,0.1,0.3,0.46799999999999997,0.0,0.537,3.2
20,Rolando Blackman,0.537,34.0,21.5,3.5,3.3,1.0,0.3,0.514,0.138,0.836,0.1
21,Manute Bol,0.47600000000000003,26.1,3.7,6.0,0.3,0.4,5.0,0.46,0.0,0.488,7.0
22,Sam Bowie,0.488,29.8,11.8,8.6,2.6,0.6,2.5,0.484,0.0,0.708,3.9
23,Dudley Bradley,0.47600000000000003,12.0,2.8,1.4,1.5,1.2,0.0,0.349,0.25,0.5710000000000001,2.4
24,Mike Bratz,0.451,8.2,2.1,0.7,1.2,0.4,0.0,0.371,0.28600000000000003,0.778,1.0
25,Randy Breuer,0.695,21.9,8.4,5.6,1.4,0.6,1.4,0.47700000000000004,0.0,0.7120000000000001,0.1
26,Ron Brewer,0.366,4.5,1.8,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,1.0,4.5
27,Ron Brewer,0.354,13.8,5.1,1.3,1.0,0.4,0.2,0.386,0.294,0.892,0.1
28,Frank Brickowski,0.37799999999999995,7.8,2.0,1.4,0.5,0.3,0.2,0.517,0.0,0.667,-0.1
29,Junior Bridgeman,0.39,20.0,8.8,2.1,1.9,0.5,0.1,0.441,0.33299999999999996,0.8909999999999999,0.2
30,Mike Brittain,0.42700000000000005,6.8,1.7,1.5,0.2,0.1,0.4,0.512,0.0,0.526,0.4
31,Tony Brown,0.366,13.2,4.5,1.6,1.4,0.5,0.1,0.439,0.0,0.6920000000000001,0.8
32,Wallace Bryant,0.537,17.1,3.1,3.7,1.2,0.3,0.2,0.36700000000000005,0.0,0.545,0.0
33,Wallace Bryant,0.39,8.0,1.6,2.5,0.5,0.3,0.4,0.222,0.0,0.625,0.2
34,Quinn Buckner,0.317,13.1,3.7,1.6,2.7,1.3,0.1,0.47100000000000003,0.0,0.7040000000000001,0.0
35,Michael Cage,0.39,20.1,6.7,5.3,1.0,0.8,0.4,0.479,0.0,0.649,0.0
36,Tony Campbell,0.561,15.8,7.9,2.9,0.5,0.8,0.1,0.484,0.222,0.795,0.0
37,Rick Carlisle,0.8170000000000001,9.9,2.6,1.0,1.4,0.2,0.1,0.48700000000000004,0.0,0.652,0.2
38,Antoine Carr,0.61,15.2,6.8,3.1,0.8,0.4,0.9,0.527,0.0,0.667,1.7
39,Kenny Carr,0.488,28.3,11.1,8.9,1.3,0.7,0.5,0.498,0.0,0.687,1.4
40,Joe Barry Carroll,0.366,35.5,21.2,8.5,2.2,1.3,1.8,0.46299999999999997,0.0,0.752,0.9
41,Butch Carter,0.28,6.2,1.0,0.6,0.6,0.2,0.0,0.25,0.0,1.0,0.7
42,Butch Carter,0.659,9.0,3.8,0.3,0.3,0.0,0.0,0.313,0.0,0.833,3.1
43,Bill Cartwright,0.28,18.0,6.0,5.0,2.5,0.5,0.5,0.429,0.0,0.6,3.4
44,Terry Catledge,0.659,17.1,7.7,4.3,0.3,0.5,0.1,0.469,0.0,0.647,-0.2
45,Bobby Cattage,0.47600000000000003,6.4,3.2,1.2,0.1,0.2,0.0,0.337,0.2,0.795,-0.2
46,Tom Chambers,0.37799999999999995,30.6,18.5,6.5,2.0,0.8,0.6,0.466,0.271,0.836,0.0
47,Lorenzo Charles,0.61,7.6,3.4,1.1,0.2,0.1,0.2,0.557,0.0,0.667,0.0
48,Maurice Cheeks*,0.659,39.9,15.4,2.9,9.2,2.5,0.3,0.537,0.235,0.8420000000000001,1.7
49,Fred Cofield,0.28,10.4,3.7,1.0,1.8,0.4,0.1,0.408,0.2,0.6,0.1
50,Steve Colter,0.488,23.1,8.7,2.2,3.2,1.4,0.1,0.456,0.325,0.823,4.8
51,Lester Conner,0.366,11.5,4.0,1.7,1.2,0.7,0.0,0.375,0.28600000000000003,0.741,0.5
52,Darwin Cook,0.47600000000000003,24.9,8.0,2.2,4.9,2.0,0.3,0.426,0.20800000000000002,0.757,10.6
53,Jeff Cook,0.42700000000000005,10.5,2.4,2.4,0.6,0.4,0.3,0.418,0.0,0.634,-0.4
54,Jeff Cook,0.512,8.5,3.5,2.5,0.0,0.0,0.0,0.5,0.0,1.0,3.3
55,David Cooke,0.451,6.3,1.5,1.7,0.2,0.7,0.0,0.182,0.0,0.5,0.5
56,Michael Cooper,0.7559999999999999,27.7,9.2,3.0,5.7,1.1,0.5,0.452,0.387,0.865,3.0
57,Wayne Cooper,0.573,27.1,13.1,7.8,1.0,0.5,2.9,0.466,0.429,0.795,0.6
58,Tyrone Corbin,0.42700000000000005,10.9,4.0,1.6,0.7,0.7,0.1,0.42200000000000004,0.0,0.7140000000000001,0.7
59,Dave Corzine,0.366,25.5,9.6,6.5,2.2,0.4,0.8,0.491,0.25,0.743,0.0
60,Ron Crevier,0.366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
