,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
0,Alaa Abdelnaby,0.47600000000000003,9.3,5.0,2.1,0.3,0.3,0.2,0.532,0.0,0.5710000000000001,0.3
1,Alaa Abdelnaby,0.293,10.0,0.7,2.7,0.0,0.0,0.0,0.091,0.0,0.0,0.6
2,Mahmoud Abdul-Rauf,0.5,28.5,16.0,1.9,3.6,1.1,0.1,0.47,0.386,0.885,-0.3
3,Michael Adams,0.61,15.3,6.5,1.0,3.3,0.8,0.0,0.45299999999999996,0.358,0.833,5.0
4,Rafael Addison,0.341,22.5,8.3,3.1,1.4,0.7,0.3,0.47600000000000003,0.289,0.747,1.6
5,Danny Ainge,0.72,18.6,7.7,1.5,2.8,0.6,0.1,0.46,0.364,0.8079999999999999,1.5
6,Victor Alexander,0.317,24.7,10.0,5.8,1.2,0.6,0.6,0.515,0.24,0.6,3.4
7,Derrick Alston,0.293,16.1,4.7,3.4,0.5,0.6,0.5,0.465,0.0,0.49200000000000005,1.1
8,Greg Anderson,0.512,12.2,2.9,3.7,0.3,0.5,0.6,0.5479999999999999,0.0,0.479,1.0
9,Kenny Anderson,0.366,37.3,17.6,3.5,9.4,1.4,0.2,0.39899999999999997,0.33,0.841,1.5
10,Nick Anderson,0.695,34.1,15.8,4.4,4.1,1.6,0.3,0.47600000000000003,0.415,0.7040000000000001,6.8
11,Willie Anderson,0.7559999999999999,14.6,4.9,1.4,1.4,0.7,0.3,0.469,0.158,0.732,8.3
12,Greg Anthony,0.6709999999999999,15.5,6.1,1.0,2.6,0.8,0.1,0.43700000000000006,0.361,0.789,0.7
13,B.J. Armstrong,0.573,31.4,14.0,2.3,3.0,1.0,0.1,0.46799999999999997,0.42700000000000005,0.884,2.9
14,Darrell Armstrong,0.695,2.7,3.3,0.3,1.0,0.3,0.0,0.375,0.33299999999999996,1.0,8.1
15,Vincent Askew,0.695,24.2,9.9,2.5,2.5,0.7,0.2,0.49200000000000005,0.33,0.7390000000000001,0.1
16,Keith Askins,0.39,17.1,4.6,4.0,0.8,0.7,0.3,0.391,0.26899999999999996,0.807,4.6
17,Stacey Augmon,0.512,31.1,13.9,4.8,2.6,1.3,0.6,0.45299999999999996,0.26899999999999996,0.728,1.9
18,Anthony Avent,0.695,15.0,3.6,4.1,0.6,0.4,0.7,0.43,0.0,0.64,5.1
19,Vin Baker,0.415,41.0,17.7,10.3,3.6,1.0,1.4,0.483,0.292,0.593,1.5
20,Charles Barkley*,0.72,35.0,23.0,11.1,4.1,1.6,0.7,0.486,0.33799999999999997,0.748,5.8
21,Dana Barros,0.293,40.5,20.6,3.3,7.5,1.8,0.0,0.49,0.46399999999999997,0.899,10.6
22,Jon Barry,0.415,11.6,3.7,0.9,1.6,0.6,0.1,0.425,0.33299999999999996,0.763,12.7
23,John Battle,0.524,10.0,4.1,0.4,1.3,0.3,0.0,0.377,0.355,0.731,1.1
24,Sergei Bazarevich,0.512,7.4,3.0,0.7,1.4,0.1,0.1,0.5,0.16699999999999998,0.778,0.2
25,Benoit Benjamin,0.366,26.2,11.1,7.2,0.6,0.4,1.0,0.51,0.0,0.76,0.2
26,Elmer Bennett,0.524,4.5,3.8,0.3,0.8,1.0,0.0,0.545,0.0,0.75,2.2
27,Tony Bennett,0.61,15.3,4.7,0.7,1.3,0.0,0.0,0.462,0.222,0.0,0.1
28,David Benoit,0.732,25.9,10.4,5.2,0.8,0.6,0.7,0.486,0.33,0.841,0.0
29,James Blackwell,0.61,4.8,1.0,0.8,1.3,0.3,0.0,0.667,0.0,0.0,4.6
30,James Blackwell,0.42700000000000005,6.8,1.6,0.9,0.7,0.3,0.0,0.6,0.0,0.667,0.2
31,Mookie Blaylock,0.512,38.4,17.2,4.9,7.7,2.5,0.3,0.425,0.359,0.7290000000000001,0.0
32,Corie Blount,0.573,13.1,3.5,3.5,0.9,0.4,0.5,0.47600000000000003,0.0,0.5670000000000001,0.1
33,Muggsy Bogues,0.61,33.7,11.1,3.3,8.7,1.3,0.0,0.47700000000000004,0.2,0.889,9.4
34,Manute Bol,0.317,16.2,3.0,2.4,0.0,0.0,1.8,0.6,0.6,0.0,1.7
35,Walter Bond,0.341,10.2,2.0,1.0,1.4,0.2,0.0,0.25,0.25,0.75,8.6
36,Walter Bond,0.732,13.3,5.4,1.5,0.9,0.3,0.2,0.5,0.37799999999999995,0.688,0.1
37,Anthony Bonner,0.6709999999999999,19.4,3.8,4.5,1.4,0.8,0.4,0.456,0.2,0.657,0.4
38,Anthony Bowie,0.695,16.4,5.5,1.8,2.1,0.6,0.3,0.48,0.3,0.836,-0.1
39,Sam Bowie,0.585,18.3,4.6,4.3,1.8,0.3,1.2,0.442,0.182,0.764,0.5
40,Shawn Bradley,0.293,28.8,9.5,8.0,0.6,0.7,3.3,0.455,0.0,0.638,1.8
41,Terrell Brandon,0.524,29.3,13.3,2.8,5.4,1.6,0.2,0.44799999999999995,0.397,0.855,2.0
42,Tim Breaux,0.573,8.1,3.0,0.8,0.4,0.3,0.1,0.37200000000000005,0.24,0.653,1.1
43,Scott Brooks,0.573,6.6,3.4,0.5,0.8,0.3,0.0,0.5379999999999999,0.47100000000000003,0.857,3.5
44,Scott Brooks,0.439,20.1,7.9,1.7,3.0,0.8,0.1,0.433,0.327,0.7929999999999999,5.6
45,Chucky Brown,0.573,19.9,6.1,4.6,0.7,0.3,0.3,0.603,0.33299999999999996,0.613,0.0
46,Dee Brown,0.42700000000000005,35.3,15.6,3.2,3.8,1.4,0.6,0.447,0.385,0.852,1.9
47,Mike Brown,0.256,7.9,1.3,1.7,0.4,0.3,0.0,0.25,0.0,0.556,0.5
48,P.J. Brown,0.366,30.8,8.1,6.1,1.7,0.9,1.7,0.446,0.16699999999999998,0.6709999999999999,1.3
49,Randy Brown,0.47600000000000003,16.2,4.7,1.6,2.0,1.5,0.3,0.43200000000000005,0.298,0.6709999999999999,2.1
50,Mark Bryant,0.537,13.4,5.0,3.3,0.6,0.4,0.3,0.526,0.5,0.6509999999999999,6.8
51,Jud Buechler,0.573,10.6,3.8,1.7,0.9,0.4,0.2,0.49200000000000005,0.313,0.564,-0.4
52,Scott Burrell,0.61,31.0,11.5,5.7,2.5,1.2,0.6,0.467,0.409,0.6940000000000001,4.6
53,Willie Burton,0.293,29.5,15.3,3.1,1.8,0.6,0.4,0.401,0.385,0.8240000000000001,1.6
54,Mitchell Butler,0.256,20.4,7.9,2.2,1.2,0.8,0.1,0.42100000000000004,0.326,0.665,1.6
55,Michael Cage,0.524,24.9,5.0,6.9,0.7,0.7,0.8,0.521,0.0,0.602,1.5
56,Adrian Caldwell,0.573,4.3,0.7,1.4,0.0,0.1,0.0,0.25,0.0,0.5,5.6
57,Elden Campbell,0.585,28.4,12.5,6.1,1.3,0.9,1.8,0.45899999999999996,0.0,0.6659999999999999,2.6
58,Tony Campbell,0.524,14.5,6.0,2.0,0.9,0.4,0.1,0.41100000000000003,0.35700000000000004,0.83,0.3
59,Antoine Carr,0.732,21.5,9.6,3.4,0.9,0.3,0.9,0.531,0.25,0.821,5.8
60,Bill Cartwright,0.695,14.8,2.4,3.0,0.3,0.2,0.1,0.391,0.0,0.625,0.0
61,Sam Cassell,0.573,23.0,9.5,2.6,4.9,1.1,0.2,0.42700000000000005,0.33,0.843,3.8
62,Duane Causwell,0.47600000000000003,14.1,3.6,3.0,0.3,0.2,1.4,0.517,0.0,0.5820000000000001,2.1
63,Cedric Ceballos,0.585,35.0,21.7,8.0,1.8,1.0,0.3,0.509,0.397,0.716,4.3
64,Tom Chambers,0.732,15.3,6.2,2.6,0.9,0.3,0.4,0.457,0.16699999999999998,0.807,0.2
65,Rex Chapman,0.256,32.6,16.2,2.5,2.8,1.5,0.3,0.397,0.314,0.862,4.7
66,Calbert Cheaney,0.256,34.0,16.6,4.1,2.3,1.0,0.3,0.45299999999999996,0.33899999999999997,0.812,1.8
67,Pete Chilcutt,0.573,19.8,5.3,4.7,1.0,0.4,0.6,0.445,0.40700000000000003,0.738,5.2
68,Chris Childs,0.366,19.3,5.8,1.3,4.1,0.8,0.1,0.38,0.32799999999999996,0.753,2.5
69,Doug Christie,0.6709999999999999,6.6,1.3,1.1,0.7,0.2,0.1,0.22699999999999998,0.14300000000000002,0.8,2.5
70,Derrick Coleman,0.366,37.6,20.5,10.6,3.3,0.6,1.7,0.424,0.233,0.767,3.2
71,Bimbo Coles,0.39,32.5,10.0,2.8,6.1,1.5,0.2,0.43,0.21100000000000002,0.81,2.1
72,Steve Colter,0.524,13.2,3.4,1.0,1.8,0.5,0.1,0.396,0.22899999999999998,0.7609999999999999,1.2
73,Marty Conlon,0.415,25.2,9.9,5.2,1.3,0.5,0.2,0.532,0.276,0.613,-0.3
74,Lester Conner,0.585,2.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,5.1
75,Tyrone Corbin,0.512,17.1,6.2,3.2,0.8,0.7,0.2,0.442,0.25,0.684,2.8
76,John Crotty,0.732,12.7,3.7,1.2,2.6,0.5,0.1,0.40299999999999997,0.306,0.81,1.4
77,Corey Crowder,0.7559999999999999,4.1,0.9,0.4,0.1,0.1,0.0,0.2,0.0,0.33299999999999996,3.1
78,Terry Cummings,0.7559999999999999,16.8,6.8,5.0,0.8,0.5,0.3,0.483,0.0,0.585,0.0
79,Bill Curley,0.341,11.2,2.7,2.3,0.5,0.4,0.4,0.433,0.0,0.75,2.1
80,Dell Curry,0.61,24.9,13.6,2.4,1.6,0.8,0.3,0.441,0.42700000000000005,0.856,2.1
81,Lloyd Daniels,0.293,12.6,4.6,1.4,0.8,0.4,0.0,0.33299999999999996,0.214,1.0,-0.1
82,Lloyd Daniels,0.585,21.6,7.4,2.2,1.4,0.8,0.4,0.39,0.267,0.8,2.0
83,Yinka Dare,0.366,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
84,Antonio Davis,0.634,23.4,7.6,6.4,0.6,0.4,0.7,0.445,0.0,0.672,3.3
85,Dale Davis,0.634,31.7,10.6,9.4,0.8,1.0,1.6,0.563,0.0,0.5329999999999999,0.2
86,Hubert Davis,0.6709999999999999,20.7,10.0,1.3,1.8,0.4,0.1,0.48,0.455,0.8079999999999999,-0.2
87,Terry Davis,0.439,12.6,3.0,3.4,0.2,0.1,0.1,0.434,0.0,0.636,0.4
88,Johnny Dawkins,0.341,23.4,6.5,2.3,4.1,1.0,0.0,0.46299999999999997,0.342,0.909,0.0
89,Tony Dawson,0.42700000000000005,6.5,4.0,1.5,0.5,0.0,0.0,0.375,0.33299999999999996,1.0,2.0
90,Todd Day,0.415,33.1,16.0,3.9,1.6,1.3,0.8,0.424,0.39,0.754,6.8
91,Terry Dehere,0.207,22.2,10.4,1.9,2.8,0.6,0.1,0.40700000000000003,0.294,0.784,4.8
92,Vinny Del Negro,0.7559999999999999,31.5,12.5,2.6,3.0,0.8,0.2,0.486,0.40700000000000003,0.79,0.5
93,Bison Dele,0.5,20.0,7.9,4.7,0.8,0.6,0.7,0.589,0.0,0.654,1.1
94,Vlade Divac*,0.585,35.1,16.0,10.4,4.1,1.4,2.2,0.507,0.18899999999999997,0.777,0.0
95,James Donaldson,0.732,14.3,2.6,2.5,0.3,0.1,0.7,0.595,0.0,0.71,4.8
96,Sherman Douglas,0.42700000000000005,31.5,14.7,2.6,6.9,1.2,0.0,0.475,0.244,0.6890000000000001,0.5
97,Greg Dreiling,0.524,8.3,1.9,2.0,0.4,0.1,0.4,0.41200000000000003,0.0,0.634,6.8
98,Clyde Drexler*,0.537,34.8,22.0,5.7,5.1,1.8,0.5,0.428,0.363,0.835,2.3
99,Clyde Drexler*,0.573,37.1,21.4,7.0,4.4,1.8,0.7,0.506,0.35700000000000004,0.809,9.5
100,Kevin Duckworth,0.256,20.5,7.1,4.9,0.5,0.5,0.6,0.442,0.2,0.643,1.0
101,Chris Dudley,0.537,27.4,5.5,9.3,0.4,0.5,1.5,0.406,0.0,0.46399999999999997,4.2
102,Joe Dumars*,0.341,38.0,18.1,2.4,5.5,1.1,0.1,0.43,0.305,0.805,0.6
103,Richard Dumas,0.72,11.1,5.5,1.9,0.5,0.7,0.1,0.507,0.0,0.5,11.7
104,Tony Dumas,0.439,10.6,4.6,1.1,1.0,0.2,0.1,0.384,0.301,0.649,6.5
105,Pat Durham,0.256,14.4,5.1,1.6,0.9,0.6,0.5,0.494,0.192,0.6559999999999999,5.2
106,Ledell Eackles,0.39,16.6,7.3,1.8,1.3,0.4,0.0,0.439,0.439,0.722,0.0
107,Acie Earl,0.42700000000000005,6.9,2.2,1.5,0.1,0.2,0.3,0.382,0.0,0.483,4.1
108,Blue Edwards,0.42700000000000005,16.4,7.1,2.1,1.5,0.6,0.3,0.426,0.256,0.8959999999999999,1.7
109,Blue Edwards,0.732,16.8,6.6,1.8,0.8,0.7,0.2,0.495,0.344,0.762,0.3
110,Doug Edwards,0.512,5.6,1.8,1.3,0.3,0.1,0.1,0.45799999999999996,0.0,0.7190000000000001,0.0
111,James Edwards,0.537,9.5,2.7,1.5,0.3,0.2,0.3,0.386,0.0,0.647,0.9
112,Kevin Edwards,0.366,33.3,14.0,2.6,1.9,1.4,0.4,0.44799999999999995,0.4,0.9520000000000001,1.0
113,Craig Ehlo,0.512,23.8,9.7,3.0,2.3,0.9,0.1,0.45299999999999996,0.381,0.62,-0.2
114,Howard Eisley,0.256,14.6,3.3,1.2,2.3,0.5,0.1,0.35200000000000004,0.25,0.775,1.2
