,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
0,Jeff Adrien,0.439,8.5,2.5,2.5,0.4,0.2,0.2,0.426,0.0,0.579,0.2
1,Arron Afflalo,0.61,33.7,12.6,3.6,2.4,0.5,0.4,0.498,0.423,0.847,6.2
2,Maurice Ager,0.207,7.3,3.8,0.5,0.3,0.3,0.0,0.545,0.75,0.0,0.0
3,Alexis Ajinça,0.695,7.5,2.9,1.7,0.2,0.3,0.5,0.375,0.429,0.667,0.4
4,Alexis Ajinça,0.268,11.0,4.8,2.5,0.3,0.3,0.6,0.465,0.33299999999999996,0.733,0.1
5,Solomon Alabi,0.268,4.9,0.5,1.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2
6,Cole Aldrich,0.6709999999999999,7.9,1.0,1.9,0.2,0.3,0.4,0.5329999999999999,0.0,0.5,-0.2
7,LaMarcus Aldridge,0.585,39.6,21.8,8.8,2.1,1.0,1.2,0.5,0.174,0.7909999999999999,0.2
8,Malik Allen,0.634,9.9,1.3,1.8,0.2,0.1,0.2,0.355,0.0,0.5,11.1
9,Ray Allen*,0.6829999999999999,36.1,16.5,3.4,2.7,1.0,0.2,0.491,0.444,0.8809999999999999,0.2
10,Tony Allen,0.561,20.8,8.9,2.7,1.4,1.8,0.6,0.51,0.174,0.753,10.0
11,Al-Farouq Aminu,0.39,17.9,5.6,3.3,0.7,0.7,0.3,0.39399999999999996,0.315,0.773,4.7
12,Lou Amundson,0.439,15.0,4.3,4.0,0.4,0.3,0.7,0.45399999999999996,0.0,0.391,0.7
13,Chris Andersen,0.61,16.3,5.6,4.9,0.4,0.5,1.3,0.599,0.0,0.637,0.6
14,David Andersen,0.268,13.6,5.1,3.1,0.6,0.3,0.3,0.489,0.3,1.0,3.2
15,David Andersen,0.561,7.7,2.7,1.7,0.2,0.1,0.2,0.446,0.385,0.467,0.3
16,James Anderson,0.7440000000000001,11.0,3.6,0.9,0.7,0.1,0.2,0.38299999999999995,0.391,0.778,0.2
17,Ryan Anderson,0.634,22.3,10.6,5.5,0.8,0.5,0.6,0.43,0.39299999999999996,0.812,0.1
18,Carmelo Anthony,0.61,35.5,25.2,7.6,2.8,0.9,0.6,0.452,0.33299999999999996,0.823,0.3
19,Carmelo Anthony,0.512,36.2,26.3,6.7,3.0,0.9,0.6,0.461,0.424,0.872,6.4
20,Joel Anthony,0.7070000000000001,19.5,2.0,3.5,0.3,0.1,1.2,0.535,0.0,0.644,7.9
21,Gilbert Arenas,0.28,34.6,17.3,3.3,5.6,1.4,0.6,0.39399999999999996,0.324,0.836,4.7
22,Gilbert Arenas,0.634,21.8,8.0,2.4,3.2,0.9,0.2,0.344,0.275,0.7440000000000001,3.2
23,Trevor Ariza,0.561,34.7,11.0,5.4,2.2,1.6,0.4,0.39799999999999996,0.303,0.701,3.3
24,Hilton Armstrong,0.28,10.0,1.9,2.8,0.2,0.4,0.4,0.484,0.33299999999999996,0.609,0.5
25,Hilton Armstrong,0.537,6.3,1.3,1.4,0.3,0.3,0.4,0.5,1.0,0.2,0.4
26,Carlos Arroyo,0.7070000000000001,20.3,5.6,1.6,2.0,0.3,0.0,0.45799999999999996,0.43799999999999994,0.8,0.2
27,Carlos Arroyo,0.6829999999999999,12.7,2.4,1.5,1.7,0.5,0.0,0.314,0.6,0.917,3.4
28,Darrell Arthur,0.561,20.1,9.1,4.3,0.7,0.7,0.8,0.49700000000000005,0.0,0.813,0.5
29,Ömer Aşık,0.7559999999999999,12.1,2.8,3.7,0.4,0.2,0.7,0.5529999999999999,0.0,0.503,0.4
30,D.J. Augustin,0.415,33.6,14.4,2.7,6.1,0.7,0.0,0.41600000000000004,0.33299999999999996,0.9059999999999999,0.1
31,Luke Babbitt,0.585,5.7,1.5,1.3,0.3,0.1,0.1,0.273,0.188,0.33299999999999996,1.7
32,Renaldo Balkman,0.61,8.8,2.6,0.8,0.4,0.6,0.4,0.556,0.0,0.75,1.6
33,Renaldo Balkman,0.512,6.0,1.0,1.0,0.0,0.3,0.0,0.25,0.5,0.0,0.1
34,Marcus Banks,0.268,7.3,2.0,0.3,1.0,0.3,0.0,0.0,0.0,0.75,3.8
35,Leandro Barbosa,0.268,24.1,13.3,1.7,2.1,0.9,0.1,0.45,0.33799999999999997,0.7959999999999999,2.7
36,J.J. Barea,0.695,20.6,9.5,2.0,3.9,0.4,0.0,0.439,0.349,0.847,6.2
37,Andrea Bargnani,0.268,35.7,21.4,5.2,1.8,0.5,0.7,0.44799999999999995,0.345,0.82,-0.4
38,Matt Barnes,0.695,19.2,6.7,4.3,1.3,0.7,0.4,0.47,0.318,0.779,0.1
39,Earl Barron,0.488,15.3,3.0,3.3,0.3,0.5,0.3,0.235,0.0,0.6,0.2
40,Earl Barron,0.42700000000000005,12.1,5.1,3.1,0.6,0.3,0.3,0.45899999999999996,0.0,1.0,0.0
41,Earl Barron,0.585,18.5,3.5,7.0,1.5,0.0,0.0,0.273,0.0,0.5,0.0
42,Brandon Bass,0.634,26.1,11.2,5.6,0.8,0.4,0.7,0.515,0.0,0.815,1.5
43,Tony Battie,0.5,9.9,2.6,2.6,0.3,0.1,0.4,0.469,0.667,0.5710000000000001,3.2
44,Shane Battier,0.524,30.8,8.6,4.8,2.6,0.9,1.2,0.456,0.391,0.645,2.5
45,Shane Battier,0.561,24.2,5.0,4.0,1.4,0.7,0.4,0.426,0.33299999999999996,0.882,3.0
46,Nicolas Batum,0.585,31.5,12.4,4.5,1.5,0.9,0.6,0.455,0.345,0.841,-0.2
47,Jerryd Bayless,0.561,13.5,4.5,1.4,2.5,0.2,0.1,0.34700000000000003,0.214,0.765,-0.4
48,Jerryd Bayless,0.268,22.5,10.0,2.5,4.0,0.6,0.1,0.429,0.348,0.81,0.2
49,Michael Beasley,0.207,32.3,19.2,5.6,2.2,0.7,0.7,0.45,0.366,0.753,-0.1
50,Rodrigue Beaubois,0.695,17.7,8.4,1.9,2.3,0.7,0.3,0.42200000000000004,0.301,0.767,6.3
51,Marco Belinelli,0.561,24.5,10.5,1.9,1.2,0.5,0.1,0.43700000000000006,0.414,0.784,0.6
52,Charlie Bell,0.439,9.0,1.7,0.9,0.7,0.3,0.1,0.27899999999999997,0.28600000000000003,0.5,5.1
53,Raja Bell,0.47600000000000003,30.8,8.0,2.6,1.7,0.8,0.2,0.409,0.35200000000000004,0.892,4.0
54,Mike Bibby,0.537,29.9,9.4,2.6,3.6,0.7,0.1,0.435,0.441,0.63,1.1
55,Mike Bibby,0.28,14.5,1.0,1.5,4.0,0.5,0.0,0.111,0.0,0.0,6.6
56,Mike Bibby,0.7070000000000001,26.5,7.3,2.2,2.5,0.5,0.1,0.43700000000000006,0.455,0.625,1.6
57,Andris Biedriņš,0.439,23.7,5.0,7.2,1.0,0.9,0.9,0.534,0.0,0.32299999999999995,-0.2
58,Chauncey Billups,0.61,32.3,16.5,2.5,5.3,1.0,0.2,0.43799999999999994,0.441,0.9229999999999999,1.8
59,Chauncey Billups,0.512,31.6,17.5,3.1,5.5,0.9,0.1,0.40299999999999997,0.32799999999999996,0.902,1.7
60,DeJuan Blair,0.7440000000000001,21.4,8.3,7.0,1.0,1.2,0.5,0.501,0.0,0.657,0.2
61,Steve Blake,0.695,20.0,4.0,2.0,2.2,0.5,0.0,0.359,0.37799999999999995,0.867,3.4
62,Andray Blatche,0.28,33.9,16.8,8.2,2.3,1.5,0.8,0.445,0.222,0.777,-0.1
63,Eric Bledsoe,0.39,22.7,6.7,2.8,3.6,1.1,0.3,0.424,0.276,0.7440000000000001,1.7
64,Keith Bogans,0.7559999999999999,17.8,4.4,1.8,1.2,0.5,0.1,0.40399999999999997,0.38,0.6559999999999999,4.0
65,Andrew Bogut,0.42700000000000005,35.3,12.8,11.1,2.0,0.7,2.6,0.495,0.0,0.442,3.1
66,Matt Bonner,0.7440000000000001,21.7,7.3,3.6,0.9,0.4,0.3,0.46399999999999997,0.457,0.7440000000000001,-0.1
67,Trevor Booker,0.28,16.4,5.3,3.9,0.5,0.4,0.6,0.5489999999999999,0.0,0.6729999999999999,1.0
68,Carlos Boozer,0.7559999999999999,31.9,17.5,9.6,2.5,0.8,0.3,0.51,0.0,0.701,2.6
69,Chris Bosh,0.7070000000000001,36.3,18.7,8.3,1.9,0.8,0.6,0.496,0.24,0.815,8.0
70,Earl Boykins,0.42700000000000005,15.1,7.2,1.0,2.5,0.7,0.1,0.44299999999999995,0.38,0.841,5.8
71,Craig Brackins,0.5,11.0,2.7,1.3,0.3,0.3,0.0,0.25,0.0,0.0,2.1
72,Avery Bradley,0.6829999999999999,5.2,1.7,0.5,0.4,0.3,0.0,0.34299999999999997,0.0,0.5,4.8
73,Elton Brand,0.5,34.7,15.0,8.3,1.5,1.1,1.3,0.512,0.0,0.78,1.8
74,Corey Brewer,0.207,24.3,8.6,2.7,1.4,1.6,0.3,0.384,0.263,0.708,2.4
75,Corey Brewer,0.695,11.4,5.3,1.8,0.9,0.8,0.2,0.49,0.308,0.7140000000000001,0.3
76,Ronnie Brewer,0.7559999999999999,22.0,6.2,3.2,1.7,1.3,0.3,0.48,0.222,0.654,3.6
77,Jon Brockman,0.42700000000000005,10.7,2.2,2.9,0.3,0.2,0.0,0.511,0.0,0.6779999999999999,5.4
78,Aaron Brooks,0.524,23.9,11.6,1.5,3.8,0.6,0.1,0.34600000000000003,0.284,0.94,4.4
79,Aaron Brooks,0.488,18.9,9.6,1.1,4.2,0.5,0.0,0.43,0.32799999999999996,0.807,2.6
80,Derrick Brown,0.415,11.9,3.7,2.0,0.7,0.4,0.2,0.5489999999999999,0.33299999999999996,0.532,5.8
81,Derrick Brown,0.512,11.0,4.3,1.9,0.5,0.5,0.3,0.667,0.75,0.5379999999999999,10.3
82,Kwame Brown,0.415,26.0,7.9,6.8,0.7,0.4,0.6,0.517,0.0,0.589,2.3
83,Shannon Brown,0.695,19.1,8.7,1.9,1.2,0.8,0.2,0.425,0.349,0.9109999999999999,-0.1
84,Kobe Bryant*,0.695,33.9,25.3,5.1,4.7,1.2,0.1,0.451,0.32299999999999995,0.828,-0.5
85,Chase Budinger,0.524,22.3,9.8,3.6,1.6,0.5,0.2,0.425,0.325,0.855,9.4
86,Caron Butler,0.695,29.9,15.0,4.1,1.6,1.0,0.3,0.45,0.431,0.773,1.1
87,Rasual Butler,0.39,18.1,5.0,1.9,0.7,0.2,0.4,0.32299999999999995,0.326,0.667,0.6
88,Rasual Butler,0.7559999999999999,4.3,2.7,0.2,0.0,0.0,0.0,0.545,0.5710000000000001,0.0,0.5
89,Andrew Bynum,0.695,27.8,11.3,9.4,1.4,0.4,2.0,0.574,0.0,0.66,5.4
90,Will Bynum,0.366,18.4,7.9,1.2,3.2,0.9,0.1,0.44799999999999995,0.32,0.836,1.9
91,José Calderón,0.268,30.9,9.8,3.0,8.9,1.2,0.1,0.44,0.365,0.8540000000000001,1.1
92,Marcus Camby,0.585,26.1,4.7,10.3,2.1,0.7,1.6,0.39799999999999996,0.0,0.614,0.4
93,Derrick Caracter,0.695,5.2,2.0,1.0,0.2,0.1,0.2,0.485,0.0,0.7390000000000001,0.7
94,Brian Cardinal,0.695,11.0,2.6,1.1,0.7,0.4,0.1,0.43,0.483,0.9440000000000001,1.0
95,Rodney Carney,0.439,13.2,5.0,1.9,0.4,0.4,0.2,0.42100000000000004,0.45899999999999996,0.667,0.8
96,Rodney Carney,0.561,2.5,1.0,0.5,0.0,0.5,0.0,0.33299999999999996,0.0,0.0,0.2
97,DeMarre Carroll,0.561,5.6,1.4,1.1,0.3,0.1,0.1,0.444,0.0,1.0,3.5
98,DeMarre Carroll,0.524,2.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3.1
99,Matt Carroll,0.415,10.8,4.4,1.3,0.4,0.3,0.1,0.447,0.37,0.769,10.3
100,Anthony Carter,0.61,10.9,1.9,0.9,1.9,0.6,0.1,0.33299999999999996,0.33299999999999996,1.0,3.4
101,Anthony Carter,0.512,16.3,4.4,2.1,2.3,0.9,0.3,0.461,0.28600000000000003,1.0,1.2
102,Vince Carter,0.634,30.2,15.1,4.1,2.9,0.9,0.1,0.47,0.34600000000000003,0.747,-0.1
103,Vince Carter,0.488,27.2,13.5,3.6,1.6,0.9,0.3,0.42200000000000004,0.366,0.735,-0.2
104,Omri Casspi,0.293,24.0,8.6,4.3,1.0,0.8,0.2,0.41200000000000003,0.37200000000000005,0.6729999999999999,0.1
105,Mario Chalmers,0.7070000000000001,22.6,6.4,2.1,2.5,1.1,0.1,0.39899999999999997,0.359,0.871,6.6
