,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
0,Alaa Abdelnaby,0.39,12.2,4.9,3.5,0.2,0.2,0.2,0.436,0.0,0.64,-0.1
1,Mahmoud Abdul-Rauf,0.512,32.7,18.0,2.1,4.5,1.0,0.1,0.46,0.316,0.956,6.8
2,Michael Adams,0.293,33.4,12.1,2.6,6.9,1.4,0.1,0.408,0.28800000000000003,0.83,3.1
3,Mark Aguirre,0.32899999999999996,22.0,10.6,3.0,2.7,0.5,0.2,0.46799999999999997,0.39799999999999996,0.6940000000000001,0.9
4,Danny Ainge,0.6829999999999999,22.9,8.9,1.9,2.6,0.8,0.1,0.41700000000000004,0.32799999999999996,0.83,2.8
5,Gary Alexander,0.512,3.0,0.5,0.8,0.3,0.0,0.0,0.5,0.0,0.0,0.0
6,Gary Alexander,0.573,6.1,2.4,1.7,0.1,0.4,0.0,0.583,0.0,0.429,0.0
7,Victor Alexander,0.61,19.1,8.7,4.5,1.0,0.4,0.5,0.53,0.154,0.527,0.0
8,Eric Anderson,0.695,3.5,1.9,1.5,0.2,0.0,0.1,0.41200000000000003,1.0,0.35700000000000004,2.3
9,Greg Anderson,0.244,21.1,6.4,7.4,0.7,0.7,0.9,0.5429999999999999,0.33299999999999996,0.5710000000000001,0.1
10,Kenny Anderson,0.5489999999999999,38.2,18.8,3.9,9.6,1.9,0.2,0.41700000000000004,0.303,0.818,3.4
11,Nick Anderson,0.61,34.7,15.8,5.9,3.6,1.7,0.4,0.478,0.322,0.672,7.5
12,Ron Anderson,0.5489999999999999,16.0,4.0,2.4,0.5,0.5,0.2,0.349,0.33299999999999996,0.833,7.6
13,Ron Anderson,0.293,18.0,5.2,2.7,1.1,0.3,0.1,0.465,0.214,0.818,0.5
14,Willie Anderson,0.6709999999999999,31.1,11.9,3.0,4.3,0.9,0.6,0.47100000000000003,0.324,0.848,0.3
15,Greg Anthony,0.695,24.9,7.9,2.4,4.6,1.4,0.2,0.39399999999999996,0.3,0.774,0.1
16,B.J. Armstrong,0.6709999999999999,33.8,14.8,2.1,3.9,1.0,0.1,0.47600000000000003,0.444,0.855,5.6
