,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
0,Mark Acres,0.22,21.1,4.5,5.4,0.8,0.5,0.3,0.484,0.75,0.6920000000000001,1.6
1,Michael Adams,0.524,34.1,15.5,2.8,6.3,1.5,0.0,0.402,0.366,0.85,6.9
2,Mark Aguirre,0.72,25.7,14.1,3.9,1.9,0.4,0.2,0.488,0.33299999999999996,0.7559999999999999,5.7
3,Danny Ainge,0.28,36.4,17.9,4.3,6.0,1.5,0.2,0.43799999999999994,0.374,0.831,4.8
4,Mark Alarie,0.37799999999999995,23.1,10.5,4.6,1.7,0.7,0.5,0.473,0.204,0.812,3.1
5,Steve Alford,0.573,7.4,4.1,0.6,1.0,0.4,0.1,0.457,0.318,0.946,0.9
6,Randy Allen,0.28,11.8,3.7,2.2,0.4,0.3,0.3,0.444,0.0,0.535,0.2
7,Greg Anderson,0.537,21.5,8.8,6.2,0.4,0.5,0.9,0.507,0.0,0.535,2.0
8,Nick Anderson,0.22,22.0,11.5,3.9,1.5,0.9,0.4,0.494,0.059000000000000004,0.705,1.8
9,Richard Anderson,0.23199999999999998,11.2,4.3,2.4,1.0,0.4,0.2,0.41700000000000004,0.37,0.7829999999999999,1.0
10,Ron Anderson,0.6459999999999999,26.8,11.9,3.8,1.8,0.9,0.2,0.451,0.14300000000000002,0.838,3.8
11,Willie Anderson,0.6829999999999999,34.0,15.7,4.5,4.4,1.4,0.7,0.49200000000000005,0.26899999999999996,0.748,6.5
12,Michael Ansley,0.22,17.0,8.7,5.0,0.6,0.3,0.2,0.49700000000000005,0.0,0.722,3.3
13,B.J. Armstrong,0.6709999999999999,15.9,5.6,1.3,2.5,0.6,0.1,0.485,0.5,0.885,1.7
14,John Bagley,0.634,20.3,4.3,1.6,5.5,0.7,0.1,0.45899999999999996,0.055999999999999994,0.7440000000000001,1.1
15,Thurl Bailey,0.6709999999999999,31.5,14.2,5.0,1.7,0.4,1.2,0.48100000000000004,0.0,0.779,4.6
16,Ken Bannister,0.366,11.3,4.0,2.2,0.3,0.3,0.1,0.478,0.0,0.473,0.1
17,Charles Barkley*,0.6459999999999999,39.1,25.2,11.5,3.9,1.9,0.6,0.6,0.217,0.7490000000000001,17.3
18,Dana Barros,0.5,20.1,9.7,1.6,2.5,0.7,0.0,0.405,0.39899999999999997,0.809,1.8
19,John Battle,0.5,24.6,10.9,1.7,2.6,0.5,0.1,0.506,0.154,0.7559999999999999,1.7
20,Kenny Battle,0.659,12.4,4.1,2.1,0.6,0.6,0.2,0.547,0.25,0.6709999999999999,1.9
21,William Bedford,0.72,5.9,2.8,1.4,0.1,0.1,0.4,0.43200000000000005,0.16699999999999998,0.409,-0.1
22,Benoit Benjamin,0.366,32.6,13.5,9.3,2.2,0.8,2.6,0.526,0.0,0.732,5.4
23,Winston Bennett,0.512,18.0,6.1,3.4,1.0,0.4,0.2,0.479,0.0,0.667,1.1
24,Larry Bird*,0.634,39.3,24.3,9.5,7.5,1.4,0.8,0.473,0.33299999999999996,0.93,9.5
25,Uwe Blab,0.451,12.0,2.1,2.5,0.6,0.0,0.6,0.379,0.0,0.5479999999999999,-0.4
26,Uwe Blab,0.6829999999999999,7.1,2.1,1.3,0.1,0.0,0.0,0.545,0.0,0.5,-0.4
27,Rolando Blackman,0.573,36.7,19.4,3.5,3.6,1.0,0.3,0.498,0.302,0.8440000000000001,0.0
28,Mookie Blaylock,0.207,25.3,10.1,2.8,4.2,1.6,0.3,0.371,0.225,0.778,6.8
29,Muggsy Bogues,0.23199999999999998,33.9,9.4,2.6,10.7,2.0,0.0,0.491,0.192,0.7909999999999999,-0.3
30,Manute Bol,0.451,17.5,1.9,3.7,0.5,0.2,3.2,0.331,0.188,0.51,6.7
31,Anthony Bowie,0.5,13.9,4.3,1.8,1.5,0.6,0.1,0.406,0.28600000000000003,0.741,0.0
32,Sam Bowie,0.207,32.5,14.7,10.1,1.3,0.6,1.8,0.41600000000000004,0.32299999999999995,0.7759999999999999,0.7
33,Adrian Branch,0.268,8.3,5.9,1.8,0.4,0.5,0.0,0.41,1.0,0.636,4.7
34,Randy Breuer,0.537,18.5,6.8,4.2,0.4,0.3,1.1,0.462,0.0,0.627,0.0
35,Randy Breuer,0.268,26.0,10.2,5.7,1.6,0.6,1.5,0.41600000000000004,0.0,0.662,2.0
36,Frank Brickowski,0.6829999999999999,18.4,6.6,4.2,1.3,0.8,0.5,0.545,0.0,0.674,0.6
37,Scott Brooks,0.6459999999999999,13.5,4.4,0.9,2.9,0.7,0.0,0.431,0.392,0.877,1.4
38,Chucky Brown,0.512,17.9,7.3,3.1,0.7,0.4,0.3,0.47,0.0,0.762,3.8
39,Mike Brown,0.6709999999999999,17.0,6.2,4.5,0.6,0.4,0.3,0.515,0.5,0.789,2.7
40,Raymond Brown,0.6709999999999999,3.5,1.0,0.9,0.3,0.0,0.0,0.28600000000000003,0.0,0.0,2.2
41,Tony Brown,0.537,10.4,3.6,1.2,0.7,0.5,0.1,0.42700000000000005,0.25,0.679,3.7
42,Stanley Brundy,0.207,8.0,2.3,1.6,0.2,0.4,0.3,0.5,0.0,0.389,-0.2
43,Mark Bryant,0.72,9.7,2.9,2.5,0.2,0.3,0.2,0.45799999999999996,0.0,0.56,0.0
44,Torgeir Bryn,0.366,3.3,1.3,0.7,0.0,0.7,0.3,0.0,0.0,0.667,0.2
45,Steve Bucknall,0.768,4.2,1.3,0.4,0.6,0.1,0.1,0.273,0.0,0.833,1.0
46,Greg Butler,0.5489999999999999,2.5,0.5,0.7,0.1,0.0,0.0,0.25,0.0,0.0,0.0
47,Michael Cage,0.5,31.6,9.7,10.0,0.9,1.0,0.5,0.504,0.0,0.698,-0.3
48,Adrian Caldwell,0.5,6.5,1.9,2.1,0.1,0.2,0.4,0.5529999999999999,0.0,0.46399999999999997,-0.1
49,Tony Campbell,0.268,38.6,23.2,5.5,2.6,1.4,0.4,0.457,0.16699999999999998,0.787,6.8
50,Rick Carlisle,0.207,4.2,0.4,0.0,1.0,0.2,0.2,0.14300000000000002,0.0,0.0,0.4
51,Antoine Carr,0.5,18.3,7.6,3.4,1.2,0.3,0.8,0.516,0.0,0.775,5.3
52,Antoine Carr,0.28,28.0,18.6,5.2,2.0,0.5,1.0,0.48200000000000004,0.0,0.8059999999999999,-0.2
53,Joe Barry Carroll,0.207,21.8,8.8,5.4,0.9,0.4,1.2,0.39299999999999996,0.0,0.794,3.5
54,Joe Barry Carroll,0.524,24.0,11.9,6.4,1.8,0.9,2.0,0.43200000000000005,0.0,0.743,1.5
55,Bill Cartwright,0.6709999999999999,30.4,11.4,6.5,2.0,0.5,0.5,0.488,0.0,0.8109999999999999,1.9
56,Terry Catledge,0.22,33.3,19.4,7.6,1.0,0.5,0.2,0.474,0.25,0.7020000000000001,0.7
57,Tom Chambers,0.659,37.6,27.2,7.0,2.3,1.1,0.6,0.501,0.27899999999999997,0.861,0.6
58,Rex Chapman,0.23199999999999998,32.6,17.5,3.3,2.4,0.9,0.1,0.408,0.331,0.75,0.1
59,Maurice Cheeks*,0.6829999999999999,35.3,10.9,3.3,6.0,1.6,0.1,0.478,0.111,0.8320000000000001,4.5
60,Maurice Cheeks*,0.5489999999999999,24.3,7.9,2.4,4.9,1.4,0.2,0.579,0.429,0.877,2.5
61,Derrick Chievous,0.5,12.0,6.0,1.8,0.7,0.6,0.1,0.506,0.375,0.701,11.2
62,Derrick Chievous,0.512,7.1,3.5,1.1,0.3,0.2,0.1,0.35700000000000004,0.0,0.792,-0.7
63,Ben Coleman,0.537,13.9,5.7,4.0,0.5,0.3,0.3,0.474,0.0,0.8290000000000001,7.1
