,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
22,Stacey Augmon,0.439,10.7,2.0,1.5,0.6,0.3,0.2,0.342,0.0,0.7,1.7
23,Vin Baker,0.573,10.6,3.4,2.4,0.5,0.5,0.5,0.467,0.0,0.722,3.6
24,Marcus Banks,0.402,14.9,5.5,1.1,1.8,0.4,0.0,0.413,0.316,0.9,0.6
25,Marcus Banks,0.402,30.7,12.0,2.9,4.7,1.2,0.3,0.479,0.364,0.778,2.9
26,Leandro Barbosa,0.659,27.9,13.1,2.6,2.8,0.8,0.1,0.48100000000000004,0.444,0.755,0.3
27,Matt Barnes,0.28,15.5,4.3,4.0,1.0,0.7,0.0,0.36700000000000005,0.25,0.75,0.1
28,Matt Barnes,0.46299999999999997,10.8,3.0,1.9,0.4,0.3,0.1,0.536,0.182,0.674,2.3
29,Andre Barrett,0.659,10.5,4.5,1.5,1.0,0.0,0.0,0.429,0.0,1.0,0.2
30,Andre Barrett,0.32899999999999996,15.4,4.6,1.3,2.9,0.6,0.0,0.361,0.154,0.667,2.1
31,Earl Barron,0.634,5.6,1.6,1.3,0.0,0.0,0.0,0.313,0.0,0.75,3.8
32,Brent Barry,0.768,17.0,5.8,2.1,1.7,0.5,0.4,0.452,0.396,0.6609999999999999,1.0
33,Jon Barry,0.415,17.1,4.3,1.6,1.3,0.7,0.1,0.385,0.375,0.828,0.0
34,Eddie Basden,0.5,7.4,2.1,1.5,0.4,0.5,0.1,0.405,0.14300000000000002,0.8,1.0
35,Brandon Bass,0.46299999999999997,9.2,2.3,2.3,0.1,0.1,0.2,0.4,0.0,0.632,-0.1
36,Esteban Batista,0.317,8.7,1.8,2.5,0.1,0.3,0.2,0.425,0.0,0.623,0.0
37,Tony Battie,0.439,27.0,7.9,5.6,0.6,0.6,0.8,0.507,0.0,0.664,-0.2
38,Shane Battier,0.598,35.0,10.1,5.3,1.7,1.1,1.4,0.488,0.39399999999999996,0.7070000000000001,-0.2
39,Lonny Baxter,0.415,12.2,3.6,3.7,0.1,0.4,0.3,0.45799999999999996,0.0,0.8420000000000001,4.3
40,Lonny Baxter,0.317,6.6,2.0,1.8,0.1,0.1,0.1,0.375,0.0,0.75,0.4
41,Charlie Bell,0.488,21.7,8.4,2.0,2.2,1.0,0.1,0.439,0.423,0.708,0.2
42,Raja Bell,0.659,37.5,14.7,3.2,2.6,1.0,0.3,0.457,0.442,0.7879999999999999,0.1
43,Jonathan Bender,0.5,10.5,5.0,2.0,1.0,0.0,0.5,0.8,0.0,1.0,0.1
44,Mike Bibby,0.537,38.6,21.1,2.9,5.4,1.0,0.1,0.43200000000000005,0.386,0.8490000000000001,3.8
45,Andris Biedriņš,0.415,14.7,3.8,4.2,0.4,0.3,0.7,0.638,0.0,0.306,9.1
46,Chauncey Billups,0.78,36.1,18.5,3.1,8.6,0.9,0.1,0.418,0.433,0.894,0.7
47,Steve Blake,0.256,26.2,8.2,2.1,4.5,0.6,0.1,0.43799999999999994,0.413,0.7909999999999999,0.7
48,Andray Blatche,0.512,6.0,2.2,1.3,0.3,0.2,0.2,0.38799999999999996,0.231,0.833,0.0
49,Mark Blount,0.402,27.8,12.4,4.2,1.7,0.4,0.9,0.511,0.0,0.764,3.3
50,Mark Blount,0.402,27.5,10.2,4.8,0.8,0.6,1.0,0.506,0.0,0.747,6.8
51,Keith Bogans,0.317,21.7,8.7,2.7,1.2,1.0,0.1,0.396,0.337,0.762,0.2
52,Keith Bogans,0.415,32.2,8.5,4.5,2.5,1.0,0.2,0.395,0.314,0.58,8.4
53,Andrew Bogut,0.488,28.6,9.4,7.0,2.3,0.6,0.8,0.5329999999999999,0.0,0.629,2.9
54,Matt Bonner,0.32899999999999996,21.9,7.5,3.6,0.7,0.6,0.4,0.44799999999999995,0.42,0.8290000000000001,15.5
55,Calvin Booth,0.512,7.6,1.4,1.6,0.4,0.3,0.3,0.426,0.5,0.556,2.8
56,Carlos Boozer,0.5,31.1,16.3,8.6,2.7,0.9,0.2,0.5489999999999999,0.0,0.723,0.1
57,Chris Bosh,0.32899999999999996,39.3,22.5,9.2,2.6,0.7,1.1,0.505,0.0,0.816,1.7
58,Bruce Bowen,0.768,33.6,7.5,3.9,1.5,1.0,0.4,0.433,0.424,0.607,0.2
59,Ryan Bowen,0.415,9.6,1.3,1.3,0.4,0.3,0.1,0.298,0.136,0.7859999999999999,1.5
60,Earl Boykins,0.537,25.7,12.6,1.4,3.8,0.8,0.1,0.41,0.34600000000000003,0.8740000000000001,2.3
61,Michael Bradley,0.46299999999999997,8.0,1.5,2.3,0.4,0.1,0.2,0.405,0.2,0.667,1.2
62,Elton Brand,0.573,39.2,24.7,10.0,2.6,1.0,2.5,0.527,0.33299999999999996,0.775,1.2
63,Primož Brezec,0.317,27.4,12.4,5.6,0.6,0.2,0.4,0.517,0.0,0.732,5.5
64,Devin Brown,0.5,21.1,7.5,2.6,1.3,0.5,0.2,0.39299999999999996,0.331,0.745,4.1
65,Kwame Brown,0.5489999999999999,27.5,7.4,6.6,1.0,0.4,0.6,0.526,0.0,0.545,0.4
66,P.J. Brown,0.46299999999999997,31.7,9.0,7.3,1.2,0.6,0.7,0.461,0.0,0.8270000000000001,3.5
67,Rick Brunson,0.42700000000000005,7.8,2.5,0.5,0.5,0.0,0.0,0.625,0.0,0.0,9.8
68,Rick Brunson,0.415,9.3,1.9,0.9,1.4,0.3,0.0,0.348,0.41700000000000004,0.583,6.2
69,Kobe Bryant*,0.5489999999999999,41.0,35.4,5.3,4.5,1.8,0.4,0.45,0.34700000000000003,0.85,0.2
70,Greg Buckner,0.537,24.1,6.7,2.9,1.7,1.2,0.3,0.434,0.354,0.782,2.9
71,Pat Burke,0.659,8.2,3.4,1.7,0.4,0.1,0.3,0.496,0.28600000000000003,0.619,0.1
72,Antonio Burks,0.598,10.0,2.0,0.6,1.3,0.4,0.0,0.354,0.16699999999999998,0.435,14.8
73,Kevin Burleson,0.317,8.7,1.8,0.7,1.2,0.7,0.1,0.25,0.185,0.941,4.6
74,Caron Butler,0.512,36.1,17.6,6.2,2.5,1.7,0.2,0.455,0.342,0.87,1.4
75,Jackie Butler,0.28,13.5,5.3,3.3,0.5,0.3,0.6,0.544,0.0,0.753,3.6
76,Rasual Butler,0.46299999999999997,23.7,8.7,2.9,0.5,0.4,0.6,0.406,0.38,0.693,4.4
77,Andrew Bynum,0.5489999999999999,7.3,1.6,1.7,0.2,0.1,0.5,0.402,0.0,0.29600000000000004,-0.1
78,Will Bynum,0.415,10.8,3.6,0.8,1.3,0.5,0.0,0.40399999999999997,0.222,0.625,0.0
79,Žarko Čabarkapa,0.415,8.3,3.3,1.8,0.3,0.2,0.1,0.385,0.25,0.7140000000000001,-0.1
80,José Calderón,0.32899999999999996,23.2,5.5,2.2,4.5,0.7,0.1,0.423,0.163,0.848,15.3
81,Marcus Camby,0.537,33.2,12.8,11.9,2.1,1.4,3.3,0.465,0.091,0.7120000000000001,3.8
82,Brian Cardinal,0.598,11.2,3.4,1.5,0.9,0.6,0.0,0.414,0.44799999999999995,0.7040000000000001,0.1
83,Matt Carroll,0.317,16.3,7.6,2.0,0.4,0.6,0.1,0.40299999999999997,0.389,0.821,-0.4
84,Anthony Carter,0.402,13.1,3.3,1.4,2.2,0.5,0.2,0.387,0.267,0.727,-0.2
85,Vince Carter,0.598,36.8,24.2,5.8,4.3,1.2,0.7,0.43,0.341,0.799,6.3
86,Sam Cassell,0.573,34.0,17.2,3.7,6.3,0.9,0.1,0.44299999999999995,0.368,0.863,1.2
87,Kelvin Cato,0.439,13.0,3.8,2.7,0.1,0.3,0.4,0.431,0.0,0.743,1.7
88,Kelvin Cato,0.78,8.5,2.5,1.8,0.5,0.0,0.5,0.41700000000000004,0.0,0.0,0.1
89,Tyson Chandler,0.5,26.8,5.3,9.0,1.0,0.5,1.3,0.565,0.0,0.503,-0.1
90,Calbert Cheaney,0.415,10.7,2.2,1.5,0.5,0.3,0.0,0.389,0.0,1.0,0.3
91,Josh Childress,0.317,30.4,10.0,5.2,1.8,1.2,0.5,0.552,0.49200000000000005,0.7659999999999999,0.9
92,Doug Christie,0.732,26.4,3.7,1.9,2.0,1.3,0.1,0.34600000000000003,0.0,0.667,5.5
93,Speedy Claxton,0.46299999999999997,28.4,12.3,2.7,4.8,1.5,0.1,0.413,0.27,0.769,0.6
94,Mateen Cleaves,0.42700000000000005,8.5,2.7,0.5,1.6,0.1,0.1,0.35200000000000004,0.25,0.792,2.6
95,Jarron Collins,0.5,21.9,5.3,4.2,1.2,0.5,0.3,0.461,0.0,0.7170000000000001,0.6
96,Jason Collins,0.598,26.7,3.6,4.8,1.0,0.6,0.6,0.397,0.25,0.512,9.3
97,Nick Collison,0.42700000000000005,21.9,7.5,5.6,1.1,0.3,0.5,0.525,0.0,0.6990000000000001,7.6
98,Brian Cook,0.5489999999999999,19.0,7.9,3.4,0.9,0.5,0.4,0.511,0.429,0.8320000000000001,0.3
99,Jamal Crawford,0.28,32.3,14.3,3.1,3.8,1.1,0.2,0.41600000000000004,0.345,0.826,0.3
100,Austin Croshere,0.5,23.0,8.2,5.3,1.2,0.4,0.1,0.46299999999999997,0.386,0.882,0.0
101,Eddy Curry,0.28,25.9,13.6,6.0,0.3,0.4,0.8,0.563,0.0,0.632,5.4
102,Samuel Dalembert,0.46299999999999997,26.7,7.3,8.2,0.4,0.5,2.4,0.531,0.0,0.705,0.0
103,Erick Dampier,0.732,23.6,5.7,7.8,0.6,0.3,1.3,0.493,0.0,0.591,5.7
104,Antonio Daniels,0.512,28.5,9.6,2.2,3.6,0.7,0.1,0.418,0.228,0.845,0.1
105,Marquis Daniels,0.732,28.5,10.2,3.6,2.8,1.1,0.2,0.48,0.21100000000000002,0.754,3.0
106,Antonio Davis,0.28,20.8,5.0,4.8,0.4,0.6,0.3,0.428,0.0,0.738,0.0
107,Antonio Davis,0.32899999999999996,23.9,4.4,4.5,0.9,0.4,0.1,0.452,0.0,0.35,3.9
108,Baron Davis,0.415,36.5,17.9,4.4,8.9,1.6,0.3,0.389,0.315,0.675,2.0
109,Dale Davis,0.78,6.4,0.9,1.9,0.2,0.0,0.3,0.375,0.0,0.5329999999999999,2.3
110,Josh Davis,0.488,3.0,0.5,0.8,0.3,0.3,0.0,0.25,0.0,0.0,4.5
111,Josh Davis,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
112,Josh Davis,0.659,5.0,4.0,1.0,0.0,1.0,0.0,0.33299999999999996,0.0,0.667,4.1
113,Ricky Davis,0.402,41.6,19.7,4.5,5.3,1.2,0.2,0.46399999999999997,0.32,0.787,3.3
114,Ricky Davis,0.402,40.6,19.1,4.6,4.8,1.2,0.2,0.429,0.282,0.807,3.6
115,Carlos Delfino,0.78,10.7,3.6,1.7,0.6,0.3,0.2,0.40299999999999997,0.33299999999999996,0.672,4.8
116,Tony Delk,0.317,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3
117,Tony Delk,0.78,16.4,7.8,2.2,1.4,0.6,0.0,0.444,0.426,0.72,4.2
118,Luol Deng,0.5,33.4,14.3,6.6,1.9,0.9,0.6,0.46299999999999997,0.26899999999999996,0.75,0.3
119,Boris Diaw,0.659,35.5,13.3,6.9,6.2,0.7,1.0,0.526,0.267,0.731,0.4
120,Dan Dickau,0.402,12.3,3.3,0.8,2.1,0.6,0.1,0.37,0.5,1.0,0.0
121,Travis Diener,0.439,10.7,3.8,0.9,0.7,0.3,0.0,0.42,0.439,0.833,4.4
122,Ike Diogu,0.415,14.9,7.0,3.3,0.4,0.2,0.4,0.524,0.0,0.81,0.4
123,DeSagana Diop,0.732,18.6,2.3,4.6,0.3,0.5,1.8,0.48700000000000004,0.5,0.542,0.0
124,Juan Dixon,0.256,25.3,12.3,2.3,2.0,0.8,0.1,0.435,0.382,0.804,0.0
125,Michael Doleac,0.634,12.0,3.2,2.7,0.3,0.3,0.2,0.42,0.0,0.8,0.0
126,Keyon Dooling,0.439,22.7,9.4,1.6,2.2,1.0,0.1,0.44,0.302,0.835,0.0
127,Chris Duhon,0.5,29.1,8.7,3.0,5.0,0.9,0.0,0.4,0.36,0.818,5.0
128,Tim Duncan*,0.768,34.8,18.6,11.0,3.2,0.9,2.0,0.484,0.4,0.629,2.9
129,Mike Dunleavy,0.415,31.8,11.5,4.9,2.9,0.7,0.4,0.406,0.285,0.778,2.1
130,Ronald Dupree,0.402,7.4,2.2,1.4,0.4,0.3,0.0,0.524,0.0,0.341,1.0
131,John Edwards,0.317,7.4,1.8,1.2,0.1,0.1,0.4,0.484,0.0,0.727,0.9
132,Howard Eisley,0.573,8.6,0.7,1.1,1.9,0.2,0.0,0.235,0.25,0.0,0.0
133,Howard Eisley,0.537,14.8,4.8,1.0,2.3,0.4,0.1,0.349,0.316,0.833,0.9
134,Monta Ellis,0.415,18.1,6.8,2.1,1.6,0.7,0.2,0.415,0.341,0.7120000000000001,6.5
135,Francisco Elson,0.537,21.9,4.9,4.7,0.7,0.8,0.6,0.532,0.2,0.662,8.9
136,Melvin Ely,0.317,23.6,9.8,4.9,1.3,0.5,0.8,0.508,0.0,0.667,0.4
137,Maurice Evans,0.78,14.2,5.0,2.0,0.8,0.5,0.2,0.452,0.371,0.8,0.6
138,Reggie Evans,0.42700000000000005,19.2,5.9,6.7,0.6,0.6,0.1,0.509,0.0,0.55,2.6
139,Reggie Evans,0.537,23.3,5.2,8.7,0.6,0.6,0.2,0.45299999999999996,0.0,0.505,4.1
140,Daniel Ewing,0.573,14.7,3.8,1.3,1.3,0.6,0.1,0.38,0.282,0.7829999999999999,1.2
141,Noel Felix,0.42700000000000005,6.8,1.5,1.1,0.2,0.2,0.3,0.24,0.33299999999999996,0.625,0.6
142,Raymond Felton,0.317,30.1,11.9,3.3,5.6,1.3,0.1,0.391,0.358,0.725,1.1
143,Michael Finley,0.768,26.5,10.1,3.2,1.5,0.5,0.1,0.41200000000000003,0.39399999999999996,0.852,5.2
144,Derek Fisher,0.415,31.6,13.3,2.6,4.3,1.5,0.1,0.41,0.397,0.833,10.8
145,Gerald Fitch,0.634,13.3,4.7,1.7,1.8,0.4,0.3,0.337,0.26899999999999996,0.7390000000000001,4.2
146,Marcus Fizer,0.46299999999999997,13.0,6.7,2.3,0.3,0.0,0.0,0.529,1.0,0.5,0.3
147,Sharrod Ford,0.659,4.3,1.3,1.0,0.0,0.0,0.3,0.667,0.0,0.0,0.2
148,T.J. Ford,0.488,35.5,12.2,4.3,6.6,1.4,0.1,0.41600000000000004,0.337,0.754,0.3
149,Danny Fortson,0.42700000000000005,12.0,3.8,3.4,0.1,0.2,0.1,0.529,0.0,0.767,0.1
150,Jeff Foster,0.5,25.1,5.9,9.1,0.8,0.7,0.4,0.552,0.0,0.604,0.2
151,Adonal Foyle,0.415,23.7,4.5,5.5,0.4,0.6,1.6,0.507,0.0,0.612,0.5
152,Richie Frahm,0.402,9.0,2.6,0.9,0.6,0.1,0.1,0.369,0.313,0.6,2.9
153,Richie Frahm,0.415,14.6,5.3,1.3,0.8,0.1,0.0,0.429,0.364,0.8,2.0
154,Steve Francis,0.439,37.7,16.2,4.8,5.7,1.1,0.2,0.433,0.257,0.797,3.2
155,Steve Francis,0.28,27.5,10.8,3.0,3.5,1.0,0.3,0.442,0.5379999999999999,0.7609999999999999,2.1
156,Channing Frye,0.28,24.2,12.3,5.8,0.8,0.5,0.7,0.47700000000000004,0.33299999999999996,0.825,1.5
157,Dan Gadzuric,0.488,12.0,5.2,3.1,0.3,0.3,0.6,0.5529999999999999,0.0,0.461,0.6
158,Deng Gai,0.46299999999999997,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
159,Reece Gaines,0.488,4.5,1.1,0.0,0.3,0.1,0.0,0.5,0.0,0.25,-0.3
160,Francisco García,0.537,19.4,5.6,2.8,1.4,0.6,0.7,0.4,0.285,0.772,2.6
161,Kevin Garnett*,0.402,38.9,21.8,12.7,4.1,1.4,1.4,0.526,0.267,0.81,5.0
162,Pat Garrity,0.439,16.5,4.9,1.9,0.7,0.2,0.2,0.41700000000000004,0.38799999999999996,0.8109999999999999,5.8
163,Pau Gasol,0.598,39.2,20.4,8.9,4.6,0.6,1.9,0.503,0.25,0.6890000000000001,0.1
164,Devean George,0.5489999999999999,21.7,6.3,3.9,1.0,0.9,0.5,0.4,0.313,0.674,0.0
165,Eddie Gill,0.5,3.0,1.1,0.4,0.3,0.3,0.0,0.222,0.304,0.7829999999999999,0.0
166,Manu Ginóbili,0.768,27.9,15.1,3.5,3.6,1.6,0.4,0.462,0.382,0.778,2.5
167,Gordan Giriček,0.5,25.8,10.6,1.9,1.7,0.4,0.1,0.433,0.305,0.754,0.2
168,Anthony Goldwire,0.573,7.3,0.7,0.3,0.7,0.0,0.0,0.14300000000000002,0.0,0.0,5.7
169,Ryan Gomes,0.402,22.6,7.6,4.9,1.0,0.6,0.1,0.48700000000000004,0.33299999999999996,0.752,2.8
170,Drew Gooden,0.61,27.5,10.7,8.4,0.7,0.7,0.6,0.512,0.33299999999999996,0.682,0.5
171,Ben Gordon,0.5,31.0,16.9,2.7,3.0,0.9,0.1,0.42200000000000004,0.435,0.787,0.3
172,Joey Graham,0.32899999999999996,19.8,6.7,3.1,0.8,0.5,0.2,0.478,0.33299999999999996,0.812,0.2
173,Stephen Graham,0.415,6.3,2.8,1.2,0.5,0.3,0.0,0.375,0.2,1.0,3.6
174,Stephen Graham,0.5,6.7,1.7,1.0,0.3,0.0,0.0,0.2,0.25,1.0,2.9
175,Stephen Graham,0.61,9.0,2.8,1.3,0.2,0.2,0.2,0.424,0.0,0.889,0.7
176,Danny Granger,0.5,22.6,7.5,4.9,1.2,0.7,0.8,0.462,0.32299999999999995,0.777,3.5
177,Brian Grant,0.659,11.8,2.9,2.7,0.3,0.2,0.1,0.415,0.0,0.875,2.5
178,Devin Green,0.5489999999999999,5.0,0.9,0.9,0.3,0.1,0.0,0.214,0.0,0.619,0.0
179,Gerald Green,0.402,11.7,5.2,1.3,0.6,0.4,0.1,0.478,0.3,0.784,0.0
180,Willie Green,0.46299999999999997,15.3,7.0,1.5,0.5,0.2,0.0,0.424,0.526,0.8,1.6
181,Orien Greene,0.402,15.4,3.2,1.8,1.6,1.0,0.1,0.395,0.225,0.662,14.9
182,Adrian Griffin,0.732,23.9,4.6,4.4,1.7,1.0,0.2,0.48,0.0,0.774,1.2
183,Eddie Griffin,0.402,19.4,4.6,5.6,0.6,0.2,2.1,0.35100000000000003,0.195,0.595,12.0
184,Anthony Grundy,0.317,9.0,4.3,1.4,0.8,0.6,0.0,0.5,0.33299999999999996,0.643,2.6
185,Richard Hamilton,0.78,35.3,20.1,3.2,3.4,0.7,0.2,0.491,0.45799999999999996,0.845,0.1
186,Zendon Hamilton,0.61,4.2,2.3,1.0,0.0,0.3,0.0,0.5379999999999999,0.0,0.688,8.8
187,Zendon Hamilton,0.46299999999999997,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-0.2
188,Anfernee Hardaway,0.28,18.0,2.5,2.5,2.0,0.5,0.0,0.28600000000000003,0.0,1.0,-0.1
189,Matt Harpring,0.5,27.4,12.5,5.2,1.4,0.8,0.2,0.475,0.359,0.725,3.1
190,Al Harrington,0.317,36.6,18.6,6.9,3.1,1.1,0.2,0.452,0.34600000000000003,0.6940000000000001,6.6
191,Othella Harrington,0.5,11.4,4.8,2.1,0.5,0.1,0.2,0.495,0.0,0.626,4.4
192,Devin Harris,0.732,22.8,9.9,2.2,3.2,0.9,0.3,0.469,0.23800000000000002,0.716,1.3
193,David Harrison,0.5,15.4,5.7,3.8,0.2,0.3,0.9,0.503,0.0,0.511,0.0
194,Jason Hart,0.537,12.4,3.3,1.1,1.1,0.5,0.1,0.389,0.29,0.6609999999999999,0.0
195,Udonis Haslem,0.634,30.8,9.3,7.8,1.2,0.6,0.2,0.508,0.0,0.789,0.0
196,Trenton Hassell,0.402,32.6,9.2,2.8,2.6,0.6,0.4,0.46399999999999997,0.304,0.7440000000000001,0.1
197,Chuck Hayes,0.415,13.4,3.7,4.5,0.4,0.7,0.4,0.562,0.0,0.644,5.1
198,Jarvis Hayes,0.512,24.6,9.3,3.6,1.3,0.8,0.0,0.42100000000000004,0.36200000000000004,0.833,0.2
199,Brendan Haywood,0.512,23.8,7.3,5.9,0.6,0.4,1.3,0.514,0.0,0.585,-0.1
200,Luther Head,0.415,28.9,8.8,3.3,2.7,1.1,0.1,0.40299999999999997,0.361,0.6990000000000001,0.5
201,Alan Henderson,0.61,10.4,2.5,2.7,0.2,0.2,0.2,0.516,0.0,0.6729999999999999,-0.1
202,Nenê,0.537,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
203,Grant Hill*,0.439,29.2,15.1,3.8,2.3,1.1,0.3,0.49,0.25,0.765,2.9
204,Kirk Hinrich,0.5,36.5,15.9,3.6,6.3,1.2,0.3,0.418,0.37,0.815,1.5
205,Julius Hodge,0.537,2.4,0.9,0.5,0.4,0.1,0.0,0.385,0.0,0.375,0.2
206,Randy Holcomb,0.5,2.8,0.5,0.3,0.0,0.0,0.0,1.0,0.0,0.0,7.6
207,Robert Horry,0.768,18.8,5.1,3.8,1.3,0.7,0.8,0.384,0.368,0.647,0.1
208,Eddie House,0.659,17.5,9.8,1.6,1.8,0.5,0.1,0.42200000000000004,0.389,0.805,0.1
209,Dwight Howard,0.439,36.8,15.8,12.5,1.5,0.8,1.4,0.531,0.0,0.595,0.0
210,Josh Howard,0.732,32.5,15.6,6.3,1.9,1.2,0.4,0.47100000000000003,0.429,0.7340000000000001,-0.2
211,Juwan Howard,0.415,31.7,11.8,6.7,1.4,0.6,0.1,0.45899999999999996,0.0,0.8059999999999999,4.7
212,Troy Hudson,0.402,22.2,9.5,1.2,2.9,0.3,0.1,0.381,0.396,0.9229999999999999,3.8
213,Larry Hughes,0.61,35.6,15.5,4.5,3.6,1.5,0.6,0.409,0.368,0.7559999999999999,1.1
214,Kris Humphries,0.5,10.0,3.0,2.5,0.5,0.4,0.3,0.379,0.0,0.523,3.7
215,Lindsey Hunter,0.78,11.8,2.9,1.3,2.1,0.6,0.0,0.37,0.256,0.5,1.5
216,Steven Hunter,0.46299999999999997,19.0,6.1,3.9,0.2,0.2,1.1,0.601,0.0,0.514,0.1
217,Andre Iguodala,0.46299999999999997,37.6,12.3,5.9,3.1,1.6,0.3,0.5,0.354,0.754,7.0
218,Zydrunas Ilgauskas,0.61,29.3,15.6,7.6,1.2,0.5,1.7,0.506,0.0,0.8340000000000001,2.3
219,D.J. Mbenga,0.732,5.5,1.7,1.3,0.0,0.1,0.6,0.5329999999999999,0.0,0.5,2.4
220,Allen Iverson*,0.46299999999999997,43.1,33.0,3.2,7.4,1.9,0.1,0.447,0.32299999999999995,0.8140000000000001,0.7
221,Royal Ivey,0.317,13.4,3.6,1.3,1.0,0.3,0.1,0.439,0.4,0.727,3.9
222,Jarrett Jack,0.256,20.2,6.7,2.0,2.8,0.5,0.0,0.442,0.263,0.8,3.5
223,Bobby Jackson,0.598,25.0,11.4,3.1,2.7,0.9,0.0,0.382,0.389,0.733,1.3
224,Jermaine Jackson,0.488,6.7,1.2,0.9,0.8,0.1,0.0,0.423,0.25,0.857,-0.1
225,Jim Jackson,0.659,15.6,3.7,2.4,1.1,0.4,0.2,0.295,0.222,0.6920000000000001,1.7
226,Jim Jackson,0.5489999999999999,7.1,1.7,0.9,0.3,0.2,0.0,0.29,0.364,0.0,7.6
227,Luke Jackson,0.61,8.8,2.7,1.1,0.7,0.3,0.1,0.341,0.33299999999999996,0.7879999999999999,-0.2
228,Marc Jackson,0.598,11.7,4.6,2.4,0.6,0.1,0.2,0.446,0.0,0.792,0.0
229,Marc Jackson,0.46299999999999997,22.0,9.1,4.7,0.8,0.3,0.1,0.489,0.5,0.8240000000000001,3.6
230,Stephen Jackson,0.5,35.9,16.4,3.9,2.8,1.3,0.5,0.41100000000000003,0.345,0.7859999999999999,1.6
231,Jerome James,0.28,9.0,3.0,2.0,0.3,0.1,0.5,0.46299999999999997,0.0,0.625,8.6
232,LeBron James,0.61,42.5,31.4,7.0,6.6,1.6,0.8,0.48,0.335,0.738,6.7
233,Mike James,0.32899999999999996,37.0,20.3,3.3,5.8,0.9,0.0,0.469,0.442,0.8370000000000001,3.7
234,Antawn Jamison,0.512,40.1,20.5,9.3,1.9,1.1,0.1,0.442,0.39399999999999996,0.731,0.7
235,Marko Jarić,0.402,28.0,7.8,3.1,3.9,1.4,0.3,0.39899999999999997,0.301,0.688,1.8
236,Šarūnas Jasikevičius,0.5,20.8,7.3,2.0,3.0,0.5,0.1,0.396,0.364,0.91,0.2
237,Al Jefferson,0.402,18.0,7.9,5.1,0.5,0.5,0.8,0.499,0.0,0.642,0.5
238,Richard Jefferson,0.598,39.2,19.5,6.8,3.8,0.8,0.2,0.493,0.319,0.812,2.5
239,Jared Jeffries,0.512,25.3,6.4,4.9,1.9,0.8,0.6,0.451,0.32,0.589,7.5
