,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
23,Larry Bird*,0.695,39.0,29.9,9.3,6.1,1.6,0.8,0.527,0.414,0.9159999999999999,3.4
24,Otis Birdsong,0.23199999999999998,28.1,10.9,2.5,3.3,0.8,0.2,0.45799999999999996,0.36,0.511,15.0
25,Uwe Blab,0.6459999999999999,9.0,2.2,1.8,0.5,0.1,0.4,0.439,0.0,0.708,-0.1
26,Rolando Blackman,0.6459999999999999,36.3,18.7,3.5,3.7,0.9,0.3,0.473,0.0,0.873,0.5
27,Nate Blackwell,0.37799999999999995,11.2,3.7,0.6,1.8,0.3,0.0,0.366,0.182,0.833,6.8
28,Muggsy Bogues,0.46299999999999997,20.6,5.0,1.7,5.1,1.6,0.0,0.39,0.188,0.784,-0.1
29,Manute Bol,0.46299999999999997,14.8,2.3,3.6,0.2,0.1,2.7,0.455,0.0,0.531,2.3
30,Dudley Bradley,0.512,2.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0
31,Dudley Bradley,0.23199999999999998,22.7,6.7,2.0,2.4,1.8,0.7,0.429,0.366,0.763,1.9
32,Adrian Branch,0.23199999999999998,15.4,6.7,2.4,0.8,0.8,0.6,0.418,0.2,0.87,0.0
33,Randy Breuer,0.512,27.9,12.0,6.8,1.3,0.6,1.3,0.495,0.0,0.657,1.9
34,Frank Brickowski,0.37799999999999995,31.8,16.0,6.9,3.8,1.1,0.5,0.528,0.2,0.768,-0.1
35,Michael Brooks,0.659,8.3,2.7,2.8,0.8,0.3,0.1,0.408,0.0,0.75,5.1
36,Mike Brown,0.61,12.8,4.3,3.5,0.6,0.2,0.1,0.44799999999999995,0.0,0.5770000000000001,4.1
37,Steve Burtt,0.207,16.4,9.0,1.4,2.0,0.5,0.3,0.449,0.0,0.6809999999999999,0.0
38,Michael Cage,0.207,36.9,14.5,13.0,1.5,1.3,0.8,0.47,0.0,0.688,0.7
39,Tony Campbell,0.7559999999999999,18.6,11.0,2.1,1.2,0.8,0.2,0.564,0.33299999999999996,0.718,-0.1
40,Rick Carlisle,0.46299999999999997,7.8,2.8,0.5,1.2,0.4,0.2,0.433,0.353,0.909,6.7
41,Antoine Carr,0.61,18.5,8.8,3.6,1.3,0.5,1.0,0.544,0.25,0.78,0.4
42,Joe Barry Carroll,0.244,29.1,15.5,6.6,1.4,0.9,1.8,0.37799999999999995,0.0,0.797,0.2
43,Joe Barry Carroll,0.561,25.3,12.0,6.3,1.5,0.6,1.3,0.452,0.0,0.748,3.8
44,Bill Cartwright,0.46299999999999997,20.4,11.1,4.7,1.0,0.5,0.5,0.544,0.0,0.7979999999999999,1.6
45,Terry Catledge,0.46299999999999997,23.0,10.7,5.7,0.9,0.5,0.1,0.506,0.0,0.655,-0.4
46,Tom Chambers,0.537,32.7,20.4,6.0,2.6,1.1,0.6,0.44799999999999995,0.303,0.807,2.0
47,Maurice Cheeks*,0.439,36.3,13.7,3.2,8.0,2.1,0.3,0.495,0.136,0.825,6.4
48,Ben Coleman,0.23199999999999998,24.3,11.0,6.4,1.4,1.0,0.6,0.483,0.0,0.774,3.5
49,Ben Coleman,0.439,19.6,6.9,4.1,0.5,0.3,0.6,0.516,0.0,0.752,6.4
50,Norris Coleman,0.207,14.9,5.3,2.8,0.4,0.4,0.2,0.34600000000000003,0.5,0.556,8.3
51,Steve Colter,0.439,12.7,3.1,1.5,2.2,0.5,0.0,0.375,0.0,0.778,1.8
52,Steve Colter,0.46299999999999997,24.3,8.0,2.8,4.2,1.0,0.3,0.469,0.3,0.7909999999999999,0.6
53,Dallas Comegys,0.23199999999999998,15.0,5.6,2.9,0.9,0.5,0.9,0.43,0.0,0.7070000000000001,1.2
54,Lester Conner,0.561,7.7,2.5,0.7,1.1,0.7,0.0,0.46299999999999997,0.0,0.78,-0.4
55,Jeff Cook,0.341,10.9,1.5,3.2,0.4,0.3,0.2,0.237,0.0,0.821,2.6
56,Michael Cooper,0.7559999999999999,29.4,8.7,3.7,4.7,1.1,0.4,0.392,0.32,0.858,0.0
57,Wayne Cooper,0.659,19.2,6.4,6.0,0.7,0.3,2.1,0.43700000000000006,0.0,0.746,2.5
58,Tyrone Corbin,0.512,21.3,7.3,4.1,1.0,0.8,0.3,0.491,0.0,0.7859999999999999,-0.3
59,Tyrone Corbin,0.341,19.7,7.7,4.3,2.0,1.0,0.1,0.488,0.33299999999999996,0.825,0.7
60,Dave Corzine,0.61,29.1,10.1,6.6,1.9,0.5,1.2,0.48100000000000004,0.111,0.752,0.1
61,Winston Crite,0.341,8.9,3.0,2.2,0.5,0.2,0.3,0.5,0.0,0.76,3.1
62,Pat Cummings,0.46299999999999997,15.3,5.5,3.8,0.6,0.3,0.2,0.456,0.0,0.738,1.2
63,Terry Cummings,0.512,34.6,21.3,7.3,2.4,1.0,0.6,0.485,0.33299999999999996,0.665,3.0
64,Earl Cureton,0.207,16.3,4.3,3.9,0.9,0.5,0.5,0.429,0.0,0.524,2.0
65,Dell Curry,0.512,19.0,10.0,2.1,1.9,1.2,0.3,0.45799999999999996,0.34600000000000003,0.782,0.9
66,Quintin Dailey,0.207,19.1,13.4,2.3,1.6,1.0,0.1,0.434,0.16699999999999998,0.7759999999999999,4.9
67,Adrian Dantley*,0.659,31.1,20.0,3.3,2.5,0.6,0.1,0.514,0.0,0.86,0.1
68,Brad Daugherty,0.512,37.4,18.7,8.4,4.2,0.6,0.7,0.51,0.0,0.716,1.1
69,Brad Davis,0.6459999999999999,19.7,7.2,1.4,4.0,0.7,0.2,0.501,0.405,0.843,5.2
70,Charles Davis,0.512,7.8,2.4,0.6,0.6,0.4,0.2,0.33299999999999996,0.0,0.0,0.7
71,Charles Davis,0.37799999999999995,11.7,5.8,2.4,1.1,0.0,0.2,0.433,0.067,0.7,2.0
72,Walter Davis,0.341,28.7,17.9,2.3,4.1,1.3,0.0,0.473,0.375,0.887,1.3
73,Darryl Dawkins,0.573,6.5,1.5,1.3,0.3,0.0,0.3,0.14300000000000002,0.0,0.33299999999999996,9.4
74,Darryl Dawkins,0.659,3.5,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.667,6.6
75,Johnny Dawkins,0.37799999999999995,33.5,15.8,3.1,7.4,1.4,0.0,0.485,0.311,0.8959999999999999,4.0
76,Darren Daye,0.695,13.9,6.0,1.6,1.5,0.6,0.1,0.516,0.0,0.6779999999999999,-0.3
77,James Donaldson,0.6459999999999999,31.1,7.0,9.3,0.8,0.5,1.3,0.5579999999999999,0.0,0.778,-0.2
78,Billy Donovan,0.46299999999999997,8.3,2.4,0.6,2.0,0.4,0.0,0.40399999999999997,0.0,0.81,-0.1
79,Greg Dreiling,0.46299999999999997,3.7,1.7,0.9,0.3,0.1,0.2,0.47100000000000003,0.0,0.6920000000000001,3.8
80,Larry Drew,0.207,27.4,10.3,1.6,5.2,0.9,0.0,0.456,0.289,0.769,-0.2
81,Clyde Drexler*,0.6459999999999999,37.8,27.0,6.6,5.8,2.5,0.6,0.506,0.212,0.8109999999999999,-0.2
82,Kevin Duckworth,0.6459999999999999,28.5,15.8,7.4,0.8,0.4,0.4,0.496,0.0,0.77,0.0
83,Chris Dudley,0.512,9.3,3.1,2.6,0.4,0.2,0.3,0.474,0.0,0.563,4.3
84,Joe Dumars*,0.659,33.3,14.2,2.4,4.7,1.1,0.2,0.47200000000000003,0.21100000000000002,0.815,1.2
85,T.R. Dunn,0.659,18.7,2.2,2.9,1.1,1.2,0.1,0.449,0.0,0.769,6.2
86,Mark Eaton,0.573,33.3,7.0,8.7,0.7,0.5,3.7,0.418,0.0,0.623,-0.1
87,Franklin Edwards,0.293,25.9,8.3,1.2,5.8,0.6,0.1,0.47,0.0,0.75,0.1
88,James Edwards,0.341,32.0,15.7,7.8,1.7,0.3,0.7,0.469,0.0,0.635,1.2
89,James Edwards,0.659,12.6,5.4,3.0,0.2,0.1,0.2,0.475,0.0,0.738,13.2
90,Craig Ehlo,0.512,21.6,7.1,3.5,2.6,1.0,0.4,0.466,0.344,0.674,5.2
91,Dale Ellis,0.537,37.2,25.8,4.5,2.6,1.0,0.1,0.503,0.413,0.767,1.0
92,Chris Engler,0.23199999999999998,7.4,1.9,1.8,0.3,0.2,0.1,0.409,0.0,0.8859999999999999,5.9
93,Alex English*,0.659,35.2,25.0,4.7,4.7,0.9,0.3,0.495,0.0,0.828,3.2
94,Mike Evans,0.659,11.7,6.1,0.9,1.4,0.6,0.1,0.45299999999999996,0.396,0.8109999999999999,4.1
95,Patrick Ewing*,0.46299999999999997,31.0,20.2,8.2,1.5,1.3,3.0,0.555,0.0,0.716,-0.2
96,Jim Farmer,0.6459999999999999,5.2,2.0,0.6,0.5,0.1,0.0,0.377,0.0,0.9,1.5
97,Dave Feitl,0.244,16.1,6.5,4.8,0.8,0.2,0.1,0.45,0.0,0.701,0.8
98,Kenny Fields,0.207,22.0,7.4,4.1,1.4,0.7,0.3,0.444,0.0,0.769,0.7
99,Vern Fleming,0.46299999999999997,34.2,13.9,4.6,7.1,1.4,0.1,0.523,0.0,0.802,3.1
100,Sleepy Floyd,0.244,37.8,21.2,5.1,9.9,1.5,0.1,0.439,0.05,0.835,9.0
101,Sleepy Floyd,0.561,31.1,13.1,3.5,6.2,1.2,0.2,0.431,0.25,0.86,0.2
102,Tellis Frank,0.244,20.5,8.1,4.2,1.4,0.7,0.3,0.428,0.0,0.725,7.6
103,World B. Free,0.561,11.8,6.4,0.8,1.0,0.3,0.1,0.409,0.22899999999999998,0.8,1.1
104,Kevin Gamble,0.6459999999999999,2.1,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,8.1
105,Winston Garland,0.244,31.7,12.4,3.4,6.4,1.7,0.1,0.439,0.33299999999999996,0.879,-0.4
106,Armen Gilliam,0.341,32.9,14.8,7.9,1.3,1.1,0.5,0.475,0.0,0.679,0.3
107,Artis Gilmore*,0.61,15.5,4.2,2.6,0.4,0.2,0.5,0.513,0.0,0.514,0.0
108,Artis Gilmore*,0.695,11.1,3.5,3.1,0.3,0.2,0.4,0.574,0.0,0.527,8.4
109,Mike Gminski,0.23199999999999998,35.1,16.9,9.4,1.6,0.8,1.0,0.45399999999999996,0.0,0.861,4.4
110,Mike Gminski,0.439,37.6,16.9,10.5,1.8,0.8,1.8,0.445,0.0,0.938,1.3
111,Lancaster Gordon,0.207,8.1,3.5,0.5,0.9,0.1,0.3,0.355,0.0,1.0,3.1
112,Horace Grant,0.61,22.6,7.7,5.5,1.1,0.6,0.7,0.501,0.0,0.626,0.6
113,Stuart Gray,0.46299999999999997,10.9,3.0,3.4,0.6,0.1,0.4,0.466,0.0,0.603,0.4
114,A.C. Green,0.7559999999999999,32.1,11.4,8.7,1.1,1.1,0.5,0.503,0.0,0.773,-0.1
115,Rickey Green,0.573,13.8,4.9,1.0,3.7,0.7,0.0,0.424,0.21100000000000002,0.904,1.7
116,Sidney Green,0.46299999999999997,25.0,7.8,7.8,1.1,0.8,0.4,0.441,0.0,0.6629999999999999,1.3
117,Dave Greenwood,0.37799999999999995,27.5,8.6,6.7,2.2,0.7,0.5,0.46,0.0,0.748,0.9
118,Claude Gregory,0.207,13.6,5.8,4.1,0.7,0.4,0.6,0.455,0.0,0.33299999999999996,0.1
119,Darrell Griffith,0.573,20.2,11.3,2.4,1.8,1.0,0.1,0.429,0.275,0.6409999999999999,0.8
120,Pétur Guðmundsson,0.37799999999999995,14.7,5.7,4.7,1.2,0.3,0.9,0.496,0.0,0.807,6.5
121,Bob Hansen,0.573,22.2,9.6,2.3,2.2,0.8,0.1,0.517,0.33,0.743,1.9
122,Bill Hanzlik,0.659,17.3,4.5,2.2,2.2,0.8,0.2,0.38,0.188,0.7909999999999999,4.5
123,Derek Harper,0.6459999999999999,37.0,17.0,3.0,7.7,2.0,0.4,0.45899999999999996,0.313,0.759,0.0
124,Ron Harper,0.512,32.1,15.4,3.9,4.9,2.1,0.9,0.46399999999999997,0.15,0.705,4.2
125,Steve Harris,0.561,14.2,5.9,1.5,1.2,0.6,0.1,0.395,0.0,0.938,1.1
126,Steve Harris,0.244,20.1,10.3,2.4,1.6,1.0,0.1,0.47100000000000003,0.0,0.763,7.9
127,Scott Hastings,0.61,7.3,2.0,1.8,0.3,0.1,0.2,0.488,0.41700000000000004,0.9259999999999999,1.8
128,Dave Henderson,0.439,16.0,5.7,1.6,1.5,0.5,0.2,0.405,0.0,0.6809999999999999,2.7
129,Gerald Henderson,0.46299999999999997,11.5,2.3,1.7,2.2,0.3,0.0,0.35700000000000004,0.5,1.0,1.1
130,Gerald Henderson,0.439,20.8,8.4,1.4,3.2,1.0,0.1,0.431,0.42100000000000004,0.81,0.1
131,Kevin Henderson,0.244,14.2,4.0,1.4,1.8,0.7,0.0,0.396,0.0,0.7140000000000001,0.8
132,Kevin Henderson,0.512,4.0,1.8,0.8,0.4,0.0,0.0,0.4,0.0,0.41700000000000004,1.4
133,Conner Henry,0.695,8.1,3.4,1.0,1.2,0.1,0.1,0.39299999999999996,0.375,0.9,4.4
134,Conner Henry,0.512,10.4,2.3,1.4,2.1,0.3,0.1,0.317,0.33299999999999996,0.5710000000000001,1.3
135,Conner Henry,0.293,13.8,7.8,1.3,1.7,0.5,0.2,0.469,0.484,0.867,9.1
136,Rod Higgins,0.244,32.2,15.5,4.3,2.8,1.0,0.5,0.526,0.48700000000000004,0.848,3.5
137,Roy Hinson,0.439,29.1,11.6,5.8,0.9,0.8,2.3,0.452,0.0,0.718,1.2
138,Roy Hinson,0.23199999999999998,36.4,17.6,7.3,1.5,0.9,1.5,0.502,0.0,0.8059999999999999,0.3
139,Craig Hodges,0.512,22.9,9.2,1.1,2.5,0.7,0.0,0.449,0.466,0.821,0.9
140,Craig Hodges,0.341,20.1,10.1,1.4,1.9,0.7,0.1,0.489,0.544,0.8440000000000001,1.0
141,Michael Holton,0.6459999999999999,15.6,5.3,1.8,2.6,0.5,0.1,0.462,0.2,0.8290000000000001,-0.4
142,Dave Hoppen,0.512,11.7,3.7,2.3,0.7,0.0,0.0,0.364,0.0,1.0,2.2
143,Dave Hoppen,0.244,16.9,5.9,4.6,0.8,0.4,0.2,0.465,0.0,0.8640000000000001,0.0
144,Dennis Hopson,0.23199999999999998,22.4,9.6,2.3,1.9,0.9,0.4,0.40399999999999997,0.267,0.74,2.2
145,Jeff Hornacek,0.341,27.4,9.5,3.2,6.6,1.3,0.1,0.506,0.293,0.8220000000000001,-0.2
146,Phil Hubbard,0.512,20.9,8.4,3.6,1.0,0.6,0.1,0.489,0.0,0.7490000000000001,-0.2
147,Eddie Hughes,0.573,3.8,1.5,0.4,0.7,0.0,0.0,0.385,0.16699999999999998,1.0,0.0
148,Jay Humphries,0.341,31.1,12.7,3.0,7.1,1.2,0.1,0.545,0.188,0.741,0.4
149,Jay Humphries,0.512,14.0,2.7,1.3,2.3,1.1,0.1,0.37,0.0,0.643,0.0
150,Marc Iavaroni,0.573,15.3,4.5,3.3,0.8,0.3,0.3,0.46399999999999997,0.0,0.7879999999999999,-0.2
151,Mark Jackson,0.46299999999999997,39.6,13.6,4.8,10.6,2.5,0.1,0.43200000000000005,0.254,0.774,0.6
152,Michael Jackson,0.293,13.1,2.7,1.0,3.1,0.3,0.1,0.374,0.24,0.7190000000000001,5.7
153,Buck Johnson,0.561,12.6,5.4,2.4,0.7,0.4,0.4,0.52,0.125,0.736,4.5
154,Clemon Johnson,0.537,9.8,1.6,2.4,0.2,0.2,0.3,0.467,0.0,0.688,0.9
155,Dennis Johnson*,0.695,34.7,12.6,3.1,7.8,1.2,0.4,0.43799999999999994,0.261,0.856,3.5
156,Eddie Johnson,0.341,29.8,17.7,4.4,2.5,0.5,0.1,0.48,0.255,0.85,2.4
157,Frank Johnson,0.46299999999999997,16.8,7.4,1.6,2.5,0.9,0.1,0.434,0.111,0.812,1.5
158,Kannard Johnson,0.512,3.0,0.5,0.0,0.0,0.3,0.0,0.33299999999999996,0.0,0.0,0.9
159,Kevin Johnson,0.512,20.1,7.3,1.4,3.7,1.2,0.3,0.46,0.222,0.821,2.3
160,Kevin Johnson,0.341,31.2,12.6,4.3,8.7,1.5,0.3,0.46299999999999997,0.2,0.8590000000000001,0.8
161,Magic Johnson*,0.7559999999999999,36.6,19.6,6.2,11.9,1.6,0.2,0.49200000000000005,0.196,0.853,0.0
162,Steve Johnson,0.6459999999999999,24.4,15.4,5.6,1.3,0.4,0.7,0.529,0.0,0.586,0.8
163,Vinnie Johnson,0.659,23.6,12.2,2.8,3.3,0.7,0.2,0.44299999999999995,0.20800000000000002,0.677,-0.3
164,Caldwell Jones,0.6459999999999999,22.5,4.2,5.2,1.0,0.4,1.3,0.48700000000000004,0.0,0.736,5.0
165,Charles Jones,0.46299999999999997,19.0,2.9,4.7,0.9,0.8,1.6,0.40700000000000003,0.0,0.7070000000000001,2.7
166,Charles Jones,0.6459999999999999,5.0,1.4,0.8,0.2,0.1,0.2,0.4,0.0,0.5760000000000001,0.0
167,Michael Jordan*,0.61,40.4,35.0,5.5,5.9,3.2,1.6,0.535,0.132,0.841,3.5
168,Jerome Kersey,0.6459999999999999,36.6,19.2,8.3,3.1,1.6,0.8,0.499,0.2,0.735,3.5
169,Albert King,0.439,22.1,7.2,3.0,1.5,0.5,0.3,0.391,0.34700000000000003,0.757,0.0
170,Bernard King*,0.46299999999999997,29.6,17.2,4.1,2.8,0.7,0.1,0.501,0.16699999999999998,0.762,1.7
171,Greg Kite,0.695,6.6,1.5,1.8,0.2,0.2,0.6,0.391,0.0,0.16699999999999998,7.6
172,Greg Kite,0.207,24.4,5.1,6.0,1.1,0.4,1.3,0.456,0.0,0.534,-0.2
173,Joe Kleine,0.293,24.4,9.8,7.1,1.1,0.3,0.7,0.47200000000000003,0.0,0.8140000000000001,2.1
174,Bart Kofoed,0.573,6.3,1.3,0.4,0.6,0.2,0.0,0.375,0.28600000000000003,0.615,0.9
175,Jon Koncak,0.61,21.9,5.7,6.8,0.4,0.7,1.1,0.483,0.0,0.61,5.0
176,Larry Krystkowiak,0.512,21.0,7.2,4.6,1.0,0.4,0.2,0.48100000000000004,0.0,0.8109999999999999,3.0
177,Bill Laimbeer,0.659,35.3,13.5,10.1,2.4,0.8,1.0,0.493,0.33299999999999996,0.8740000000000001,1.6
178,Jeff Lamp,0.7559999999999999,2.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1
179,Allen Leavell,0.561,26.9,10.2,1.9,5.1,1.6,0.1,0.43700000000000006,0.21600000000000003,0.8690000000000001,4.0
180,Fat Lever,0.659,37.3,18.9,8.1,7.8,2.7,0.3,0.473,0.21100000000000002,0.785,1.8
181,Cliff Levingston,0.61,26.0,10.0,6.1,0.9,0.6,1.0,0.557,0.5,0.772,2.2
182,Ralph Lewis,0.659,6.2,1.7,1.0,0.3,0.3,0.1,0.31,0.0,0.604,10.9
183,Reggie Lewis,0.695,8.3,4.5,1.3,0.5,0.3,0.3,0.466,0.0,0.7020000000000001,1.3
184,Alton Lister,0.537,22.1,5.6,7.6,0.7,0.3,1.7,0.504,0.5,0.606,2.3
185,Brad Lohaus,0.695,10.3,4.2,2.0,0.7,0.3,0.6,0.496,0.231,0.8059999999999999,2.7
186,John Long,0.46299999999999997,25.0,12.8,2.8,2.1,1.0,0.1,0.474,0.442,0.907,2.2
187,John Lucas,0.512,21.8,9.2,2.0,4.8,1.1,0.0,0.445,0.33799999999999997,0.802,0.1
188,Maurice Lucas,0.6459999999999999,16.3,6.1,4.3,1.3,0.5,0.1,0.45,0.0,0.736,21.2
189,Rick Mahorn,0.659,29.3,10.7,8.4,0.9,0.6,0.6,0.574,0.5,0.7559999999999999,8.6
190,Jeff Malone,0.46299999999999997,33.2,20.5,2.6,3.0,0.6,0.2,0.47600000000000003,0.41700000000000004,0.882,-0.1
191,Karl Malone*,0.573,39.0,27.7,12.0,2.4,1.4,0.6,0.52,0.0,0.7,2.8
192,Moses Malone*,0.46299999999999997,34.1,20.3,11.2,1.4,0.7,0.9,0.48700000000000004,0.28600000000000003,0.7879999999999999,0.3
193,Pace Mannion,0.512,13.6,3.5,1.5,1.6,0.4,0.2,0.40700000000000003,0.16699999999999998,0.6759999999999999,-0.1
194,Bill Martin,0.341,10.1,4.0,2.7,0.6,0.5,0.0,0.314,0.0,0.615,0.4
195,Maurice Martin,0.659,5.2,2.2,0.9,0.5,0.2,0.1,0.377,0.25,0.47600000000000003,3.1
196,Wes Matthews,0.7559999999999999,13.8,5.7,1.3,2.7,0.5,0.1,0.46,0.233,0.831,-0.1
197,Cedric Maxwell,0.561,11.9,3.8,2.5,0.8,0.3,0.2,0.46799999999999997,0.0,0.769,2.3
198,Tim McCormick,0.439,26.1,7.8,6.3,1.1,0.6,0.3,0.514,0.0,0.698,2.1
199,Tim McCormick,0.23199999999999998,32.2,14.1,6.9,2.0,0.4,0.3,0.5429999999999999,0.0,0.667,8.8
200,Rodney McCray,0.561,33.2,12.4,7.8,3.3,0.7,0.6,0.48100000000000004,0.0,0.785,0.0
201,Xavier McDaniel,0.537,34.7,21.4,6.6,3.4,1.2,0.7,0.488,0.28,0.715,5.1
202,Ben McDonald,0.244,25.2,7.6,4.1,1.7,0.5,0.1,0.467,0.257,0.784,10.4
203,Mike McGee,0.61,10.6,4.6,1.5,1.2,0.5,0.0,0.423,0.263,0.33299999999999996,7.0
204,Mike McGee,0.293,23.9,14.2,3.0,1.6,1.3,0.2,0.42100000000000004,0.34,0.7709999999999999,-0.1
205,Kevin McHale*,0.695,37.3,22.6,8.4,2.7,0.4,1.4,0.604,0.0,0.797,0.4
206,Kevin McKenna,0.23199999999999998,12.7,4.1,1.0,1.3,0.5,0.1,0.39399999999999996,0.32,0.96,4.1
207,Derrick McKey,0.537,20.8,8.5,4.0,1.3,0.9,0.8,0.491,0.36700000000000005,0.772,0.9
208,Nate McMillan,0.537,29.9,7.6,4.1,8.6,2.1,0.6,0.474,0.375,0.7070000000000001,3.9
209,Mark McNamara,0.439,13.8,3.6,3.7,0.4,0.1,0.3,0.391,0.0,0.727,3.9
210,Chris McNealy,0.46299999999999997,13.9,3.5,3.4,1.2,0.8,0.1,0.311,0.0,0.677,2.3
211,Reggie Miller*,0.46299999999999997,22.4,10.0,2.3,1.6,0.6,0.2,0.488,0.355,0.8009999999999999,5.9
212,Dirk Minniefield,0.244,18.4,5.9,1.9,3.5,1.4,0.0,0.521,0.2,0.609,5.6
213,Dirk Minniefield,0.695,14.2,3.2,1.2,3.1,0.7,0.0,0.48,0.273,0.8440000000000001,10.1
214,Mike Mitchell,0.37799999999999995,22.1,13.5,2.9,1.0,0.5,0.2,0.48200000000000004,0.25,0.825,9.2
215,Paul Mokeski,0.512,14.1,4.2,3.7,0.4,0.5,0.5,0.47600000000000003,0.0,0.708,0.3
216,Sidney Moncrief*,0.512,25.5,10.8,3.2,3.6,0.7,0.3,0.489,0.161,0.8370000000000001,-0.2
217,Andre Moore,0.659,4.9,2.9,1.7,0.7,0.3,0.1,0.292,0.0,1.0,0.0
218,Andre Moore,0.512,5.3,1.3,0.7,0.3,0.0,0.0,0.667,0.0,0.0,0.8
219,Johnny Moore,0.37799999999999995,12.8,2.0,1.0,2.8,0.8,0.0,0.444,0.0,0.0,2.0
220,Johnny Moore,0.23199999999999998,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9
221,Ron Moore,0.659,2.8,1.1,0.2,0.1,0.2,0.0,0.308,0.0,0.5,0.9
222,Ron Moore,0.341,6.8,2.8,1.2,0.0,0.6,0.0,0.313,0.0,1.0,3.1
223,Chris Mullin*,0.244,33.9,20.2,3.4,4.8,1.9,0.5,0.508,0.35100000000000003,0.885,7.6
224,Jay Murphy,0.46299999999999997,5.1,2.2,1.8,0.1,0.0,0.0,0.348,0.0,0.8,6.2
225,Ronnie Murphy,0.6459999999999999,4.9,2.0,0.6,0.3,0.3,0.1,0.28600000000000003,0.25,0.636,1.3
226,Tod Murphy,0.207,19.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,0.75,1.1
227,Pete Myers,0.37799999999999995,14.9,5.1,1.7,2.2,0.8,0.3,0.45299999999999996,0.0,0.667,0.1
228,Larry Nance,0.341,36.9,21.1,9.9,3.1,1.1,2.4,0.531,0.4,0.7509999999999999,1.0
229,Larry Nance,0.512,33.6,16.2,7.9,3.1,0.7,2.3,0.526,0.0,0.83,10.2
230,Calvin Natt,0.659,19.7,9.6,3.6,1.7,0.5,0.1,0.49,0.0,0.74,0.5
231,Ed Nealy,0.37799999999999995,12.3,2.1,3.3,0.7,0.4,0.1,0.45899999999999996,0.5,0.6509999999999999,4.1
232,Martin Nessley,0.207,8.4,1.2,2.1,0.5,0.2,0.3,0.36700000000000005,0.0,0.5,6.5
233,Martin Nessley,0.293,4.6,0.6,1.0,0.0,0.1,0.1,0.667,0.0,0.25,0.6
234,Chuck Nevitt,0.659,3.7,1.0,1.1,0.0,0.1,0.3,0.33299999999999996,0.0,0.5,0.2
