,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
95,Mike Glenn,0.488,18.6,8.4,1.3,2.1,0.6,0.1,0.563,0.5,0.8,5.5
96,Mike Gminski,0.5489999999999999,20.2,7.6,5.3,1.1,0.5,0.9,0.513,0.0,0.799,0.1
97,Stewart Granger,0.341,13.2,4.5,1.0,2.4,0.4,0.0,0.429,0.308,0.757,6.7
98,Rickey Green,0.5489999999999999,34.2,13.2,2.8,9.2,2.7,0.2,0.486,0.11800000000000001,0.821,3.9
99,Sidney Green,0.32899999999999996,13.6,5.2,3.6,0.5,0.4,0.3,0.439,0.0,0.7140000000000001,4.0
100,Dave Greenwood,0.32899999999999996,34.8,12.2,10.1,1.8,0.9,0.9,0.49,0.0,0.737,0.5
101,Kevin Grevey,0.61,14.4,7.0,1.3,1.2,0.4,0.1,0.451,0.28300000000000003,0.893,7.9
102,Darrell Griffith,0.5489999999999999,32.3,20.0,4.1,3.5,1.4,0.3,0.49,0.361,0.696,0.3
103,Ernie Grunfeld,0.573,14.7,5.2,1.6,1.4,0.6,0.1,0.45899999999999996,0.222,0.7709999999999999,5.7
104,Bob Hansen,0.5489999999999999,7.6,2.7,0.9,0.8,0.3,0.1,0.44799999999999995,0.0,0.643,2.0
105,Bill Hanzlik,0.46299999999999997,18.4,5.4,2.6,3.2,0.9,0.2,0.431,0.25,0.807,3.5
106,Derek Harper,0.524,20.9,5.7,2.1,2.9,1.2,0.3,0.44299999999999995,0.115,0.6729999999999999,1.6
107,Scott Hastings,0.488,16.7,4.5,4.0,0.7,0.6,0.5,0.46799999999999997,0.25,0.7879999999999999,-0.1
108,Steve Hawes,0.512,14.6,3.7,2.8,1.3,0.3,0.2,0.48100000000000004,0.25,0.782,1.9
109,Elvin Hayes*,0.354,12.3,5.0,3.2,0.9,0.2,0.3,0.406,0.0,0.652,1.3
110,Steve Hayes,0.512,5.9,1.3,1.4,0.3,0.1,0.4,0.52,0.0,0.35700000000000004,2.1
111,Gerald Henderson,0.7559999999999999,26.8,11.6,1.9,3.8,1.5,0.2,0.524,0.35100000000000003,0.768,1.8
112,Rod Higgins,0.32899999999999996,20.2,6.4,2.6,1.5,0.6,0.4,0.447,0.045,0.7240000000000001,0.2
113,Johnny High,0.5,17.7,1.6,2.3,1.8,1.4,0.4,0.34600000000000003,0.0,0.345,0.3
114,Armond Hill,0.488,12.1,3.0,0.7,2.3,0.5,0.0,0.304,0.0,0.81,5.3
115,Roy Hinson,0.341,23.2,5.5,6.2,0.9,0.4,1.8,0.496,0.0,0.59,2.0
116,Craig Hodges,0.366,20.7,7.8,1.1,1.5,0.8,0.0,0.45,0.217,0.75,-0.1
117,Lionel Hollins,0.598,6.8,1.8,0.7,1.9,0.4,0.0,0.381,0.0,0.846,0.0
118,Phil Hubbard,0.341,22.5,10.8,4.8,1.1,0.9,0.1,0.511,0.0,0.7390000000000001,2.5
119,Geoff Huston,0.341,26.5,10.5,1.2,5.4,0.5,0.0,0.498,0.182,0.7140000000000001,0.5
120,Marc Iavaroni,0.634,19.6,5.1,4.0,1.2,0.5,0.7,0.46299999999999997,0.0,0.74,0.1
121,Dan Issel*,0.46299999999999997,27.3,19.8,6.8,2.3,0.8,0.6,0.493,0.21100000000000002,0.85,4.6
122,Tracy Jackson,0.317,5.0,3.0,0.5,0.0,0.0,0.0,0.25,0.0,1.0,2.6
123,Clay Johnson,0.512,7.0,2.2,0.5,0.6,0.3,0.1,0.4,1.0,0.636,1.4
124,Clemon Johnson,0.634,21.5,5.7,5.0,0.7,0.4,0.8,0.46799999999999997,0.0,0.611,6.1
125,Dennis Johnson*,0.7559999999999999,33.3,13.2,3.5,4.2,1.2,0.7,0.43700000000000006,0.125,0.852,0.0
126,Eddie Johnson,0.488,28.3,13.2,2.2,5.6,0.9,0.1,0.442,0.37200000000000005,0.77,0.0
127,Eddie Johnson,0.46299999999999997,35.6,21.9,5.5,3.6,0.9,0.3,0.485,0.313,0.81,2.2
128,Frank Johnson,0.42700000000000005,32.8,12.0,2.2,6.9,1.2,0.1,0.467,0.256,0.742,5.7
129,George Johnson,0.317,25.6,13.0,5.7,2.4,1.0,0.6,0.465,0.23399999999999999,0.826,1.7
130,Magic Johnson*,0.659,38.3,17.6,7.3,13.1,2.2,0.7,0.565,0.207,0.81,5.6
131,Marques Johnson,0.61,36.7,20.7,6.5,4.3,1.6,0.6,0.502,0.154,0.7090000000000001,4.3
132,Mickey Johnson,0.451,27.2,13.6,6.6,2.8,1.3,0.4,0.42100000000000004,0.172,0.785,3.2
133,Reggie Johnson,0.5489999999999999,11.4,4.8,1.9,0.6,0.3,0.3,0.496,0.0,0.73,10.2
134,Steve Johnson,0.46299999999999997,17.9,9.6,5.0,1.3,0.4,1.0,0.5529999999999999,0.0,0.5710000000000001,8.6
135,Steve Johnson,0.32899999999999996,19.2,9.4,5.4,0.6,0.5,0.7,0.5710000000000001,0.0,0.5820000000000001,3.5
136,Vinnie Johnson,0.598,23.3,13.0,2.9,3.3,0.5,0.2,0.473,0.21100000000000002,0.753,1.6
137,Bobby Jones*,0.634,23.5,8.3,4.3,2.5,1.4,1.4,0.523,0.0,0.784,2.4
138,Caldwell Jones,0.354,30.9,9.9,7.2,1.9,0.6,1.0,0.502,0.33299999999999996,0.8370000000000001,1.4
139,Charles Jones,0.634,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0
140,Edgar Jones,0.451,21.9,10.2,5.5,1.0,0.8,1.3,0.5,0.316,0.727,4.1
141,Hutch Jones,0.366,4.5,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.25,6.0
142,Major Jones,0.354,8.3,3.0,2.0,0.5,0.2,0.2,0.5379999999999999,0.0,0.612,4.1
143,Mark Jones,0.5489999999999999,2.7,1.2,0.3,0.8,0.0,0.0,0.5,0.0,0.5,0.0
144,Eddie Jordan,0.585,14.1,2.5,1.0,3.0,1.6,0.0,0.317,0.0,0.7,3.4
145,Eddie Jordan,0.659,9.0,3.0,1.3,1.7,1.3,0.0,0.5,0.0,0.5,-0.1
146,Rich Kelley,0.5489999999999999,22.3,5.2,6.5,2.1,0.7,0.4,0.5,0.0,0.765,0.9
147,Clark Kellogg,0.317,33.9,19.1,9.1,3.0,1.5,0.4,0.519,0.33299999999999996,0.768,0.0
148,Greg Kelser,0.366,22.3,11.0,4.9,1.1,0.9,0.4,0.519,0.33299999999999996,0.7020000000000001,-0.1
149,Albert King,0.5489999999999999,26.6,14.7,4.9,2.6,1.2,0.4,0.49200000000000005,0.136,0.7859999999999999,0.0
150,Bernard King*,0.573,34.6,26.3,5.1,2.1,1.0,0.2,0.5720000000000001,0.0,0.779,-0.1
151,Reggie King,0.512,27.1,7.8,6.1,2.3,0.7,0.3,0.52,0.0,0.66,2.4
152,Greg Kite,0.7559999999999999,5.6,1.9,1.8,0.2,0.0,0.1,0.455,0.0,0.313,7.0
153,Billy Knight,0.46299999999999997,25.1,12.8,3.4,2.1,0.7,0.1,0.491,0.28600000000000003,0.8590000000000001,2.5
154,Joe Kopicki,0.42700000000000005,11.5,3.7,2.8,0.8,0.3,0.1,0.485,0.14300000000000002,0.813,4.3
155,Bruce Kuczenski,0.5489999999999999,4.0,1.6,1.1,0.6,0.0,0.0,0.33299999999999996,0.0,0.5,12.1
156,Bruce Kuczenski,0.634,13.3,1.0,2.0,0.7,0.3,0.3,0.125,0.0,0.5,3.4
157,Bruce Kuczenski,0.317,10.2,2.8,1.8,0.4,0.0,0.0,0.294,0.0,1.0,0.0
158,Mitch Kupchak,0.659,9.5,3.1,2.6,0.2,0.1,0.2,0.38,0.0,0.647,3.4
159,Bill Laimbeer,0.598,34.9,17.3,12.2,1.8,0.6,1.0,0.53,0.0,0.866,1.9
160,Jeff Lamp,0.585,10.3,5.0,1.0,0.8,0.3,0.1,0.49,0.154,0.8959999999999999,-0.4
161,Mark Landsberger,0.488,9.6,1.5,3.4,0.3,0.2,0.1,0.373,0.0,0.5770000000000001,0.0
162,Bob Lanier*,0.61,27.9,13.6,6.3,2.6,0.8,0.7,0.5720000000000001,0.0,0.708,-0.2
163,Allen Leavell,0.354,24.5,11.5,1.4,5.6,1.3,0.1,0.47700000000000004,0.155,0.8320000000000001,-0.2
164,Ronnie Lester,0.32899999999999996,16.0,5.4,1.1,3.9,0.7,0.1,0.415,0.2,0.862,0.0
165,Fat Lever,0.585,24.8,9.7,2.7,4.6,1.7,0.4,0.447,0.2,0.743,10.8
166,Cliff Levingston,0.598,21.8,7.3,6.8,1.4,0.6,1.0,0.525,0.0,0.672,1.0
167,Steve Lingenfelter,0.451,4.7,0.7,1.3,0.3,0.0,0.0,1.0,0.0,0.0,0.3
168,Alton Lister,0.61,23.8,7.6,7.4,1.3,0.5,1.7,0.5,0.0,0.626,6.7
169,Lewis Lloyd,0.354,31.4,17.8,3.6,3.9,1.2,0.5,0.516,0.231,0.789,4.3
170,Darrell Lockhart,0.451,7.0,2.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.7
171,Kevin Loder,0.46299999999999997,13.3,4.8,1.8,1.4,0.3,0.5,0.442,0.33299999999999996,0.6920000000000001,4.8
172,Kevin Loder,0.366,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
173,John Long,0.598,30.7,16.3,3.5,2.5,1.1,0.2,0.47200000000000003,0.2,0.884,0.0
174,Sidney Lowe,0.317,15.9,4.2,1.6,3.4,1.2,0.1,0.413,0.111,0.777,4.0
175,John Lucas,0.451,28.7,10.9,2.9,10.7,1.5,0.1,0.462,0.275,0.764,4.6
176,Maurice Lucas,0.5,30.8,15.9,9.7,2.7,0.7,0.5,0.49700000000000005,0.0,0.765,0.0
177,Rudy Macklin,0.573,8.1,4.4,1.4,0.4,0.1,0.0,0.4,0.0,0.846,0.1
178,Kyle Macy,0.5,29.3,10.1,2.3,4.3,1.5,0.1,0.501,0.32899999999999996,0.833,0.1
179,Rick Mahorn,0.42700000000000005,32.9,9.0,9.0,1.6,0.8,1.5,0.507,0.0,0.6509999999999999,0.0
180,Jeff Malone,0.42700000000000005,24.4,12.1,1.9,1.9,0.3,0.2,0.444,0.324,0.826,5.3
181,Moses Malone*,0.634,36.8,22.7,13.4,1.4,1.0,1.5,0.483,0.0,0.75,1.7
182,Pace Mannion,0.451,8.2,2.1,1.0,0.8,0.4,0.0,0.397,0.231,0.7829999999999999,4.3
183,Wes Matthews,0.488,16.0,8.3,0.7,3.5,0.8,0.2,0.5329999999999999,0.0,0.818,6.4
184,Wes Matthews,0.634,20.9,7.1,1.6,4.4,0.8,0.1,0.446,0.14300000000000002,0.643,0.1
185,Cedric Maxwell,0.7559999999999999,31.3,11.9,5.8,2.6,0.8,0.3,0.532,0.16699999999999998,0.753,5.0
186,Bob McAdoo*,0.659,20.8,13.1,4.1,1.1,0.6,0.7,0.47100000000000003,0.0,0.8029999999999999,4.8
187,Rodney McCray,0.354,26.3,10.8,5.7,2.2,0.7,0.7,0.499,0.25,0.731,1.3
188,Scooter McCray,0.512,11.1,2.7,2.4,0.9,0.2,0.4,0.38799999999999996,0.0,0.7,9.5
189,Hank McDowell,0.366,10.7,3.6,2.7,0.6,0.2,0.0,0.431,0.0,0.679,0.4
190,Mike McGee,0.659,18.5,9.8,2.5,1.1,0.6,0.1,0.594,0.16699999999999998,0.54,0.4
191,Kevin McHale*,0.7559999999999999,31.4,18.4,7.4,1.3,0.3,1.5,0.556,0.33299999999999996,0.765,0.3
192,Kevin McKenna,0.317,15.1,6.3,1.6,1.9,0.8,0.1,0.41,0.17600000000000002,0.816,0.1
193,Billy McKinney,0.366,10.5,3.9,0.7,2.0,0.3,0.0,0.446,0.0,0.848,6.4
194,Tom McMillen,0.42700000000000005,20.9,9.2,3.2,1.2,0.2,0.3,0.49700000000000005,0.16699999999999998,0.8140000000000001,2.7
195,Mark McNamara,0.451,14.8,5.5,4.5,0.4,0.2,0.2,0.621,0.0,0.47100000000000003,4.6
196,Joe Meriweather,0.46299999999999997,20.6,6.6,4.8,0.7,0.5,0.8,0.532,0.0,0.764,0.3
197,Larry Micheaux,0.46299999999999997,8.5,3.1,2.9,0.5,0.5,0.3,0.544,0.0,0.5379999999999999,0.1
198,Bob Miller,0.451,4.0,2.0,2.5,0.5,0.0,0.5,0.667,0.0,0.0,2.8
199,Mike Mitchell,0.451,36.1,23.3,7.2,1.2,0.8,0.9,0.488,0.429,0.779,10.5
200,Paul Mokeski,0.61,12.3,3.8,2.4,0.6,0.2,0.4,0.479,0.33299999999999996,0.6940000000000001,0.6
201,Sidney Moncrief*,0.61,38.9,20.9,6.7,4.5,1.4,0.3,0.498,0.278,0.848,0.9
202,Johnny Moore,0.451,28.0,10.1,3.0,9.6,2.1,0.3,0.446,0.322,0.755,2.4
203,Larry Nance,0.5,35.4,17.7,8.3,2.6,1.0,2.1,0.5760000000000001,0.0,0.7070000000000001,1.2
204,Swen Nater,0.659,12.0,4.5,3.8,0.4,0.4,0.1,0.49,0.0,0.6920000000000001,2.9
205,Calvin Natt,0.585,33.4,16.2,6.0,2.3,0.9,0.3,0.583,0.11800000000000001,0.797,0.9
206,Ed Nealy,0.46299999999999997,13.5,2.5,3.1,0.7,0.6,0.1,0.5,0.0,0.8,0.1
207,Kurt Nimphius,0.524,27.9,7.9,6.3,2.1,0.5,1.8,0.52,0.25,0.623,5.5
208,Norm Nixon,0.366,37.2,17.0,2.5,11.1,1.1,0.0,0.462,0.239,0.76,1.6
209,Audie Norris,0.585,14.6,4.5,3.3,1.0,0.4,0.4,0.504,0.0,0.698,12.7
210,Mike O'Koren,0.5489999999999999,16.3,5.9,2.4,1.3,0.5,0.2,0.483,0.179,0.609,3.8
211,Mark Olberding,0.46299999999999997,26.7,9.4,5.5,2.4,0.6,0.3,0.494,0.0,0.821,9.8
212,Jawann Oldham,0.32899999999999996,13.6,4.0,3.6,0.5,0.2,1.2,0.505,0.0,0.591,1.2
213,Louis Orr,0.573,21.0,8.9,2.9,0.8,0.8,0.2,0.45799999999999996,0.0,0.82,8.4
214,Robert Parish*,0.7559999999999999,35.8,19.0,10.7,1.7,0.7,1.5,0.546,0.0,0.745,2.0
215,Billy Paultz,0.488,12.2,2.2,2.8,0.5,0.2,0.2,0.409,0.0,0.515,4.8
216,Jim Paxson,0.585,33.2,21.3,2.1,3.1,1.5,0.1,0.514,0.28800000000000003,0.841,5.4
217,John Paxson,0.451,9.3,2.9,0.7,3.0,0.2,0.0,0.445,0.182,0.615,1.1
218,Roger Phegley,0.451,3.7,2.3,0.7,0.7,0.0,0.0,0.5,1.0,1.0,1.5
219,Roger Phegley,0.524,7.6,2.1,0.9,0.9,0.1,0.0,0.29,0.25,1.0,4.1
220,Ricky Pierce,0.366,18.6,9.9,2.0,0.9,0.4,0.2,0.47,0.0,0.861,0.5
221,John Pinone,0.488,9.3,2.9,1.4,0.4,0.3,0.1,0.5379999999999999,0.0,0.6,3.5
222,Tom Piotrowski,0.585,4.3,1.7,0.9,0.3,0.1,0.2,0.462,0.0,1.0,10.5
223,Charles Pittman,0.5,14.3,4.7,3.1,1.0,0.2,0.3,0.603,0.0,0.6829999999999999,0.3
224,Ben Poquette,0.341,16.8,3.6,3.6,1.0,0.4,0.6,0.439,0.2,0.7909999999999999,9.5
225,Paul Pressey,0.61,21.4,8.3,3.5,3.1,1.1,0.6,0.523,0.222,0.6,0.6
226,Kurt Rambis,0.659,15.8,3.6,5.7,0.7,0.6,0.3,0.5579999999999999,0.0,0.636,-0.1
227,Kelvin Ransey,0.5489999999999999,24.2,9.5,1.6,6.0,1.1,0.1,0.434,0.21899999999999997,0.792,0.0
228,Leo Rautins,0.634,7.0,1.7,1.2,1.0,0.3,0.1,0.36200000000000004,0.0,0.6,-0.2
229,Robert Reid,0.354,30.3,14.0,5.3,3.4,1.4,0.5,0.474,0.25,0.659,1.8
230,Clint Richardson,0.634,22.8,7.6,2.4,2.2,0.7,0.3,0.467,0.0,0.767,0.1
231,Micheal Ray Richardson,0.5489999999999999,26.8,12.0,3.6,4.5,2.1,0.4,0.46,0.24100000000000002,0.7040000000000001,0.1
232,Doc Rivers,0.488,23.9,9.3,2.7,3.9,1.6,0.4,0.462,0.16699999999999998,0.785,1.7
233,Anthony Roberts,0.46299999999999997,10.4,4.3,2.7,0.7,0.3,0.1,0.374,0.0,0.722,1.3
234,Fred Roberts,0.451,19.4,7.3,3.8,1.2,0.7,0.5,0.536,0.25,0.8370000000000001,3.8
235,Rick Robey,0.5,14.0,5.6,3.2,1.1,0.3,0.2,0.545,1.0,0.693,1.5
