,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
38,Joe Bryant,0.42700000000000005,28.7,9.3,6.4,1.8,1.3,0.5,0.431,0.147,0.742,4.9
39,Quinn Buckner,0.598,25.2,10.7,3.6,5.7,2.0,0.1,0.467,0.4,0.7340000000000001,0.1
40,Tom Burleson,0.573,7.4,2.6,1.9,0.5,0.2,0.4,0.34600000000000003,0.0,0.575,-0.1
41,Don Buse,0.6709999999999999,30.9,7.7,2.9,4.0,1.6,0.1,0.44299999999999995,0.24100000000000002,0.664,0.2
42,Marty Byrnes,0.732,6.1,2.0,0.8,0.4,0.2,0.0,0.5,0.0,0.867,0.1
43,Corky Calhoun,0.451,4.3,1.1,1.4,0.0,0.3,0.0,0.444,0.0,0.0,1.8
44,Mack Calvin,0.293,16.1,6.4,1.8,2.8,0.6,0.0,0.441,0.091,0.897,4.4
45,Austin Carr,0.451,20.7,11.8,2.1,1.9,0.5,0.0,0.465,0.33299999999999996,0.738,-0.1
46,Kenny Carr,0.732,11.4,3.2,3.4,0.2,0.4,0.2,0.43799999999999994,0.0,1.0,4.6
47,Kenny Carr,0.451,24.1,12.3,7.7,1.0,0.9,0.7,0.493,0.0,0.655,0.0
48,M.L. Carr,0.7440000000000001,24.3,11.1,4.0,1.9,1.5,0.4,0.474,0.293,0.7390000000000001,0.0
49,Bob Carrington,0.42700000000000005,13.4,3.6,1.3,0.3,0.4,0.1,0.405,0.0,0.75,1.4
50,Ron Carter,0.451,9.0,2.5,1.5,0.7,0.2,0.2,0.405,0.0,0.28600000000000003,2.0
51,Bill Cartwright,0.47600000000000003,38.4,21.7,8.9,2.0,0.6,1.2,0.547,0.0,0.797,3.8
52,Harvey Catchings,0.598,19.0,3.2,5.7,1.1,0.3,2.3,0.39799999999999996,0.0,0.629,-0.1
53,Don Chaney,0.7440000000000001,8.7,2.8,1.2,0.6,0.5,0.2,0.354,0.16699999999999998,0.762,3.9
54,Maurice Cheeks*,0.72,33.2,11.4,3.5,7.0,2.3,0.4,0.54,0.444,0.779,5.2
55,Phil Chenier,0.47600000000000003,23.5,10.1,2.2,2.1,0.9,0.3,0.39299999999999996,0.5,0.7559999999999999,0.0
56,Phil Chenier,0.451,16.5,5.4,1.5,2.0,0.7,0.4,0.385,0.33299999999999996,0.6920000000000001,-0.1
57,Jim Chones,0.732,29.2,10.6,6.9,1.8,0.7,0.8,0.489,0.0,0.74,9.7
58,Jim Cleamons,0.47600000000000003,11.5,3.4,0.9,1.8,0.6,0.1,0.435,0.375,0.8,2.6
59,Jim Cleamons,0.47600000000000003,26.9,7.8,2.3,4.4,0.8,0.2,0.483,0.174,0.735,0.4
60,Doug Collins,0.72,26.8,13.8,2.6,2.8,0.8,0.2,0.466,0.0,0.9109999999999999,7.9
61,Jeff Cook,0.6709999999999999,13.7,5.5,3.7,1.3,0.4,0.3,0.469,0.0,0.8059999999999999,0.0
62,Michael Cooper,0.732,24.1,8.8,2.8,2.7,1.0,0.5,0.524,0.25,0.7759999999999999,0.0
63,Wayne Cooper,0.293,22.5,11.0,6.4,0.5,0.3,1.0,0.489,0.25,0.7509999999999999,0.0
64,Hollis Copeland,0.47600000000000003,15.2,5.7,2.1,1.1,0.8,0.3,0.495,0.0,0.733,3.5
65,Dave Corzine,0.47600000000000003,10.6,2.9,3.5,0.8,0.1,0.4,0.41700000000000004,0.0,0.662,2.3
66,John Coughran,0.293,6.7,2.8,0.8,0.5,0.3,0.0,0.358,0.222,0.5710000000000001,0.3
67,Dave Cowens*,0.7440000000000001,32.7,14.2,8.1,3.1,1.0,0.9,0.45299999999999996,0.083,0.779,2.1
68,Charlie Criss,0.61,22.1,8.3,1.4,3.0,0.9,0.0,0.431,0.059000000000000004,0.8109999999999999,1.9
69,Terry Crosby,0.573,7.0,1.5,0.3,1.8,0.0,0.0,0.5,0.0,1.0,2.4
70,Pat Cummings,0.598,12.7,6.6,3.4,0.7,0.3,0.2,0.505,0.0,0.764,4.0
71,Bob Dandridge,0.47600000000000003,32.4,17.4,5.5,4.0,0.6,0.8,0.451,0.182,0.809,2.8
72,Adrian Dantley*,0.293,39.3,28.0,7.6,2.8,1.4,0.2,0.5760000000000001,0.0,0.8420000000000001,1.2
73,Brad Davis,0.451,8.6,1.4,0.4,1.0,0.6,0.0,0.28600000000000003,0.0,0.75,0.9
74,Brad Davis,0.293,17.3,5.8,1.2,3.5,0.8,0.1,0.589,0.0,0.833,-0.3
75,Harry Davis,0.5,7.5,3.3,1.5,0.0,0.3,0.0,0.5,0.0,0.5,5.4
76,Johnny Davis,0.451,35.5,15.9,2.8,5.4,1.3,0.3,0.428,0.095,0.8640000000000001,2.8
77,Walter Davis,0.6709999999999999,30.8,21.5,3.6,4.5,1.5,0.3,0.563,0.0,0.8190000000000001,0.0
78,Darryl Dawkins,0.72,31.8,14.7,8.7,1.9,0.6,1.8,0.522,0.0,0.653,2.5
79,Paul Dawkins,0.293,13.6,5.5,2.2,1.4,0.6,0.2,0.47,0.2,0.688,1.7
80,Greg Deane,0.293,6.9,1.4,0.9,0.9,0.0,0.0,0.182,1.0,0.7140000000000001,10.5
81,Larry Demic,0.47600000000000003,22.8,7.0,5.9,0.8,0.7,0.4,0.436,0.0,0.601,0.6
82,Coby Dietrick,0.366,23.2,6.9,4.6,2.7,1.1,0.6,0.45399999999999996,0.111,0.763,0.0
83,Leon Douglas,0.195,25.5,8.1,7.2,1.7,0.4,0.9,0.486,0.0,0.6759999999999999,0.6
84,John Drew,0.61,28.8,19.5,5.9,1.3,1.1,0.3,0.45299999999999996,0.0,0.757,0.0
85,Terry Duerod,0.195,19.9,9.3,1.5,1.7,0.6,0.2,0.47200000000000003,0.28300000000000003,0.682,4.4
86,Mike Dunleavy,0.5,20.3,8.0,2.0,4.1,0.8,0.1,0.46399999999999997,0.15,0.828,8.3
87,T.R. Dunn,0.46299999999999997,22.5,6.9,4.0,1.8,1.2,0.4,0.436,0.0,0.757,5.7
88,James Edwards,0.451,28.2,15.7,7.0,1.5,0.7,1.3,0.512,0.0,0.6809999999999999,-0.1
89,Bob Elliott,0.415,13.4,5.7,3.4,1.0,0.5,0.3,0.44299999999999995,0.25,0.684,-0.1
90,Bo Ellis,0.366,10.5,3.4,2.4,0.6,0.2,0.5,0.449,0.0,0.755,-0.1
91,Len Elmore,0.573,15.8,4.5,4.4,1.1,0.7,0.7,0.43,0.0,0.6890000000000001,2.9
92,Alex English*,0.451,28.3,14.9,7.0,2.6,0.8,0.6,0.504,0.0,0.8140000000000001,2.1
93,Alex English*,0.366,36.5,21.3,9.4,3.4,1.2,1.2,0.485,0.667,0.762,6.4
94,Julius Erving*,0.72,36.1,26.9,7.4,4.6,2.2,1.8,0.519,0.2,0.787,0.7
95,Earl Evans,0.195,10.6,4.4,2.1,1.0,0.4,0.0,0.45,0.389,0.5710000000000001,1.4
96,Mike Evans,0.5,15.8,6.2,1.4,2.9,0.8,0.1,0.44799999999999995,0.28600000000000003,0.682,3.3
97,Eric Fernsten,0.7440000000000001,7.7,3.1,1.7,0.5,0.3,0.2,0.46399999999999997,0.0,0.635,6.7
98,Chris Ford,0.7440000000000001,29.0,11.2,2.5,2.9,1.5,0.4,0.465,0.42700000000000005,0.754,0.8
99,Don Ford,0.732,11.2,3.0,1.9,0.7,0.2,0.3,0.508,0.0,0.821,0.9
100,Don Ford,0.451,20.0,7.3,4.1,1.4,0.5,0.3,0.451,0.5,0.88,1.5
101,Phil Ford,0.573,32.0,16.2,2.1,7.4,1.7,0.0,0.462,0.174,0.818,5.3
102,Walt Frazier*,0.451,9.0,3.3,1.0,2.7,0.7,0.3,0.364,0.0,1.0,3.6
103,World B. Free,0.42700000000000005,38.0,30.2,3.5,4.2,1.2,0.5,0.474,0.36,0.753,1.6
104,Terry Furlow,0.61,19.2,8.4,2.0,3.4,0.9,0.4,0.41,0.111,0.863,12.5
105,Terry Furlow,0.293,31.2,16.0,2.8,4.0,1.0,0.3,0.47600000000000003,0.315,0.8759999999999999,0.1
106,Mike Gale,0.5,22.0,6.6,2.3,4.7,1.8,0.2,0.45399999999999996,0.154,0.8079999999999999,0.1
107,Gary Garland,0.366,14.2,4.3,1.8,1.9,0.7,0.1,0.435,0.316,0.6920000000000001,1.2
108,Gus Gerard,0.573,11.9,5.3,2.4,0.6,0.6,0.4,0.457,0.33299999999999996,0.66,5.6
109,George Gervin*,0.5,37.6,33.1,5.2,2.6,1.4,1.0,0.528,0.314,0.852,1.5
110,John Gianelli,0.293,16.8,3.2,3.6,1.0,0.4,0.4,0.348,0.0,0.563,0.9
111,Artis Gilmore*,0.366,32.7,17.8,9.0,2.8,0.6,1.2,0.595,0.0,0.7120000000000001,0.6
112,Jack Givens,0.61,15.3,5.7,3.0,0.7,0.6,0.2,0.385,0.0,0.828,6.1
113,Mike Glenn,0.47600000000000003,10.7,5.9,0.9,1.1,0.5,0.1,0.516,0.2,0.863,0.0
114,Glen Gondrezick,0.366,17.3,6.6,4.4,1.4,1.2,0.3,0.517,0.33299999999999996,0.76,8.0
115,Mike Green,0.573,21.9,7.7,5.4,1.3,0.6,1.0,0.434,0.0,0.5710000000000001,2.8
116,Dave Greenwood,0.366,34.0,16.3,9.4,2.2,0.7,1.6,0.474,0.14300000000000002,0.81,0.8
117,Kevin Grevey,0.47600000000000003,28.0,14.0,2.9,2.7,0.9,0.2,0.41200000000000003,0.37,0.867,2.0
118,Paul Griffin,0.5,22.1,6.3,5.3,3.0,1.0,0.6,0.5529999999999999,0.0,0.725,2.2
119,Bob Gross,0.46299999999999997,25.5,8.7,4.0,3.7,1.0,0.8,0.46799999999999997,0.1,0.833,0.5
120,Ernie Grunfeld,0.573,17.5,5.9,2.9,1.4,0.7,0.1,0.44299999999999995,0.5,0.7709999999999999,1.9
121,Roy Hamilton,0.195,15.5,4.6,1.5,2.7,0.7,0.1,0.401,0.0,0.687,10.6
122,James Hardy,0.293,21.1,5.5,5.3,1.4,0.6,1.1,0.507,0.5,0.773,-0.4
123,Joe Hassett,0.451,15.3,7.1,1.3,1.4,0.6,0.1,0.42200000000000004,0.348,0.828,5.6
124,Steve Hawes,0.61,22.6,9.3,6.0,1.8,0.9,0.4,0.502,0.375,0.8240000000000001,2.2
125,Elvin Hayes*,0.47600000000000003,39.3,23.0,11.1,1.6,0.8,2.3,0.45399999999999996,0.231,0.6990000000000001,2.1
126,Spencer Haywood*,0.732,20.3,9.7,4.6,1.2,0.5,0.8,0.48700000000000004,0.25,0.772,3.1
127,Gar Heard,0.6709999999999999,17.1,5.0,4.6,1.2,1.0,0.6,0.41700000000000004,0.0,0.7440000000000001,0.4
128,Gerald Henderson,0.7440000000000001,14.0,6.2,1.1,1.9,0.6,0.2,0.5,0.33299999999999996,0.69,6.5
129,Tom Henderson,0.5,23.5,5.5,1.7,4.2,0.8,0.1,0.47700000000000004,0.0,0.727,3.3
130,Johnny High,0.6709999999999999,13.7,5.0,2.1,1.5,0.9,0.2,0.446,0.14300000000000002,0.674,4.4
131,Armond Hill,0.61,26.5,6.1,1.7,5.4,1.4,0.1,0.41100000000000003,0.25,0.8490000000000001,1.7
132,Darnell Hillman,0.293,14.4,4.0,3.7,1.0,0.4,0.5,0.45799999999999996,0.0,0.5,2.5
133,Brad Holland,0.732,5.2,2.8,0.4,0.6,0.4,0.0,0.423,0.2,0.938,-0.4
134,Lionel Hollins,0.46299999999999997,20.7,10.0,1.0,2.5,1.5,0.1,0.385,0.1,0.642,1.8
135,Lionel Hollins,0.72,29.5,12.2,2.6,4.1,1.7,0.3,0.415,0.2,0.77,2.0
136,Phil Hubbard,0.195,18.6,9.1,5.0,1.1,0.8,0.2,0.466,0.0,0.75,6.0
137,Kim Hughes,0.366,17.3,3.1,4.7,1.1,0.9,1.1,0.505,0.0,0.366,6.2
138,Geoff Huston,0.47600000000000003,13.0,3.1,0.8,2.2,0.5,0.1,0.39,0.17600000000000002,0.737,3.1
139,Dan Issel*,0.366,35.8,23.8,8.8,2.4,1.1,0.7,0.505,0.33299999999999996,0.775,2.3
140,Phil Jackson*,0.415,12.1,4.1,1.5,0.8,0.3,0.3,0.63,0.0,0.7,1.7
141,Abdul Jeelani,0.46299999999999997,16.7,9.6,3.5,1.2,0.5,0.5,0.51,0.0,0.789,1.3
142,Cheese Johnson,0.293,5.9,3.0,1.6,0.2,0.1,0.0,0.4,0.0,0.6,1.1
143,Clemon Johnson,0.451,19.5,6.0,5.0,1.5,0.6,1.5,0.503,0.0,0.632,2.5
144,Dennis Johnson*,0.6829999999999999,36.3,19.0,5.1,4.1,1.8,1.0,0.42200000000000004,0.207,0.78,0.3
145,Eddie Johnson,0.61,33.2,18.5,2.5,4.7,1.5,0.3,0.48700000000000004,0.385,0.828,0.3
146,George Johnson,0.415,26.2,7.2,7.4,2.1,0.7,3.2,0.457,0.0,0.706,0.1
147,George Johnson,0.366,25.8,10.2,7.8,2.1,1.1,0.9,0.47600000000000003,0.222,0.7829999999999999,-0.8
148,John Johnson,0.6829999999999999,31.3,11.3,5.3,5.2,0.9,0.4,0.488,0.0,0.8009999999999999,0.9
149,Magic Johnson*,0.732,36.3,18.0,7.7,7.3,2.4,0.5,0.53,0.226,0.81,1.6
150,Marques Johnson,0.598,34.9,21.7,7.4,3.5,1.3,0.9,0.544,0.222,0.7909999999999999,2.2
151,Mickey Johnson,0.451,32.3,19.1,8.3,4.2,1.9,1.4,0.46299999999999997,0.156,0.799,-0.3
152,Ollie Johnson,0.366,19.4,7.7,2.1,2.0,0.7,0.3,0.49700000000000005,0.091,0.882,11.5
153,Vinnie Johnson,0.6829999999999999,8.6,3.2,1.4,1.4,0.5,0.1,0.391,0.0,0.795,0.5
154,Bobby Jones*,0.72,26.2,13.0,5.6,1.8,1.3,1.5,0.532,0.0,0.7809999999999999,3.8
155,Caldwell Jones,0.72,34.6,7.4,11.9,2.1,0.5,2.0,0.436,0.0,0.6970000000000001,0.0
156,Dwight Jones,0.5,13.2,6.0,3.4,0.5,0.2,0.2,0.42,0.0,0.75,3.5
157,Dwight Jones,0.366,22.1,10.1,5.6,1.7,0.5,0.7,0.535,0.0,0.721,7.4
158,Major Jones,0.5,18.8,5.3,4.6,0.8,0.6,0.8,0.48,0.33299999999999996,0.565,8.2
159,Eddie Jordan,0.415,32.4,13.3,3.3,6.8,2.7,0.3,0.43,0.25,0.779,2.6
160,Jeff Judkins,0.7440000000000001,10.4,5.4,1.0,0.7,0.4,0.1,0.504,0.40700000000000003,0.816,3.8
161,Rich Kelley,0.415,25.7,10.0,7.0,2.2,0.9,1.4,0.466,0.0,0.7879999999999999,4.9
162,Rich Kelley,0.6709999999999999,16.2,5.8,5.1,2.2,1.2,0.7,0.506,0.0,0.7829999999999999,10.5
163,Greg Kelser,0.195,24.7,14.2,5.5,2.2,1.2,0.7,0.47200000000000003,0.2,0.7190000000000001,11.5
164,Larry Kenon,0.5,35.9,20.1,9.9,3.0,1.4,0.2,0.485,0.111,0.7829999999999999,7.3
165,Irv Kiffin,0.5,8.2,3.2,1.5,0.7,0.4,0.1,0.33299999999999996,0.0,0.72,2.3
166,Carl Kilpatrick,0.293,3.0,1.5,2.0,0.0,0.0,0.0,0.5,0.0,0.5,0.2
167,Bernard King*,0.293,22.1,9.3,4.6,2.7,0.4,0.2,0.518,0.0,0.54,8.1
168,Reggie King,0.573,25.0,8.2,6.9,1.3,0.8,0.4,0.515,0.0,0.726,3.9
169,Billy Knight,0.451,25.5,13.1,4.8,2.1,1.1,0.1,0.5329999999999999,0.267,0.809,2.7
170,Toby Knight,0.47600000000000003,36.4,19.1,6.1,1.9,1.4,1.1,0.529,0.0,0.8079999999999999,0.3
171,Arvid Kramer,0.366,5.6,2.0,1.5,0.4,0.0,0.6,0.318,0.0,1.0,2.4
172,Joel Kramer,0.6709999999999999,13.2,3.5,2.8,1.4,0.5,0.1,0.469,0.0,0.8,1.3
173,John Kuester,0.451,4.2,1.2,0.6,0.7,0.3,0.0,0.353,0.0,0.7140000000000001,4.1
174,Kevin Kunnert,0.46299999999999997,16.8,7.0,6.2,1.6,0.4,1.2,0.439,0.0,0.605,1.8
175,Mitch Kupchak,0.47600000000000003,11.3,4.7,2.6,0.4,0.2,0.2,0.419,0.0,0.693,4.3
176,Sam Lacey,0.573,29.8,9.2,8.0,5.7,1.4,1.3,0.44799999999999995,0.0,0.741,3.2
177,Tom LaGarde,0.6829999999999999,14.2,4.7,3.8,1.1,0.2,0.4,0.47700000000000004,0.0,0.657,1.1
178,John Lambert,0.451,17.9,5.4,4.8,0.8,0.6,0.6,0.413,0.0,0.723,1.4
179,Mark Landsberger,0.366,21.0,8.4,8.3,0.6,0.4,0.3,0.529,0.0,0.524,5.4
180,Mark Landsberger,0.732,16.3,7.0,7.1,0.6,0.4,0.2,0.48200000000000004,0.0,0.518,-0.6
181,Bob Lanier*,0.195,37.6,21.7,10.1,3.3,1.0,1.6,0.546,0.0,0.7809999999999999,0.0
182,Bob Lanier*,0.598,28.4,15.7,6.9,2.4,1.4,1.1,0.519,1.0,0.785,0.0
183,Allen Leavell,0.5,27.6,10.9,2.4,5.4,1.6,0.4,0.503,0.158,0.8140000000000001,6.2
184,Butch Lee,0.451,8.0,1.3,1.0,1.0,0.0,0.0,0.182,0.0,0.0,5.8
185,Butch Lee,0.732,2.8,1.3,0.7,0.8,0.1,0.0,0.308,0.0,0.857,7.3
186,Ron Lee,0.61,12.1,2.2,1.1,2.2,0.5,0.1,0.319,0.0,0.529,-0.1
187,Ron Lee,0.195,25.9,7.3,2.9,5.6,2.7,0.4,0.39299999999999996,0.39299999999999996,0.66,1.4
188,John Long,0.195,34.3,19.4,4.9,3.0,1.9,0.4,0.505,0.083,0.825,0.1
189,John Lucas,0.293,34.5,12.6,2.8,7.5,1.7,0.0,0.467,0.28600000000000003,0.768,0.2
190,Maurice Lucas,0.46299999999999997,28.7,14.3,7.9,3.0,0.6,0.9,0.44,0.4,0.73,0.2
191,Maurice Lucas,0.415,32.2,15.2,9.6,3.8,0.9,1.2,0.49,0.0,0.775,5.6
192,Ollie Mack,0.732,5.7,1.9,0.8,0.7,0.1,0.0,0.42,0.0,0.5,2.2
193,Ollie Mack,0.366,22.9,8.0,2.1,1.4,0.9,0.1,0.517,0.0,0.879,1.8
194,Moses Malone*,0.5,38.3,25.8,14.5,1.8,1.0,1.3,0.502,0.0,0.7190000000000001,3.4
195,Steve Malovic,0.47600000000000003,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,2.4
196,Steve Malovic,0.42700000000000005,9.9,1.9,2.1,0.4,0.2,0.0,0.5479999999999999,0.0,0.778,1.0
197,Steve Malovic,0.195,16.2,2.6,2.8,1.4,0.2,0.5,0.32,0.0,0.7140000000000001,7.4
198,Pete Maravich*,0.293,30.7,17.1,2.4,3.2,0.9,0.2,0.41200000000000003,0.636,0.82,4.2
199,Pete Maravich*,0.7440000000000001,17.0,11.5,1.5,1.1,0.3,0.1,0.494,0.75,0.909,3.2
200,Cedric Maxwell,0.7440000000000001,34.3,16.9,8.8,2.5,1.0,0.8,0.609,0.0,0.787,4.0
201,Scott May,0.366,24.0,12.4,4.0,1.9,0.8,0.1,0.45,0.0,0.8370000000000001,-0.2
202,Bob McAdoo*,0.195,36.2,21.1,8.1,3.4,1.3,1.1,0.48,0.125,0.73,-0.2
203,Jim McElroy,0.195,28.1,11.7,1.4,4.5,0.7,0.4,0.455,0.214,0.7979999999999999,0.0
204,Jim McElroy,0.61,16.6,5.5,1.6,2.1,0.7,0.2,0.386,0.28600000000000003,0.698,0.8
205,George McGinnis*,0.366,31.6,15.6,10.3,4.9,1.5,0.4,0.45899999999999996,0.14300000000000002,0.541,-0.3
206,George McGinnis*,0.451,28.0,13.2,8.5,4.0,1.1,0.2,0.43700000000000006,0.125,0.575,1.0
207,Billy McKinney,0.573,17.5,6.8,1.1,3.3,0.8,0.1,0.449,0.1,0.805,3.6
208,Tom McMillen,0.61,20.2,8.7,4.2,1.2,0.7,0.3,0.5,0.0,0.757,5.9
209,John Mengelt,0.366,10.8,6.1,0.6,1.1,0.3,0.0,0.542,0.0,0.7959999999999999,2.4
210,Joe Meriweather,0.47600000000000003,24.1,9.0,5.4,1.0,0.6,1.8,0.528,0.0,0.645,0.6
211,Dave Meyers,0.598,27.9,12.1,5.7,2.8,0.9,0.5,0.48100000000000004,0.2,0.634,1.8
212,Mike Mitchell,0.451,34.2,22.2,7.2,1.1,0.9,0.9,0.523,0.0,0.787,1.0
213,Steve Mix,0.72,19.0,11.6,3.6,1.8,0.8,0.1,0.516,0.4,0.831,0.1
214,Paul Mokeski,0.5,9.4,2.4,2.4,0.2,0.1,0.5,0.33299999999999996,0.0,0.778,0.8
215,Sidney Moncrief*,0.598,20.2,8.5,4.4,1.7,0.9,0.2,0.46799999999999997,0.0,0.795,11.9
216,Eric Money,0.72,13.7,5.0,1.2,2.7,0.0,0.2,0.389,0.0,1.0,0.3
217,Eric Money,0.195,26.7,10.9,1.8,4.3,1.0,0.2,0.508,0.0,0.779,0.0
218,Earl Monroe*,0.47600000000000003,12.4,7.4,0.7,1.3,0.4,0.1,0.457,0.0,0.875,0.3
219,Calvin Murphy*,0.5,35.2,20.0,2.0,3.9,1.9,0.1,0.493,0.04,0.897,0.0
220,Swen Nater,0.42700000000000005,35.3,13.4,15.0,2.9,0.6,0.5,0.5539999999999999,0.0,0.718,0.5
221,Calvin Natt,0.415,38.6,19.7,9.7,2.1,1.5,0.4,0.479,0.2,0.711,-0.5
222,Calvin Natt,0.46299999999999997,32.4,20.4,7.1,2.3,1.0,0.5,0.48,0.5,0.77,1.0
223,Mike Newlin,0.415,32.2,20.9,3.4,4.0,1.5,0.1,0.46,0.29600000000000004,0.884,12.2
224,Norm Nixon,0.732,39.3,17.6,2.8,7.8,1.8,0.2,0.516,0.125,0.779,2.4
225,Sylvester Norris,0.5,11.1,2.4,2.5,0.4,0.2,0.7,0.419,0.0,0.667,2.0
226,Mark Olberding,0.5,28.1,10.6,5.6,4.4,0.9,0.3,0.478,0.0,0.795,0.8
227,John Olive,0.42700000000000005,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
228,Tom Owens,0.46299999999999997,30.8,16.4,7.5,2.6,0.6,0.7,0.514,0.5,0.753,0.2
229,Robert Parish*,0.293,29.4,17.0,10.9,1.7,0.8,1.6,0.507,0.0,0.715,1.9
230,Sonny Parker,0.293,34.7,14.7,5.7,3.1,2.1,0.4,0.489,0.0,0.785,1.0
231,Billy Paultz,0.5,25.8,9.4,6.8,2.5,1.0,1.0,0.496,0.0,0.66,0.9
232,Billy Paultz,0.5,26.5,8.6,7.2,1.9,0.6,1.1,0.473,0.0,0.524,2.7
233,Jim Paxson,0.46299999999999997,17.6,6.2,1.5,2.0,0.7,0.1,0.41100000000000003,0.045,0.711,2.9
234,Wiley Peck,0.5,12.1,3.5,3.5,0.6,0.3,0.4,0.43200000000000005,0.0,0.618,0.6
235,Sam Pellom,0.61,8.5,2.5,2.1,0.4,0.3,0.3,0.40700000000000003,0.0,0.7,2.2
236,Roger Phegley,0.47600000000000003,19.4,11.1,2.3,1.4,0.4,0.1,0.474,0.4,0.867,3.9
