,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
88,Johnny Dawkins,0.537,31.0,15.8,4.0,7.0,0.8,0.0,0.634,0.25,0.909,9.0
89,Tony Dawson,0.305,4.3,2.3,0.5,0.0,0.0,0.0,0.5710000000000001,1.0,0.0,1.6
90,Byron Dinkins,0.6709999999999999,14.4,3.4,1.1,1.9,0.2,0.0,0.39399999999999996,0.0,0.889,2.0
91,Byron Dinkins,0.5,2.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
92,Vlade Divac*,0.7070000000000001,28.2,11.2,8.1,1.1,1.3,1.5,0.565,0.35700000000000004,0.703,1.3
93,James Donaldson,0.341,34.1,10.0,8.9,0.8,0.4,1.1,0.532,0.0,0.721,0.6
94,Sherman Douglas,0.293,35.1,18.5,2.9,8.5,1.7,0.1,0.504,0.129,0.6859999999999999,0.6
95,Greg Dreiling,0.5,14.1,3.5,3.5,0.7,0.3,0.4,0.505,0.0,0.6,0.0
96,Larry Drew,0.7070000000000001,10.3,2.9,0.7,2.5,0.3,0.0,0.43200000000000005,0.424,0.773,0.0
97,Clyde Drexler*,0.768,34.8,21.5,6.7,6.0,1.8,0.7,0.48200000000000004,0.319,0.794,0.0
98,Kevin Duckworth,0.768,31.0,15.8,6.6,1.1,0.4,0.4,0.48100000000000004,0.0,0.772,0.0
99,Chris Dudley,0.317,25.6,7.1,8.4,0.6,0.6,2.5,0.408,0.0,0.534,8.3
100,Joe Dumars*,0.61,38.1,20.4,2.3,5.5,1.1,0.1,0.48100000000000004,0.311,0.89,4.3
101,T.R. Dunn,0.244,12.8,3.1,2.5,1.4,0.7,0.1,0.447,0.25,0.9,5.4
102,Ledell Eackles,0.366,24.1,13.0,1.9,2.0,0.7,0.1,0.45299999999999996,0.237,0.7390000000000001,1.1
103,Mark Eaton,0.659,32.3,5.1,8.3,0.6,0.5,2.4,0.579,0.0,0.634,0.5
104,Blue Edwards,0.659,26.0,9.3,3.2,1.7,0.9,0.5,0.526,0.25,0.701,12.4
105,James Edwards,0.61,26.4,13.6,3.8,0.9,0.2,0.4,0.484,0.5,0.7290000000000001,4.3
106,Kevin Edwards,0.293,25.3,12.1,2.6,3.0,1.6,0.6,0.41,0.28600000000000003,0.8029999999999999,2.2
107,Craig Ehlo,0.402,33.7,10.1,4.7,4.6,1.5,0.4,0.445,0.32899999999999996,0.679,9.9
108,Mario Elie,0.537,6.7,2.0,0.3,0.3,0.0,0.0,0.28600000000000003,0.5,0.5,0.3
109,Mario Elie,0.537,20.8,7.7,3.6,1.5,0.6,0.3,0.507,0.375,0.851,1.2
110,Sean Elliott,0.6709999999999999,37.1,15.9,5.6,2.9,0.8,0.4,0.49,0.313,0.8079999999999999,5.5
111,Dale Ellis,0.5,26.7,15.0,3.1,2.1,1.1,0.1,0.46299999999999997,0.303,0.738,2.2
112,Dale Ellis,0.585,29.7,19.3,3.9,1.5,0.8,0.2,0.486,0.441,0.7070000000000001,3.5
113,Pervis Ellison,0.366,25.6,10.4,7.7,1.3,0.6,2.1,0.513,0.0,0.65,1.6
114,A.J. English,0.366,20.6,8.8,2.1,2.5,0.4,0.2,0.439,0.09699999999999999,0.7070000000000001,3.4
115,Alex English*,0.341,22.1,9.7,3.2,1.3,0.5,0.3,0.439,0.0,0.85,1.6
116,Patrick Ewing*,0.47600000000000003,38.3,26.6,11.2,3.0,1.0,3.2,0.514,0.0,0.745,-0.1
117,Jim Farmer,0.537,6.5,3.0,2.5,0.0,0.0,0.0,0.28600000000000003,0.0,1.0,1.7
118,Jim Farmer,0.244,17.7,10.0,2.5,1.5,0.5,0.1,0.45799999999999996,0.22699999999999998,0.73,8.8
119,Dave Feitl,0.634,7.2,2.6,1.9,0.2,0.1,0.2,0.371,0.0,0.75,3.2
120,Duane Ferrell,0.524,14.9,6.1,2.3,0.7,0.4,0.3,0.489,0.667,0.8009999999999999,1.6
121,Danny Ferry,0.402,20.5,8.6,3.5,1.8,0.5,0.3,0.428,0.299,0.816,1.6
122,Vern Fleming,0.5,28.0,12.7,3.1,5.3,1.1,0.2,0.531,0.222,0.7290000000000001,4.0
123,Sleepy Floyd,0.634,22.6,12.3,1.9,3.9,1.2,0.2,0.41100000000000003,0.273,0.752,0.2
124,Greg Foster,0.366,11.2,4.4,2.8,0.7,0.2,0.4,0.46,0.0,0.6890000000000001,0.6
125,Anthony Frederick,0.305,13.6,5.1,2.4,1.3,0.6,0.4,0.39899999999999997,0.0,0.7170000000000001,10.0
126,Corey Gaines,0.244,22.6,8.3,1.4,9.1,1.0,0.2,0.4,0.23800000000000002,0.846,0.1
127,Kevin Gamble,0.6829999999999999,33.0,15.6,3.3,3.1,1.2,0.4,0.5870000000000001,0.0,0.815,0.0
128,Winston Garland,0.37799999999999995,24.7,8.2,2.9,4.6,1.4,0.1,0.426,0.154,0.752,0.1
129,Tom Garrick,0.37799999999999995,14.2,3.9,1.9,3.3,0.9,0.0,0.424,0.0,0.759,0.2
130,Kenny Gattison,0.317,21.6,9.0,5.3,0.6,0.7,0.9,0.532,0.0,0.6609999999999999,1.9
131,Tate George,0.317,10.6,3.4,0.8,1.9,0.4,0.1,0.415,0.0,0.8,1.0
132,Derrick Gervin,0.317,13.3,7.6,2.0,0.5,0.3,0.3,0.41600000000000004,0.25,0.789,4.4
133,Kendall Gill,0.317,23.7,11.0,3.2,3.7,1.3,0.5,0.45,0.14300000000000002,0.835,3.7
134,Armen Gilliam,0.317,38.0,19.8,9.4,1.1,1.4,0.8,0.513,0.0,0.813,0.6
135,Armen Gilliam,0.537,33.9,15.0,7.3,1.6,0.7,0.6,0.47,0.0,0.816,0.0
136,Gerald Glass,0.354,11.9,6.9,2.0,0.8,0.5,0.2,0.43799999999999994,0.11800000000000001,0.684,0.3
137,Mike Gminski,0.537,26.4,9.1,6.7,1.1,0.5,1.1,0.384,0.125,0.841,8.3
138,Mike Gminski,0.317,28.1,11.4,7.6,1.2,0.5,0.4,0.473,0.16699999999999998,0.789,2.4
139,Dan Godfread,0.354,2.0,1.3,0.2,0.0,0.1,0.4,0.41700000000000004,0.0,0.75,1.8
140,Jim Grandholm,0.341,6.5,3.0,1.9,0.3,0.1,0.3,0.517,0.529,0.47600000000000003,3.0
141,Gary Grant,0.37799999999999995,31.0,8.7,3.1,8.6,1.5,0.2,0.451,0.231,0.6890000000000001,0.4
142,Greg Grant,0.47600000000000003,4.9,1.2,0.5,0.9,0.4,0.0,0.37,0.33299999999999996,0.833,0.8
143,Harvey Grant,0.366,36.9,18.2,7.2,2.6,1.2,0.8,0.498,0.133,0.743,1.8
144,Horace Grant,0.7440000000000001,33.9,12.8,8.4,2.3,1.2,0.9,0.547,0.16699999999999998,0.711,4.6
145,Stuart Gray,0.47600000000000003,4.6,1.4,1.3,0.0,0.0,0.1,0.33299999999999996,0.0,1.0,2.0
146,Jeff Grayer,0.585,17.3,6.4,3.0,1.5,0.6,0.1,0.433,0.0,0.687,2.6
147,A.C. Green,0.7070000000000001,26.4,9.1,6.3,0.9,0.7,0.3,0.47600000000000003,0.2,0.738,0.5
148,Rickey Green,0.537,28.5,10.0,1.7,5.2,0.7,0.1,0.46299999999999997,0.222,0.83,2.9
149,Sidney Green,0.6709999999999999,16.7,6.7,4.7,0.8,0.5,0.2,0.461,0.0,0.848,0.7
150,Dave Greenwood,0.6709999999999999,16.2,3.8,3.5,0.8,0.5,0.4,0.503,0.0,0.7340000000000001,2.1
151,Darrell Griffith,0.659,13.4,5.7,1.2,0.5,0.6,0.1,0.391,0.348,0.7559999999999999,0.1
152,Scott Haffner,0.317,7.1,2.4,0.6,1.3,0.4,0.1,0.381,0.0,0.5,0.4
153,Jack Haley,0.317,15.1,5.6,4.6,0.4,0.3,0.3,0.469,0.0,0.619,1.7
154,Tom Hammonds,0.366,14.6,5.2,2.9,0.6,0.2,0.1,0.461,0.0,0.722,0.0
155,Bob Hansen,0.305,22.5,6.4,2.7,2.5,0.6,0.1,0.375,0.275,0.5,6.7
156,Tim Hardaway,0.537,39.2,22.9,4.0,9.7,2.6,0.1,0.47600000000000003,0.385,0.8029999999999999,10.3
157,Derek Harper,0.341,37.4,19.7,3.0,7.1,1.9,0.2,0.467,0.36200000000000004,0.731,0.0
158,Ron Harper,0.37799999999999995,35.5,19.6,4.8,5.4,1.7,0.9,0.391,0.324,0.6679999999999999,1.5
159,Tony Harris,0.537,6.8,1.7,0.2,0.0,0.2,0.0,0.25,0.0,0.5,6.1
160,Scott Hastings,0.61,4.2,1.8,1.0,0.3,0.0,0.0,0.5710000000000001,0.75,1.0,3.3
161,Hersey Hawkins,0.537,38.9,22.1,3.9,3.7,2.2,0.5,0.47200000000000003,0.4,0.871,1.9
162,Gerald Henderson,0.61,17.0,5.3,1.6,2.7,0.5,0.1,0.42700000000000005,0.33299999999999996,0.762,1.7
163,Steve Henson,0.585,10.1,3.1,0.8,1.9,0.5,0.0,0.418,0.33299999999999996,0.905,0.0
164,Mike Higgins,0.305,8.7,2.3,0.7,0.3,0.0,0.3,0.6,0.0,0.5710000000000001,-0.1
165,Rod Higgins,0.537,24.7,9.5,4.3,1.4,0.6,0.5,0.46299999999999997,0.332,0.8190000000000001,2.2
166,Sean Higgins,0.6709999999999999,9.3,4.5,1.3,0.7,0.2,0.0,0.45799999999999996,0.158,0.848,0.8
167,Tyrone Hill,0.537,16.1,5.3,5.2,0.3,0.4,0.4,0.49200000000000005,0.0,0.632,-0.1
168,Roy Hinson,0.317,10.1,4.6,2.1,0.4,0.0,0.3,0.513,0.0,0.33299999999999996,9.9
169,Craig Hodges,0.7440000000000001,11.5,5.0,0.6,1.3,0.5,0.0,0.424,0.38299999999999995,0.963,7.6
170,Dave Hoppen,0.317,5.9,2.3,1.6,0.2,0.1,0.1,0.563,0.0,0.8,0.9
171,Dave Hoppen,0.537,3.9,1.8,0.8,0.0,0.1,0.0,0.5,0.0,0.667,-0.2
172,Dennis Hopson,0.7440000000000001,11.9,4.3,1.8,1.1,0.4,0.2,0.426,0.2,0.6629999999999999,0.5
173,Jeff Hornacek,0.6709999999999999,34.2,16.9,4.0,5.1,1.4,0.2,0.518,0.418,0.897,9.8
174,Jay Humphries,0.585,34.1,15.2,2.8,6.7,1.6,0.1,0.502,0.373,0.799,0.5
175,Byron Irvin,0.366,9.6,5.2,1.4,0.7,0.5,0.1,0.465,0.2,0.82,1.2
176,Mark Jackson,0.47600000000000003,22.2,8.8,2.7,6.3,0.8,0.1,0.49200000000000005,0.255,0.731,0.0
177,Dave Jamerson,0.634,5.5,3.1,0.8,0.7,0.2,0.0,0.381,0.263,0.815,5.3
178,Henry James,0.402,13.6,8.1,2.1,0.9,0.4,0.1,0.441,0.4,0.722,0.0
179,Les Jepsen,0.537,5.0,1.3,1.8,0.0,0.0,0.1,0.306,0.0,0.667,2.1
180,Avery Johnson,0.244,10.3,3.8,1.0,3.7,0.7,0.1,0.426,0.0,0.6559999999999999,0.1
181,Avery Johnson,0.6709999999999999,15.8,5.1,1.2,3.3,0.7,0.0,0.483,0.2,0.691,1.7
182,Buck Johnson,0.634,31.2,13.6,4.5,1.9,1.1,0.6,0.47700000000000004,0.133,0.727,0.2
183,Eddie Johnson,0.6709999999999999,20.8,13.5,3.1,1.1,0.6,0.1,0.473,0.28600000000000003,0.7240000000000001,0.1
184,Eddie Johnson,0.5,26.9,17.4,3.4,1.4,0.7,0.1,0.486,0.33299999999999996,0.912,0.1
185,Kevin Johnson,0.6709999999999999,36.0,22.2,3.5,10.1,2.1,0.1,0.516,0.205,0.843,0.5
186,Magic Johnson*,0.7070000000000001,37.1,19.4,7.0,12.5,1.3,0.2,0.47700000000000004,0.32,0.9059999999999999,9.7
187,Steve Johnson,0.537,9.5,3.8,2.4,0.7,0.2,0.2,0.54,0.0,0.595,8.6
188,Vinnie Johnson,0.61,29.1,11.7,3.4,3.3,0.9,0.2,0.434,0.324,0.6459999999999999,0.9
189,Charles Jones,0.366,24.2,2.6,5.8,0.8,0.8,2.0,0.54,0.0,0.58,4.2
190,Michael Jordan*,0.7440000000000001,37.0,31.5,6.0,5.5,2.7,1.0,0.539,0.312,0.851,0.1
191,Shawn Kemp,0.5,30.1,15.0,8.4,1.8,1.0,1.5,0.508,0.16699999999999998,0.6609999999999999,0.6
192,Steve Kerr,0.402,15.9,4.8,0.6,2.3,0.5,0.1,0.444,0.452,0.8490000000000001,0.0
193,Jerome Kersey,0.768,32.3,14.8,6.6,3.1,1.4,1.0,0.478,0.308,0.7090000000000001,1.6
194,Alec Kessler,0.293,16.1,6.2,4.3,0.4,0.2,0.3,0.425,0.0,0.672,0.1
195,Randolph Keys,0.317,10.8,3.2,2.3,0.4,0.5,0.3,0.40700000000000003,0.214,0.5760000000000001,1.6
196,Bo Kimble,0.37799999999999995,16.2,6.9,1.9,1.2,0.5,0.1,0.38,0.292,0.773,4.6
197,Bernard King*,0.366,37.5,28.4,5.0,4.6,0.9,0.3,0.47200000000000003,0.21600000000000003,0.79,5.5
198,Stacey King,0.7440000000000001,15.8,5.5,2.7,0.9,0.3,0.6,0.467,0.0,0.7040000000000001,0.3
199,Greg Kite,0.37799999999999995,27.1,4.8,7.2,0.7,0.3,1.0,0.491,0.0,0.512,5.2
200,Joe Kleine,0.6829999999999999,11.8,3.6,3.4,0.3,0.2,0.2,0.46799999999999997,0.0,0.7829999999999999,12.7
201,Negele Knight,0.6709999999999999,12.4,5.3,1.1,3.0,0.3,0.1,0.425,0.24,0.602,15.4
202,Bart Kofoed,0.537,4.2,0.6,0.6,0.8,0.0,0.0,0.0,0.0,0.5,0.2
203,Jon Koncak,0.524,25.1,4.1,4.9,1.6,1.0,1.0,0.436,0.125,0.593,3.8
204,Frank Kornet,0.585,4.9,1.8,0.8,0.3,0.2,0.0,0.371,0.278,0.5379999999999999,2.9
205,Bill Laimbeer,0.61,32.5,11.0,9.0,1.9,0.5,0.7,0.478,0.29600000000000004,0.8370000000000001,20.3
206,Jerome Lane,0.244,22.3,7.5,9.3,2.0,0.8,0.2,0.43799999999999994,0.25,0.41100000000000003,6.1
207,Andrew Lang,0.6709999999999999,18.3,4.9,4.8,0.4,0.3,2.0,0.5770000000000001,0.0,0.715,1.3
208,Eric Leckner,0.305,11.8,2.9,2.7,0.6,0.1,0.3,0.406,0.0,0.593,6.7
209,Eric Leckner,0.317,18.6,5.8,5.2,0.5,0.3,0.3,0.465,0.0,0.5479999999999999,-0.1
210,Kurk Lee,0.317,5.5,1.4,0.6,0.7,0.2,0.0,0.268,0.2,0.893,-0.2
211,Tim Legler,0.244,14.8,5.8,1.8,1.2,0.2,0.0,0.34700000000000003,0.25,0.833,0.0
212,Gary Leonard,0.524,2.3,0.5,0.5,0.0,0.0,0.3,0.0,0.0,0.5,3.5
213,Jim Les,0.305,25.4,7.2,2.0,5.4,1.0,0.1,0.444,0.461,0.835,1.5
214,Clifford Lett,0.6709999999999999,14.1,4.9,1.0,1.0,0.3,0.1,0.483,0.0,0.667,2.0
215,Fat Lever,0.341,21.5,7.3,3.8,3.0,1.5,0.8,0.391,0.0,0.7859999999999999,1.2
216,Cliff Levingston,0.7440000000000001,13.0,4.0,2.9,0.7,0.4,0.6,0.45,0.25,0.648,0.6
217,Reggie Lewis,0.6829999999999999,36.4,18.7,5.2,2.5,1.2,1.1,0.491,0.077,0.826,-0.1
218,Marcus Liberty,0.244,15.4,6.7,2.9,0.8,0.6,0.3,0.42100000000000004,0.298,0.63,2.5
219,Todd Lichti,0.244,29.7,14.0,3.9,2.5,1.6,0.3,0.439,0.298,0.855,-0.1
220,Alton Lister,0.537,20.2,6.4,6.3,1.2,0.3,1.2,0.478,0.0,0.569,8.0
221,Ian Lockhart,0.6709999999999999,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6
222,Brad Lohaus,0.585,15.0,5.3,2.7,0.9,0.6,0.9,0.431,0.27699999999999997,0.685,3.7
223,Grant Long,0.293,31.4,9.2,7.1,2.2,1.5,0.5,0.49200000000000005,0.16699999999999998,0.787,0.2
224,John Long,0.61,10.2,3.8,1.3,0.7,0.4,0.1,0.41200000000000003,0.33299999999999996,0.96,-0.1
225,Rick Mahorn,0.537,30.5,8.9,7.8,1.5,1.0,0.7,0.467,0.0,0.7879999999999999,0.3
226,Dan Majerle,0.6709999999999999,29.6,13.6,5.4,2.8,1.4,0.5,0.484,0.349,0.762,-0.1
227,Jeff Malone,0.659,35.7,18.6,3.0,2.1,0.7,0.1,0.508,0.16699999999999998,0.917,-0.1
228,Karl Malone*,0.659,40.3,29.0,11.8,3.3,1.1,1.0,0.527,0.28600000000000003,0.77,0.0
229,Moses Malone*,0.524,23.3,10.6,8.1,0.8,0.4,0.9,0.46799999999999997,0.0,0.831,3.6
230,Danny Manning,0.37799999999999995,30.1,15.9,5.8,2.7,1.6,0.8,0.519,0.0,0.716,0.0
231,Šarūnas Marčiulionis*,0.537,19.7,10.9,2.4,1.7,1.2,0.1,0.501,0.16699999999999998,0.7240000000000001,0.0
232,Jeff Martin,0.37799999999999995,18.0,7.1,1.8,0.9,0.5,0.4,0.42200000000000004,0.307,0.68,2.0
233,Anthony Mason,0.244,7.0,3.3,1.7,0.0,0.3,0.0,0.5,0.0,0.75,7.5
