,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
0,Kareem Abdul-Jabbar*,0.695,35.2,23.9,8.7,3.0,0.8,2.7,0.579,0.0,0.706,10.7
1,Alvan Adams,0.561,30.3,15.1,7.4,4.5,1.4,1.0,0.494,0.0,0.7809999999999999,7.2
2,Mark Aguirre,0.341,28.8,18.7,4.9,3.2,0.7,0.4,0.465,0.35200000000000004,0.68,1.9
3,Danny Ainge,0.768,10.6,4.1,1.1,1.6,0.7,0.1,0.35700000000000004,0.294,0.862,0.5
4,Tiny Archibald*,0.768,31.9,12.6,1.7,8.0,0.8,0.0,0.47200000000000003,0.375,0.747,5.2
5,Dennis Awtrey,0.512,12.1,1.5,1.4,0.8,0.1,0.2,0.33299999999999996,0.0,0.556,0.0
6,Carl Bailey,0.512,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,James Bailey,0.634,18.0,6.6,4.8,1.3,0.3,0.7,0.47700000000000004,0.0,0.364,2.9
8,James Bailey,0.537,19.2,8.9,5.1,0.8,0.6,1.1,0.523,0.0,0.624,0.1
9,Greg Ballard,0.524,37.3,18.8,8.0,3.2,1.7,0.3,0.475,0.409,0.83,2.8
10,Gene Banks,0.585,21.3,9.6,5.1,1.8,0.7,0.2,0.47700000000000004,0.0,0.684,9.4
11,Mike Bantom,0.42700000000000005,26.6,11.7,5.5,1.7,1.0,0.6,0.43799999999999994,0.33299999999999996,0.66,3.5
12,Mike Bantom,0.7070000000000001,22.8,8.8,5.3,1.1,0.6,0.9,0.51,0.33299999999999996,0.588,2.9
13,Billy Ray Bates,0.512,16.4,11.1,1.4,1.5,0.5,0.1,0.473,0.293,0.787,1.0
14,Mel Bennett,0.183,7.7,1.7,1.0,0.0,0.3,0.0,0.5,0.0,0.16699999999999998,1.9
15,Kent Benson,0.47600000000000003,32.9,12.5,8.7,2.1,0.9,1.3,0.505,0.273,0.804,2.4
16,Larry Bird*,0.768,38.0,22.9,10.9,5.8,1.9,0.9,0.503,0.212,0.863,-0.1
17,Otis Birdsong,0.537,27.7,14.2,2.6,3.4,0.8,0.1,0.469,0.0,0.583,5.2
18,Rolando Blackman,0.341,24.1,13.3,3.1,1.3,0.6,0.4,0.513,0.25,0.768,12.5
19,Ray Blume,0.415,11.1,4.6,0.8,1.4,0.5,0.0,0.45899999999999996,0.222,0.643,1.6
20,Alex Bradley,0.402,8.5,3.5,1.7,0.3,0.3,0.1,0.524,0.0,0.604,4.1
21,Charles Bradley,0.768,6.6,3.0,0.7,0.4,0.3,0.1,0.451,0.0,0.677,-0.1
22,Dudley Bradley,0.561,14.6,5.1,1.4,1.3,1.2,0.2,0.445,0.25,0.74,0.4
23,Brad Branson,0.183,17.6,5.3,3.3,0.6,0.5,0.4,0.40399999999999997,0.0,0.917,0.2
24,Mike Bratz,0.585,20.0,7.7,2.0,5.4,0.8,0.1,0.40700000000000003,0.33299999999999996,0.7829999999999999,1.4
25,Jim Brewer,0.695,13.6,2.4,3.7,0.6,0.5,0.6,0.46299999999999997,0.16699999999999998,0.368,-0.1
26,Ron Brewer,0.585,23.8,17.8,2.0,2.7,0.9,0.3,0.504,0.3,0.875,2.7
27,Ron Brewer,0.183,36.7,19.4,2.4,2.6,1.3,0.5,0.465,0.23800000000000002,0.779,1.8
28,Junior Bridgeman,0.6709999999999999,22.5,12.5,3.0,2.7,0.7,0.1,0.483,0.444,0.8640000000000001,3.3
