,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
0,Álex Abrines,0.585,15.1,4.7,1.5,0.4,0.5,0.1,0.395,0.38,0.848,2.2
1,Quincy Acy,0.341,19.4,5.9,3.7,0.8,0.5,0.4,0.35600000000000004,0.349,0.8170000000000001,1.0
2,Steven Adams,0.585,32.7,13.9,9.0,1.2,1.2,1.0,0.629,0.0,0.5589999999999999,9.7
3,Bam Adebayo,0.537,19.8,6.9,5.5,1.5,0.5,0.6,0.512,0.0,0.721,4.2
4,Arron Afflalo,0.305,12.9,3.4,1.2,0.6,0.1,0.2,0.401,0.386,0.846,0.1
5,Cole Aldrich,0.573,2.3,0.6,0.7,0.1,0.1,0.0,0.33299999999999996,0.0,0.33299999999999996,0.0
6,LaMarcus Aldridge,0.573,33.5,23.1,8.5,2.0,0.6,1.2,0.51,0.293,0.8370000000000001,10.9
7,Jarrett Allen,0.341,20.0,8.2,5.4,0.7,0.4,1.2,0.589,0.33299999999999996,0.7759999999999999,4.2
8,Kadeem Allen,0.6709999999999999,5.9,1.1,0.6,0.7,0.2,0.1,0.273,0.0,0.778,-0.1
9,Tony Allen,0.585,12.4,4.7,2.1,0.4,0.5,0.1,0.484,0.33299999999999996,0.524,0.1
10,Al-Farouq Aminu,0.598,30.0,9.3,7.6,1.2,1.1,0.6,0.395,0.369,0.738,4.2
11,Justin Anderson,0.634,13.7,6.2,2.4,0.7,0.4,0.2,0.431,0.33,0.737,1.2
12,Kyle Anderson,0.573,26.7,7.9,5.4,2.7,1.6,0.8,0.527,0.33299999999999996,0.7120000000000001,6.2
13,Ryan Anderson,0.7929999999999999,26.1,9.3,5.0,0.9,0.4,0.3,0.431,0.386,0.774,4.8
14,Ike Anigbogu,0.585,2.7,1.2,0.8,0.0,0.1,0.3,0.444,0.0,0.833,0.1
15,Giannis Antetokounmpo,0.537,36.7,26.9,10.0,4.8,1.5,1.4,0.529,0.307,0.76,11.9
16,Carmelo Anthony,0.585,32.1,16.2,5.8,1.3,0.6,0.6,0.40399999999999997,0.35700000000000004,0.767,3.7
17,OG Anunoby,0.72,20.0,5.9,2.5,0.7,0.7,0.2,0.47100000000000003,0.371,0.629,3.0
18,Ryan Arcidiacono,0.32899999999999996,12.7,2.0,1.0,1.5,0.5,0.0,0.415,0.29,0.833,0.3
19,Trevor Ariza,0.7929999999999999,33.9,11.7,4.4,1.6,1.5,0.2,0.41200000000000003,0.368,0.8540000000000001,5.3
20,Darrell Arthur,0.561,7.4,2.8,0.8,0.5,0.4,0.2,0.46799999999999997,0.348,0.667,0.0
21,Jamel Artis,0.305,18.6,5.1,2.5,1.2,0.1,0.2,0.392,0.276,0.583,0.0
22,Ömer Aşık,0.585,8.6,1.3,2.6,0.1,0.1,0.1,0.43799999999999994,0.0,0.33299999999999996,-0.1
23,Ömer Aşık,0.32899999999999996,15.3,1.0,2.5,0.3,0.3,0.5,0.33299999999999996,0.0,0.0,0.0
24,D.J. Augustin,0.305,23.5,10.2,2.1,3.8,0.7,0.0,0.452,0.419,0.868,-0.1
25,Luke Babbitt,0.293,15.4,6.1,2.2,0.7,0.2,0.1,0.47600000000000003,0.441,0.773,4.1
26,Luke Babbitt,0.537,11.2,2.5,1.2,0.4,0.1,0.2,0.23399999999999999,0.244,0.0,0.9
27,Dwayne Bacon,0.439,13.5,3.3,2.3,0.7,0.3,0.0,0.375,0.256,0.8,1.1
28,Ron Baker,0.354,13.3,2.4,1.0,1.6,0.9,0.2,0.33899999999999997,0.33299999999999996,0.769,-0.2
