,Player,Tm,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS
0,Kareem Abdul-Jabbar*,0.7559999999999999,33.3,22.0,7.9,3.2,0.8,2.1,0.599,0.0,0.732,11.2
1,Alvan Adams,0.439,26.0,14.7,6.1,3.8,1.4,0.6,0.52,0.0,0.883,6.8
2,Mark Aguirre,0.537,33.7,25.7,6.0,3.1,0.8,0.3,0.506,0.318,0.759,7.2
3,Danny Ainge,0.768,34.2,12.9,3.6,5.3,1.6,0.1,0.529,0.268,0.868,6.6
4,Chuck Aleksinas,0.268,15.1,5.1,3.6,0.5,0.2,0.2,0.478,0.0,0.733,0.4
5,J.J. Anderson,0.5,10.4,3.4,1.9,0.5,0.7,0.2,0.409,0.0,0.6,0.2
6,Ron Anderson,0.439,14.4,5.8,2.4,0.9,0.3,0.2,0.431,0.5,0.82,0.3
7,John Bagley,0.439,29.6,9.9,3.6,8.6,1.6,0.1,0.488,0.115,0.7490000000000001,4.6
8,James Bailey,0.293,17.5,5.2,4.6,0.5,0.4,0.7,0.447,0.0,0.6759999999999999,0.6
9,Thurl Bailey,0.5,31.0,15.2,6.6,1.7,0.6,1.3,0.49,1.0,0.8420000000000001,5.4
10,Greg Ballard,0.488,32.5,13.1,6.5,2.5,1.2,0.4,0.48,0.304,0.795,6.0
11,Gene Banks,0.5,25.5,9.5,5.4,2.9,0.8,0.2,0.586,0.33299999999999996,0.774,5.6
12,Ken Bannister,0.293,18.7,6.8,4.4,0.5,0.5,0.5,0.47,0.0,0.474,-0.8
13,Charles Barkley*,0.7070000000000001,28.6,14.0,8.6,1.9,1.2,1.0,0.545,0.16699999999999998,0.733,7.5
14,Kent Benson,0.561,19.5,6.6,4.5,1.3,0.7,0.6,0.506,0.0,0.809,3.3
15,Larry Bird*,0.768,39.5,28.7,10.5,6.6,1.6,1.2,0.522,0.42700000000000005,0.882,15.7
16,Otis Birdsong,0.512,32.9,20.6,2.6,4.1,1.5,0.1,0.511,0.19,0.622,4.2
17,Rolando Blackman,0.537,35.0,19.7,3.7,3.6,0.8,0.2,0.508,0.3,0.828,7.3
18,Cory Blackwell,0.37799999999999995,9.2,3.4,1.6,0.4,0.4,0.1,0.36700000000000005,0.0,0.509,-0.9
19,Sam Bowie,0.512,29.2,10.0,8.6,2.8,0.7,2.7,0.537,0.0,0.711,5.7
20,Dudley Bradley,0.488,16.9,4.9,1.8,2.4,1.3,0.3,0.475,0.313,0.684,2.4
21,Mike Bratz,0.268,13.3,5.1,1.0,2.2,0.8,0.1,0.424,0.231,0.841,0.8
22,Randy Breuer,0.72,13.9,5.3,3.3,0.5,0.3,1.1,0.511,0.0,0.701,3.0
23,Ron Brewer,0.5,9.0,3.7,0.3,0.7,0.1,0.1,0.382,0.0,1.0,0.8
24,Ron Brewer,0.512,22.3,10.4,1.6,1.0,0.5,0.5,0.583,0.0,0.889,0.0
25,Frank Brickowski,0.37799999999999995,14.3,4.9,3.3,1.3,0.4,0.2,0.49200000000000005,0.0,0.669,0.8
26,Junior Bridgeman,0.37799999999999995,25.5,13.9,2.9,2.1,0.6,0.2,0.465,0.359,0.879,1.0
27,Rickey Brown,0.415,11.8,2.8,3.2,0.4,0.3,0.3,0.406,0.0,0.574,3.1
28,Tony Brown,0.268,19.3,6.6,3.5,1.9,0.7,0.1,0.46,0.0,0.6779999999999999,0.4
29,Wallace Bryant,0.537,15.4,2.9,4.3,1.5,0.4,0.4,0.45299999999999996,0.0,0.682,1.8
30,Quinn Buckner,0.768,11.4,2.4,1.2,2.0,0.8,0.0,0.38299999999999995,0.0,0.64,1.3
31,Steve Burtt,0.268,8.9,4.2,0.6,0.4,0.4,0.1,0.38299999999999995,0.0,0.688,0.5
32,Don Buse,0.37799999999999995,14.4,3.4,0.9,3.1,0.6,0.0,0.40399999999999997,0.35600000000000004,0.767,-0.4
33,Michael Cage,0.37799999999999995,21.5,7.1,5.2,0.7,0.5,0.4,0.5429999999999999,0.0,0.737,1.3
34,Tony Campbell,0.561,11.2,5.6,1.6,0.4,0.5,0.1,0.496,0.0,0.8,3.2
35,Rick Carlisle,0.768,4.7,1.8,0.6,0.7,0.1,0.0,0.38799999999999996,0.0,0.882,0.4
36,Antoine Carr,0.415,19.3,8.0,3.7,1.3,0.5,1.3,0.528,0.33299999999999996,0.789,-0.1
37,Kenny Carr,0.512,23.3,10.4,6.7,1.2,0.5,0.4,0.523,0.0,0.72,2.1
38,M.L. Carr,0.768,8.4,3.2,0.9,0.5,0.4,0.1,0.41600000000000004,0.391,1.0,2.1
39,Butch Carter,0.293,18.5,7.9,1.4,2.4,0.8,0.1,0.45,0.256,0.813,0.4
40,Howard Carter,0.537,6.0,0.8,0.3,0.4,0.1,0.0,0.174,0.0,1.0,0.9
41,Harvey Catchings,0.37799999999999995,15.0,2.9,3.7,0.2,0.2,0.8,0.483,0.0,0.6629999999999999,-0.4
42,Ron Cavenall,0.293,12.3,1.5,3.1,0.4,0.2,0.8,0.326,0.0,0.564,1.1
43,Tom Chambers,0.37799999999999995,36.1,21.5,7.1,2.6,0.9,0.7,0.483,0.273,0.8320000000000001,-0.2
44,Maurice Cheeks*,0.7070000000000001,33.5,13.1,2.8,6.4,2.2,0.3,0.57,0.231,0.879,5.9
45,Carlos Clark,0.768,9.1,2.7,1.1,0.8,0.6,0.0,0.42100000000000004,0.0,0.774,9.0
46,Don Collins,0.488,8.3,2.9,1.7,0.6,0.6,0.4,0.353,0.0,0.889,0.5
47,Steve Colter,0.512,18.7,7.1,1.9,3.1,1.0,0.1,0.45299999999999996,0.35100000000000003,0.754,0.0
48,Lester Conner,0.268,28.6,8.1,3.1,4.7,2.0,0.2,0.451,0.2,0.75,2.3
49,Darwin Cook,0.512,18.3,8.2,1.6,2.8,1.3,0.2,0.46799999999999997,0.087,0.87,2.8
50,Jeff Cook,0.439,24.4,6.1,5.8,1.3,0.3,0.5,0.43799999999999994,0.0,0.63,1.6
51,Jeff Cook,0.5,15.7,4.0,3.9,0.7,0.5,0.3,0.529,0.0,0.8109999999999999,2.3
52,Joe Cooper,0.37799999999999995,15.0,5.7,3.0,0.7,0.7,0.3,0.467,0.0,0.5,0.5
53,Michael Cooper,0.7559999999999999,26.7,8.6,3.1,5.2,1.1,0.6,0.465,0.285,0.865,1.8
54,Wayne Cooper,0.634,25.4,12.1,7.9,1.1,0.4,2.5,0.47200000000000003,0.0,0.685,0.1
55,Dave Corzine,0.46299999999999997,25.1,8.5,5.1,1.7,0.4,0.8,0.486,0.0,0.745,4.6
56,Charlie Criss,0.415,28.8,4.5,3.5,5.5,0.8,0.0,0.41200000000000003,0.0,0.667,3.5
57,Pat Cummings,0.293,32.8,15.8,8.2,1.7,0.8,0.3,0.514,0.0,0.78,2.9
58,Terry Cummings,0.72,34.5,23.6,9.1,2.9,1.5,0.8,0.495,0.0,0.741,0.0
